Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d001.s095.t002	alternatives	alternative	N	bn:00003132n;wn:alternative%1:09:00::;wn:choice%1:09:02::;wn:option%1:09:00::					n/a
d001.s095.t003	to		X	n/a	d001.s095.t003	al		X	n/a
d001.s095.t004	early	early	J	bn:00101935a;wn:early%3:00:00::	d001.s095.t004	prepensionamento	prepensionamento	N	n/a
d001.s095.t005	retirement	retirement	N	bn:00067456n;wn:retirement%1:26:00::	d001.s095.t004	prepensionamento	prepensionamento	N	bn:00067456n;wn:retirement%1:26:00::
d001.s095.t006	and		X	n/a	d001.s095.t005	e		X	n/a
d001.s095.t007	redundancy	redundancy	N	bn:00066743n;wn:redundance%1:07:00::;wn:redundancy%1:07:00::	d001.s095.t007	licenziamento	licenziamento	N	bn:00066743n;wn:redundance%1:07:00::;wn:redundancy%1:07:00::
d001.s095.t008	,		X	n/a	d001.s095.t008	,		X	n/a
d001.s095.t009	the		X	n/a	d001.s095.t009	il		X	n/a
d001.s095.t010	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s095.t010	progetto	progetto	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s095.t011	is	be	V	n/a	d001.s095.t011	si		X	n/a
d001.s095.t012	primarily	primarily	R	bn:00114714r;bn:00115834r;wn:chiefly%4:02:00::;wn:in_the_first_place%4:02:00::;wn:in_the_main%4:02:01::;wn:mainly%4:02:00::;wn:primarily%4:02:00::;wn:primarily%4:02:01::;wn:principally%4:02:00::	d001.s095.t013	principalmente	principalmente	R	bn:00114714r;bn:00115834r;wn:chiefly%4:02:00::;wn:in_the_first_place%4:02:00::;wn:in_the_main%4:02:01::;wn:mainly%4:02:00::;wn:primarily%4:02:00::;wn:primarily%4:02:01::;wn:principally%4:02:00::
d001.s095.t013	concerned	concern	V	bn:00083240v;wn:bear_on%2:42:00::;wn:come_to%2:42:03::;wn:concern%2:42:00::;wn:have-to_doe_with%2:42:00::;wn:pertain%2:42:01::;wn:refer%2:42:00::;wn:relate%2:42:00::;wn:touch%2:42:00::;wn:touch_on%2:42:00::	d001.s095.t012	interessa	interessare	V	bn:00083240v;wn:bear_on%2:42:00::;wn:come_to%2:42:03::;wn:concern%2:42:00::;wn:have-to_doe_with%2:42:00::;wn:pertain%2:42:01::;wn:refer%2:42:00::;wn:relate%2:42:00::;wn:touch%2:42:00::;wn:touch_on%2:42:00::
d001.s095.t014	with		X	n/a	d001.s095.t014	al		X	n/a
d001.s095.t015	the		X	n/a					n/a
d001.s095.t016	retention	retention	N	bn:00044396n;wn:holding%1:04:00::;wn:keeping%1:04:02::;wn:retention%1:04:00::					n/a
d001.s095.t017	,		X	n/a	d001.s095.t016	,		X	n/a
d001.s095.t018	reintegration	reintegrate	V	bn:00092717v;wn:reintegrate%2:30:00::	d001.s095.t018➕d001.s095.t021	reintegrazione➕riqualificazione	reintegrazione	N	n/a
d001.s095.t019	and		X	n/a	d001.s095.t019	e		X	n/a
d001.s095.t020	retraining	retrain	V	bn:00092953v;bn:00092954v;wn:retrain%2:31:00::;wn:retrain%2:31:01::					n/a
d001.s095.t021	of		X	n/a	d001.s095.t022	dei		X	n/a
d001.s095.t022	older	old	J	bn:00096644a;bn:00107786a;bn:00107789a;wn:aged%5:00:01:old:02;wn:elderly%5:00:00:old:02;wn:old%3:00:02::;wn:old%5:00:00:experienced:00;wn:older%5:00:00:experienced:00;wn:older%5:00:00:old:02;wn:senior%5:00:00:old:02					n/a
d001.s095.t023	workers	worker	N	bn:00081593n;wn:worker%1:18:00::	d001.s095.t023	lavoratori	lavoratore	N	bn:00081593n;wn:worker%1:18:00::
d001.s095.t024	.		X	n/a	d001.s095.t025	.		X	n/a
d001.s096.t001	The		X	n/a	d001.s096.t005	il		X	n/a
d001.s096.t002	gender	gender	N	bn:00037634n;bn:00070773n;wiki:gender;wiki:sex;wn:gender%1:07:00::;wn:sex%1:07:00::;wn:sex%1:14:00::;wn:sexuality%1:07:00::	d001.s096.t006	sesso	sesso	N	bn:00037634n;bn:00070773n;wiki:gender;wiki:sex;wn:gender%1:07:00::;wn:sex%1:07:00::;wn:sex%1:14:00::;wn:sexuality%1:07:00::
d001.s096.t003	and		X	n/a	d001.s096.t007	e		X	n/a
d001.s096.t004	ethnic	ethnic	J	bn:00031722n;wiki:ethnic_group;wn:ethnic_group%1:14:00::;wn:ethnos%1:14:00::	d001.s096.t010	etnica	etnico	J	n/a
d001.s096.t005	backgrounds	background	N	bn:00007781n;bn:00007783n;bn:00007786n;wiki:prior_art;wn:background%1:07:00::;wn:background%1:09:01::;wn:background%1:26:00::;wn:background_knowledge%1:09:00::;wn:scope%1:26:00::;wn:setting%1:26:00::	d001.s096.t009	appartenenza	appartenenza	N	bn:00007781n;bn:00007783n;bn:00007786n;wiki:prior_art;wn:background%1:07:00::;wn:background%1:09:01::;wn:background%1:26:00::;wn:background_knowledge%1:09:00::;wn:scope%1:26:00::;wn:setting%1:26:00::
d001.s096.t006	of		X	n/a	d001.s096.t011	dei		X	n/a
d001.s096.t007	workers	worker	N	bn:00081593n;wn:worker%1:18:00::	d001.s096.t012	lavoratori	lavoratore	N	bn:00081593n;wn:worker%1:18:00::
d001.s096.t008	and		X	n/a	d001.s096.t014	e		X	n/a
d001.s096.t009	how		X	n/a					n/a
d001.s096.t010	these		X	n/a	d001.s096.t016	loro		X	n/a
d001.s096.t011	relate	relate	V	bn:00082868v;wn:associate%2:31:00::;wn:colligate%2:31:02::;wn:connect%2:31:00::;wn:link%2:31:00::;wn:link_up%2:31:00::;wn:relate%2:31:00::;wn:tie_in%2:31:00::	d001.s096.t017	correlazione	correlazione	N	n/a
d001.s096.t012	to		X	n/a	d001.s096.t018	con		X	n/a
d001.s096.t013	age	age	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::	d001.s096.t024	età	età	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::
d001.s096.t014	discrimination	discrimination	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::	d001.s096.t020	discriminazione	discriminazione	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::
d001.s096.t015	are	be	V	n/a	d001.s096.t001	Sono	essere	V	n/a
d001.s096.t016	examined	examine	V	bn:00082596v;bn:00087788v;wn:analyse%2:31:00::;wn:analyze%2:31:00::;wn:canvas%2:31:02::;wn:canvass%2:31:02::;wn:examine%2:31:00::;wn:examine%2:32:01::;wn:probe%2:32:00::;wn:study%2:31:02::	d001.s096.t004	considerazione	considerazione	N	n/a
d001.s096.t017	.		X	n/a	d001.s096.t025	.		X	n/a
d001.s097.t001	The		X	n/a	d001.s097.t001	Il		X	n/a
d001.s097.t002	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s097.t002	progetto	progetto	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s097.t003	also	also	R	bn:00114246r;wn:also%4:02:00::;wn:as_well%4:02:01::;wn:besides%4:02:03::;wn:likewise%4:02:01::;wn:too%4:02:01::	d001.s097.t004	anche		X	n/a
d001.s097.t004	considers	consider	V	bn:00085648v;bn:00085649v;bn:00085651v;wn:consider%2:31:01::;wn:consider%2:32:02::;wn:consider%2:39:00::;wn:deal%2:31:10::;wn:debate%2:32:02::;wn:deliberate%2:32:01::;wn:look_at%2:31:00::;wn:moot%2:32:00::;wn:study%2:39:00::;wn:take%2:31:03::;wn:turn_over%2:32:00::	d001.s097.t003	esamina	esaminare	V	bn:00085648v;bn:00085649v;bn:00085651v;wn:consider%2:31:01::;wn:consider%2:32:02::;wn:consider%2:39:00::;wn:deal%2:31:10::;wn:debate%2:32:02::;wn:deliberate%2:32:01::;wn:look_at%2:31:00::;wn:moot%2:32:00::;wn:study%2:39:00::;wn:take%2:31:03::;wn:turn_over%2:32:00::
d001.s097.t005	initiatives	initiative	N	bn:00034797n;wiki:initiative_(chess);wn:first_step%1:04:00::;wn:initiative%1:04:00::;wn:opening%1:04:03::;wn:opening_move%1:04:00::	d001.s097.t005	iniziative	iniziativa	N	bn:00034797n;wiki:initiative_(chess);wn:first_step%1:04:00::;wn:initiative%1:04:00::;wn:opening%1:04:03::;wn:opening_move%1:04:00::
d001.s097.t006	to		X	n/a	d001.s097.t007	a		X	n/a
d001.s097.t007	combat	combat	V	n/a	d001.s097.t008	lottare	lottare	V	n/a
d001.s097.t008	age	age	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::	d001.s097.t014	età	età	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::
d001.s097.t009	discrimination	discrimination	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::	d001.s097.t011	discriminazione	discriminazione	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::
d001.s097.t010	in		X	n/a	d001.s097.t015	nelle		X	n/a
d001.s097.t011	rural	rural	J	bn:00023237n;wiki:rural_area;wn:country%1:15:01::;wn:rural_area%1:15:00::	d001.s097.t017	rurali	rurale	J	n/a
d001.s097.t012	areas	area	N	bn:00005513n;wn:area%1:15:01::;wn:country%1:15:02::	d001.s097.t016	zone	zona	N	bn:00005513n;wn:area%1:15:01::;wn:country%1:15:02::
d001.s097.t013	and		X	n/a	d001.s097.t018	e		X	n/a
d001.s097.t014	in		X	n/a	d001.s097.t019	nelle		X	n/a
d001.s097.t015	small	small	J	bn:03169699n;wiki:small_and_medium_enterprises	d001.s097.t020	piccole	piccolo	J	n/a
d001.s097.t016	and		X	n/a	d001.s097.t021	e		X	n/a
d001.s097.t017	medium	medium	J	n/a	d001.s097.t022	medie	medio	J	n/a
d001.s097.t018	sized	sized	J	n/a					n/a
d001.s097.t019	enterprises	enterprise	N	bn:00021286n;bn:00022811n;bn:00031008n;wiki:company;wiki:corporation;wn:company%1:14:01::;wn:corp%1:14:00::;wn:corporation%1:14:00::;wn:enterprise%1:14:00::	d001.s097.t023	imprese	impresa	N	bn:00021286n;bn:00022811n;bn:00031008n;wiki:company;wiki:corporation;wn:company%1:14:01::;wn:corp%1:14:00::;wn:corporation%1:14:00::;wn:enterprise%1:14:00::
d001.s097.t020	.		X	n/a	d001.s097.t024	.		X	n/a
d001.s098.t001	Seven		X	n/a	d001.s098.t006	sette	sette	J	n/a
d001.s098.t002	member	member	N	bn:02197666n;wiki:member_state	d001.s098.t008	membri	membro	N	bn:02197666n;wiki:member_state
d001.s098.t003	states	state	N	bn:00011771n;wiki:sovereign_state;wiki:state_(polity);wn:body_politic%1:14:00::;wn:commonwealth%1:14:00::;wn:country%1:14:00::;wn:land%1:14:00::;wn:nation%1:14:00::;wn:res_publica%1:14:00::;wn:state%1:14:00::	d001.s098.t007	Stati	stati	N	bn:00011771n;wiki:sovereign_state;wiki:state_(polity);wn:body_politic%1:14:00::;wn:commonwealth%1:14:00::;wn:country%1:14:00::;wn:land%1:14:00::;wn:nation%1:14:00::;wn:res_publica%1:14:00::;wn:state%1:14:00::
d001.s098.t004	are	be	V	n/a	d001.s098.t003	ha	avere	V	n/a
d001.s098.t005	covered	cover	V	bn:00085497v;wn:comprehend%2:42:00::;wn:cover%2:42:02::;wn:embrace%2:42:00::;wn:encompass%2:42:00::					n/a
d001.s098.t006	by		X	n/a					n/a
d001.s098.t007	the		X	n/a	d001.s098.t001	La		X	n/a
d001.s098.t008	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s098.t002	ricerca	ricerca	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s098.t009	:		X	n/a	d001.s098.t009	:		X	n/a
d001.s098.t010	Belgium	belgium	N	n/a	d001.s098.t010	Belgio	belgio	N	n/a
d001.s098.t011	,		X	n/a	d001.s098.t011	,		X	n/a
d001.s098.t012	France	france	N	n/a	d001.s098.t012	Francia	francia	N	n/a
d001.s098.t013	,		X	n/a	d001.s098.t013	,		X	n/a
d001.s098.t014	Germany	germany	N	n/a	d001.s098.t014	Germania	germania	N	n/a
d001.s098.t015	,		X	n/a	d001.s098.t015	,		X	n/a
d001.s098.t016	Greece	greece	N	n/a	d001.s098.t016	Grecia	grecia	N	n/a
d001.s098.t017	,		X	n/a	d001.s098.t017	,		X	n/a
d001.s098.t018	Italy	italy	N	n/a	d001.s098.t018	Italia	italia	N	n/a
d001.s098.t019	,		X	n/a	d001.s098.t019	,		X	n/a
d001.s098.t020	the		X	n/a					n/a
d001.s098.t021	Netherlands	netherlands	N	n/a					n/a
d001.s098.t022	and		X	n/a	d001.s098.t022	e		X	n/a
d001.s098.t023	the		X	n/a	d001.s098.t024	Unito	unito	J	n/a
d001.s098.t024	United	united	J	bn:00112908a;wn:united%3:00:00::	d001.s098.t024	Unito	unito	J	bn:00112908a;wn:united%3:00:00::
d001.s098.t025	Kingdom	kingdom	N	bn:00049168n;bn:00049170n;wn:kingdom%1:14:01::;wn:kingdom%1:15:01::					n/a
d001.s098.t026	.		X	n/a	d001.s098.t025	.		X	n/a
d001.s099.t001	This		X	n/a	d001.s099.t002	presente	presente	J	n/a
d001.s099.t002	document	document	N	bn:00028015n;wiki:document;wn:document%1:10:00::;wn:papers%1:10:00::;wn:written_document%1:10:00::	d001.s099.t003	documento	documento	N	bn:00028015n;wiki:document;wn:document%1:10:00::;wn:papers%1:10:00::;wn:written_document%1:10:00::
d001.s099.t003	is	be	V	n/a	d001.s099.t004	è	essere	V	n/a
d001.s099.t004	a		X	n/a	d001.s099.t005	la		X	n/a
d001.s099.t005	summary	summary	N	bn:00075142n;wiki:summary_(law);wn:sum-up%1:10:00::;wn:summary%1:10:00::	d001.s099.t006	sintesi	sintesi	N	bn:00075142n;wiki:summary_(law);wn:sum-up%1:10:00::;wn:summary%1:10:00::
d001.s099.t006	of		X	n/a	d001.s099.t007	di		X	n/a
d001.s099.t007	the		X	n/a					n/a
d001.s099.t008	European	european	J	bn:00102440a;wn:european%3:01:00::	d001.s099.t013	europea	europeo	J	bn:00102440a;wn:european%3:01:00::
d001.s099.t009	Public	public	J	bn:00109211a;wn:public%3:00:00::	d001.s099.t012	pubblica	pubblico	J	bn:00109211a;wn:public%3:00:00::
d001.s099.t010	Assessment	assessment	N	bn:00005120n;wn:appraisal%1:09:00::;wn:assessment%1:09:00::	d001.s099.t011	valutazione	valutazione	N	bn:00005120n;wn:appraisal%1:09:00::;wn:assessment%1:09:00::
d001.s099.t011	Report	report	N	bn:00067181n;wiki:report;wn:report%1:10:03::;wn:study%1:10:00::;wn:written_report%1:10:00::	d001.s099.t009	relazione	relazione	N	bn:00067181n;wiki:report;wn:report%1:10:03::;wn:study%1:10:00::;wn:written_report%1:10:00::
d001.s099.t012	.		X	n/a	d001.s099.t017	.		X	n/a
d001.s099.t013	It		X	n/a					n/a
d001.s099.t014	explains	explain	V	bn:00087869v;bn:00087870v;wn:explain%2:32:00::;wn:explain%2:32:01::;wn:explicate%2:32:00::					n/a
d001.s099.t015	how		X	n/a					n/a
d001.s099.t016	the		X	n/a					n/a
d001.s099.t017	Committee	committee	N	bn:00021015n;wiki:committee;wn:commission%1:14:00::;wn:committee%1:14:00::					n/a
d001.s099.t018	for		X	n/a					n/a
d001.s099.t019	Medicinal	medicinal	J	bn:00106556a;wn:medicative%5:00:00:healthful:00;wn:medicinal%5:00:00:healthful:00					n/a
d001.s099.t020	Products	product	N	bn:00064584n;wn:product%1:06:00::;wn:production%1:06:00::					n/a
d001.s099.t021	for		X	n/a					n/a
d001.s099.t022	Veterinary	veterinary	N	bn:00079883n;wiki:veterinary_physician;wiki:veterinary_surgery;wn:vet%1:18:00::;wn:veterinarian%1:18:00::;wn:veterinary%1:18:00::;wn:veterinary_surgeon%1:18:00::					n/a
d001.s099.t023	Use	use	N	bn:00030627n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::					n/a
d001.s099.t024	(		X	n/a	d001.s099.t014	(		X	n/a
d001.s099.t025	CVMP	cvmp	N	n/a	d001.s099.t015	EPAR	epar	N	n/a
d001.s099.t026	)		X	n/a	d001.s099.t016	)		X	n/a
d001.s099.t027	assessed	assess	V	bn:00082720v;wn:appraise%2:31:01::;wn:assess%2:31:00::;wn:evaluate%2:31:00::;wn:measure%2:31:01::;wn:valuate%2:31:00::;wn:value%2:31:00::					n/a
d001.s099.t028	the		X	n/a					n/a
d001.s099.t029	studies	study	N	bn:00074790n;wn:study%1:04:00::;wn:survey%1:04:02::					n/a
d001.s099.t030	performed	perform	V	bn:00087107v;wn:do%2:36:01::;wn:execute%2:36:01::;wn:perform%2:36:00::					n/a
d001.s099.t031	,		X	n/a					n/a
d001.s099.t032	to		X	n/a					n/a
d001.s099.t033	reach	reach	V	bn:00088789v;wn:get_to%2:38:02::;wn:make%2:38:02::;wn:progress_to%2:38:00::;wn:reach%2:38:06::					n/a
d001.s099.t034	their		X	n/a					n/a
d001.s099.t035	recommendations	recommendation	N	bn:00066562n;wn:recommendation%1:10:00::					n/a
d001.s099.t036	on		X	n/a					n/a
d001.s099.t037	how		X	n/a					n/a
d001.s099.t038	to		X	n/a					n/a
d001.s099.t039	use	use	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::					n/a
d001.s099.t040	the		X	n/a					n/a
d001.s099.t041	medicine	medicine	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::					n/a
d001.s099.t042	.		X	n/a	d001.s099.t017	.		X	n/a
d001.s100.t001	What		X	n/a	d001.s100.t001	Che		X	n/a
d001.s100.t002	is	be	V	n/a	d001.s100.t003	è	essere	V	n/a
d001.s100.t003	Cerenia	cerenia	N	n/a	d001.s100.t004	Cerenia	cerenia	N	n/a
d001.s100.t004	?		X	n/a	d001.s100.t005	?		X	n/a
d001.s101.t001	Cerenia	cerenia	N	n/a	d001.s101.t001	Cerenia	cerenia	N	n/a
d001.s101.t002	contains	contain	V	bn:00085499v;wn:comprise%2:42:00::;wn:contain%2:42:00::;wn:incorporate%2:42:00::	d001.s101.t002	contiene	contenere	V	bn:00085499v;wn:comprise%2:42:00::;wn:contain%2:42:00::;wn:incorporate%2:42:00::
d001.s101.t003	the		X	n/a	d001.s101.t003	il		X	n/a
d001.s101.t004	active	active	J	bn:00377649n;wiki:active_ingredient	d001.s101.t004	principio	principio	N	bn:00377649n;wiki:active_ingredient
d001.s101.t005	substance	substance	N	bn:00074985n;bn:00074986n;bn:00074987n;wn:substance%1:03:00::;wn:substance%1:03:01::;wn:substance%1:27:00::	d001.s101.t005	attivo	attivo	J	n/a
d001.s101.t006	maropitant	maropitant	N	bn:00923812n;wiki:maropitant	d001.s101.t006	maropitant	maropitant	N	bn:00923812n;wiki:maropitant
d001.s101.t007	and		X	n/a	d001.s101.t007	ed		X	n/a
d001.s101.t008	is	be	V	n/a	d001.s101.t008	è	essere	V	n/a
d001.s101.t009	available	available	J	bn:00097846a;wn:available%3:00:00::	d001.s101.t009	disponibile	disponibile	J	bn:00097846a;wn:available%3:00:00::
d001.s101.t010	as		X	n/a	d001.s101.t010	sotto		X	n/a
d001.s101.t011	tablet	tablet	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::					n/a
d001.s101.t012	or		X	n/a	d001.s101.t014	o		X	n/a
d001.s101.t013	as		X	n/a					n/a
d001.s101.t014	solution	solution	N	bn:00072760n;wiki:solution;wn:solution%1:27:00::	d001.s101.t016	soluzione	soluzione	N	bn:00072760n;wiki:solution;wn:solution%1:27:00::
d001.s101.t015	for		X	n/a					n/a
d001.s101.t016	injection	injection	N	bn:00046787n;wiki:injection_(medicine);wn:injection%1:04:01::;wn:shot%1:04:03::					n/a
d001.s101.t017	.		X	n/a	d001.s101.t018	.		X	n/a
d001.s102.t001	The		X	n/a	d001.s102.t001	Le		X	n/a
d001.s102.t002	tablets	tablet	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::	d001.s102.t002	compresse	compressa	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::
d001.s102.t003	are	be	V	n/a	d001.s102.t003	sono	essere	V	n/a
d001.s102.t004	pale-orange	pale-orange	J	n/a	d001.s102.t006	arancione	arancione	J	n/a
d001.s102.t005	and		X	n/a	d001.s102.t008	e		X	n/a
d001.s102.t006	have	have	V	bn:00088078v;bn:00089240v;wn:feature%2:42:00::;wn:have%2:40:00::;wn:have%2:42:00::;wn:have_got%2:40:00::;wn:hold%2:40:00::	d001.s102.t009	hanno	avere	V	bn:00088078v;bn:00089240v;wn:feature%2:42:00::;wn:have%2:40:00::;wn:have%2:42:00::;wn:have_got%2:40:00::;wn:hold%2:40:00::
d001.s102.t007	a		X	n/a	d001.s102.t010	una		X	n/a
d001.s102.t008	score	score	N	bn:00069754n;wn:score%1:25:00::;wn:scotch%1:25:00::					n/a
d001.s102.t009	line	line	N	bn:00023645n;bn:00051289n;wiki:wrinkle;wn:crease%1:25:01::;wn:crinkle%1:25:00::;wn:furrow%1:25:00::;wn:line%1:10:01::;wn:line%1:25:01::;wn:seam%1:25:01::;wn:wrinkle%1:25:00::	d001.s102.t011	tacca	tacca	N	bn:00023645n;bn:00051289n;wiki:wrinkle;wn:crease%1:25:01::;wn:crinkle%1:25:00::;wn:furrow%1:25:00::;wn:line%1:10:01::;wn:line%1:25:01::;wn:seam%1:25:01::;wn:wrinkle%1:25:00::
d001.s102.t010	on		X	n/a	d001.s102.t012	su		X	n/a
d001.s102.t011	both		X	n/a	d001.s102.t013	entrambi	entrambi	J	n/a
d001.s102.t012	sides	side	N	bn:00032604n;bn:00071433n;bn:00071434n;wn:face%1:15:00::;wn:side%1:06:00::;wn:side%1:08:00::;wn:side%1:15:00::	d001.s102.t015	lati	lato	N	bn:00032604n;bn:00071433n;bn:00071434n;wn:face%1:15:00::;wn:side%1:06:00::;wn:side%1:08:00::;wn:side%1:15:00::
d001.s102.t013	so	so	R	bn:00117049r;wn:so%4:02:03::	d001.s102.t017	per		X	n/a
d001.s102.t014	that		X	n/a					n/a
d001.s102.t015	they		X	n/a					n/a
d001.s102.t016	can		X	n/a					n/a
d001.s102.t017	be	be	V	n/a					n/a
d001.s102.t018	halved	halve	V	bn:00089157v;wn:halve%2:31:00::	d001.s102.t020	divisione	divisione	N	n/a
d001.s102.t019	.		X	n/a	d001.s102.t024	.		X	n/a
d001.s103.t001	Each		X	n/a	d001.s103.t001	Ciascuna	ciascuno	R	n/a
d001.s103.t002	tablet	tablet	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::	d001.s103.t002	compressa	compressa	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::
d001.s103.t003	is	be	V	n/a	d001.s103.t003	è	essere	V	n/a
d001.s103.t004	marked	mark	V	bn:00090663v;wn:mark%2:35:01::;wn:nock%2:35:00::;wn:score%2:35:00::	d001.s103.t004	marcata	marcare	V	bn:00090663v;wn:mark%2:35:01::;wn:nock%2:35:00::;wn:score%2:35:00::
d001.s103.t005	with		X	n/a					n/a
d001.s103.t006	the		X	n/a					n/a
d001.s103.t007	Pfizer	pfizer	N	n/a	d001.s103.t011	Pfizer	pfizer	N	n/a
d001.s103.t008	logo	logo	N	bn:00051872n;wiki:logo;wiki:wordmark;wn:logo%1:10:00::;wn:logotype%1:10:00::	d001.s103.t010	logo	logo	N	bn:00051872n;wiki:logo;wiki:wordmark;wn:logo%1:10:00::;wn:logotype%1:10:00::
d001.s103.t009	on		X	n/a	d001.s103.t005	da		X	n/a
d001.s103.t010	one		X	n/a	d001.s103.t006	un		X	n/a
d001.s103.t011	side	side	N	bn:00032604n;bn:00071433n;bn:00071434n;wn:face%1:15:00::;wn:side%1:06:00::;wn:side%1:08:00::;wn:side%1:15:00::	d001.s103.t007	lato	lato	N	bn:00032604n;bn:00071433n;bn:00071434n;wn:face%1:15:00::;wn:side%1:06:00::;wn:side%1:08:00::;wn:side%1:15:00::
d001.s103.t012	and		X	n/a	d001.s103.t012	e		X	n/a
d001.s103.t013	with		X	n/a	d001.s103.t008	con		X	n/a
d001.s103.t014	the		X	n/a	d001.s103.t009	il		X	n/a
d001.s103.t015	letters	letter	N	bn:00003057n;wiki:letter_(alphabet);wn:alphabetic_character%1:10:00::;wn:letter%1:10:01::;wn:letter_of_the_alphabet%1:10:00::	d001.s103.t018	lettere	lettera	N	bn:00003057n;wiki:letter_(alphabet);wn:alphabetic_character%1:10:00::;wn:letter%1:10:01::;wn:letter_of_the_alphabet%1:10:00::
d001.s103.t016	MPT	mpt	N	n/a	d001.s103.t019	MPT		X	n/a
d001.s103.t017	and		X	n/a					n/a
d001.s103.t018	the		X	n/a	d001.s103.t025	la		X	n/a
d001.s103.t019	quantity	quantity	N	bn:00003603n;wiki:quantity;wn:amount%1:03:00::;wn:measure%1:03:00::;wn:quantity%1:03:00::	d001.s103.t026	quantità	quantità	N	bn:00003603n;wiki:quantity;wn:amount%1:03:00::;wn:measure%1:03:00::;wn:quantity%1:03:00::
d001.s103.t020	of		X	n/a	d001.s103.t027	di		X	n/a
d001.s103.t021	maropitant	maropitant	N	bn:00923812n;wiki:maropitant	d001.s103.t028	maropitant	maropitant	N	bn:00923812n;wiki:maropitant
d001.s103.t022	on		X	n/a					n/a
d001.s103.t023	the		X	n/a					n/a
d001.s103.t024	other	other	J	bn:00108011a;wn:other%3:00:00::	d001.s103.t014	altro	altro	J	bn:00108011a;wn:other%3:00:00::
d001.s103.t025	side	side	N	bn:00032604n;bn:00071433n;bn:00071434n;wn:face%1:15:00::;wn:side%1:06:00::;wn:side%1:08:00::;wn:side%1:15:00::	d001.s103.t015	lato	lato	N	bn:00032604n;bn:00071433n;bn:00071434n;wn:face%1:15:00::;wn:side%1:06:00::;wn:side%1:08:00::;wn:side%1:15:00::
d001.s103.t026	.		X	n/a	d001.s103.t029	.		X	n/a
d001.s104.t001	What		X	n/a	d001.s104.t003	cosa	cosa	N	n/a
d001.s104.t002	is	be	V	n/a					n/a
d001.s104.t003	Cerenia	cerenia	N	n/a	d001.s104.t006	Cerenia	cerenia	N	n/a
d001.s104.t004	used	use	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::					n/a
