Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d001.s051.t001	Mainly	mainly	ADV	bn:00114714r	d001.s051.t004	le		X	bn:00114714r
d001.s051.t002	useful	useful	ADJ	bn:00113456a	d001.s051.t001	Utile	utile	N	bn:00113456a
	for	for	ADP		d001.s051.t003	per		X	
d001.s051.t003	working	work	VERB	bn:00095812v	d001.s051.t005	funzioni	funzione	N	bn:00095812v
	with	with	ADP						
	piecewise	piecewise	NOUN						
	.	.	.		d001.s051.t009	.		X	
	-end-	-end-	-end-						
d001.s052.t001	Now	now	ADV	bn:00114424r	d001.s052.t001	Adesso	adesso	R	bn:00114424r
	you	you	PRON		d001.s052.t002	potresti	potere	V	
	could	could	VERB		d001.s052.t002	potresti	potere	V	
d001.s052.t002	ask	ask	VERB	bn:00082821v	d001.s052.t003	chiedermi	chiedere	V	bn:00082821v
	me	I	PRON		d001.s052.t003	chiedermi	chiedere	V	
	,	,	.		d001.s052.t004	:		X	
	why	why	ADV		d001.s052.t005	perché		X	
	should	should	VERB		d001.s052.t008	dovrebbe	dovere	V	
	the	the	DET		d001.s052.t006	l'		X	
d001.s052.t003	user	user	NOUN	bn:00079373n	d001.s052.t007	utente	utente	N	bn:00079373n
	mind	mind	NOUN						
	about	about	ADP		d001.s052.t009	conoscere	conoscere	V	
	MathML	mathml	NOUN		d001.s052.t010	MathML	mathml	N	
	?	?	.		d001.s052.t011	?		X	
	That	that	DET						
	s	s	VERB						
d001.s052.t004	easy	easy	ADJ	bn:00101973a	d001.s052.t012	Semplice	semplice	J	bn:00101973a
	.	.	.						
	With	with	ADP		d001.s052.t014	con		X	
	this	this	DET						
	,	,	.						
	we	we	PRON		d001.s052.t017	possiamo	potere	V	
	can	can	VERB						
d001.s052.t005	operate	operate	VERB	bn:00085744v	d001.s052.t018	operare	operare	V	bn:00085744v
	with	with	ADP		d001.s052.t019	con		X	
d001.s052.t006	functions	function	NOUN	bn:00036821n	d001.s052.t020	funzioni	funzione	N	bn:00036821n
	like	like	ADP		d001.s052.t021	come		X	
d001.s052.t007	cos()	cos	NOUN	bn:00022956n	d001.s052.t022	cos()	cos	N	bn:00022956n
	,	,	.		d001.s052.t023	,		X	
d001.s052.t008	sin()	sin	NOUN	bn:00071709n	d001.s052.t024	sin()	sin	N	bn:00071709n
	,	,	.						
	any	any	DET		d001.s052.t027	qualsiasi	qualsiasi	J	
d001.s052.t009	other	other	ADJ	bn:00108011a	d001.s052.t028	altra		X	bn:00108011a
d001.s052.t010	trigonometric	trigonometric	ADJ	bn:00112111a	d001.s052.t030	trigonometrica	trigonometrico	J	bn:00112111a
d001.s052.t011	functions	function	NOUN	bn:00036821n	d001.s052.t029	funzione	funzione	N	bn:00036821n
	,	,	.		d001.s052.t032	,		X	
d001.s052.t012	sum	sum	NOUN	bn:00003604n	d001.s052.t033	sum()	sum	N	bn:00003604n
	()	()	.		d001.s052.t033	sum()	sum	N	
	or	or	CONJ		d001.s052.t034	o		X	
d001.s052.t013	product	product	NOUN	bn:00053827n	d001.s052.t035	product()	product	N	bn:00053827n
	()	()	.		d001.s052.t035	product()	product	N	
	.	.	.		d001.s052.t036	.		X	
	-end-	-end-	-end-						
	It	it	PRON		d001.s053.t001	Non		X	
	does	do	VERB						
d001.s053.t001	not	not	ADV	bn:00116360r					
d001.s053.t002	matter	matter	VERB	bn:00085860v	d001.s053.t002	importa	importare	V	bn:00085860v
	what	what	DET		d001.s053.t003	che		X	
d001.s053.t003	kind	kind	NOUN	bn:00035907n	d001.s053.t004	tipo	tipo	N	bn:00035907n
	it	it	PRON						
	is	be	VERB		d001.s053.t007	sia	essere	V	
	.	.	.		d001.s053.t008	.		X	
	-end-	-end-	-end-						
	We	we	PRON		d001.s054.t001	Possiamo	potere	V	
	can	can	VERB		d001.s054.t001	Possiamo	potere	V	
d001.s054.t001	use	use	VERB	bn:00082705v	d001.s054.t002	usare	usare	V	bn:00082705v
d001.s054.t002	plus()	plus	NOUN	bn:00001296n	d001.s054.t003	plus()	plus	N	bn:00001296n
	,	,	.		d001.s054.t004	,		X	
d001.s054.t003	times()	times	NOUN	bn:00056300n	d001.s054.t005	times()	times	N	bn:00056300n
	and	and	CONJ		d001.s054.t006	e		X	
	everything	everything	NOUN		d001.s054.t008	cosa	cosa	N	
	which	which	DET		d001.s054.t009	che		X	
d001.s054.t004	has	have	VERB	bn:00089240v	d001.s054.t010	ha	avere	V	bn:00089240v
	its	its	PRON						
d001.s054.t005	operator	operator	NOUN	bn:00059141n	d001.s054.t012	operatore	operatore	N	bn:00059141n
	.	.	.		d001.s054.t013	.		X	
	kalgebra	kalgebra	NOUN		d001.s054.t017	kalgebra	kalgebra	N	
	's	's	PRT						
	console	console	NOUN		d001.s054.t015	console	console	N	
	is	be	VERB		d001.s054.t018	è	essere	V	
d001.s054.t006	useful	useful	ADJ	bn:00113456a	d001.s054.t019	utile	utile	J	bn:00113456a
	as	as	ADP		d001.s054.t020	come		X	
	a	a	DET		d001.s054.t011	un		X	
	calculator	calculator	NOUN		d001.s054.t021	calcolatrice	calcolatrice	N	
	.	.	.		d001.s054.t022	.		X	
	-end-	-end-	-end-						
d001.s055.t001	There	there	ADV	bn:00114427r	d001.s055.t001	C		X	bn:00114427r
	you	you	PRON		d001.s055.t002	è	essere	V	
d001.s055.t002	have	have	VERB	bn:00089240v					
	a	a	DET		d001.s055.t003	una		X	
d001.s055.t003	list	list	NOUN	bn:00051508n	d001.s055.t004	lista	lista	N	bn:00051508n
	of	of	ADP		d001.s055.t005	delle		X	
	the	the	DET						
	declared	declare	VERB		d001.s055.t007	dichiarate	dichiarare	V	
d001.s055.t004	variables	variable	NOUN	bn:00079583n	d001.s055.t006	variabili	variabile	N	bn:00079583n
	.	.	.		d001.s055.t008	.		X	
	-end-	-end-	-end-						
	By	by	ADP						
	double	double	ADV		d001.s056.t002	doppio	doppio	J	
	clicking	click	VERB		d001.s056.t003	clic	clic	N	
	on	on	ADP		d001.s056.t004	su		X	
	them	they	PRON		d001.s056.t007	esse		X	
	you	you	PRON		d001.s056.t008	puoi	potere	V	
	will	will	VERB						
d001.s056.t001	see	see	VERB	bn:00084662v	d001.s056.t009	vedere	vedere	V	bn:00084662v
	a	a	DET		d001.s056.t010	una		X	
	dialog	dialog	NOUN		d001.s056.t013	dialogo	dialogo	N	
	that	that	DET		d001.s056.t014	che		X	
d001.s056.t002	lets	let	VERB	bn:00082536v	d001.s056.t016	permette	permettere	V	bn:00082536v
	you	you	PRON		d001.s056.t015	ti		X	
d001.s056.t003	change	change	VERB	bn:00082553v	d001.s056.t018	modificarne	modificare	V	bn:00082553v
	their	they	PRON						
d001.s056.t004	values	value	NOUN	bn:00079508n	d001.s056.t020	valore	valore	N	bn:00079508n
	(	(	.		d001.s056.t021	(		X	
d001.s056.t005	just	just	ADV	bn:00114626r					
	a	a	DET		d001.s056.t022	un		X	
d001.s056.t006	way	way	NOUN	bn:00001965n	d001.s056.t023	modo	modo	N	bn:00001965n
	to	to	PRT		d001.s056.t024	per		X	
d001.s056.t007	trick	trick	VERB	bn:00088310v	d001.s056.t025	ingannare	ingannare	V	bn:00088310v
	the	the	DET		d001.s056.t026	il		X	
d001.s056.t008	log	log	NOUN	bn:00051831n	d001.s056.t027	log	log	N	bn:00051831n
	)	)	.		d001.s056.t028	)		X	
	.	.	.		d001.s056.t029	.		X	
	-end-	-end-	-end-						
	Every	every	DET		d001.s057.t001	Ogni	ogni	J	
d001.s057.t001	time	time	NOUN	bn:00019848n	d001.s057.t002	volta	volta	N	bn:00019848n
	you	you	PRON		d001.s057.t004	inserisci	inserire	V	
d001.s057.t002	enter	enter	VERB	bn:00087681v	d001.s057.t004	inserisci	inserire	V	bn:00087681v
	an	a	DET		d001.s057.t005	un'		X	
d001.s057.t003	expression	expression	NOUN	bn:00032395n	d001.s057.t006	espressione	espressione	N	bn:00032395n
	,	,	.		d001.s057.t007	,		X	
	the	the	DET		d001.s057.t008	il		X	
	""""""""""	""""""""""	.		d001.s057.t012	«		X	
	ans	an	NOUN		d001.s057.t013	ans		X	
	""""""""""	""""""""""	.		d001.s057.t014	»		X	
d001.s057.t004	variable	variable	NOUN	bn:00079583n	d001.s057.t011	variabile	variabile	N	bn:00079583n
d001.s057.t005	value	value	NOUN	bn:00079508n	d001.s057.t009	valore	valore	N	bn:00079508n
	will	will	VERB		d001.s057.t015	sarà	essere	V	
	be	be	VERB						
d001.s057.t006	changed	change	VERB	bn:00082553v	d001.s057.t016	modificato	modificare	V	bn:00082553v
	to	to	PRT		d001.s057.t017	all'		X	
	the	the	DET						
d001.s057.t007	last	last	ADJ	bn:00105740a	d001.s057.t018	ultimo	ultimo	J	bn:00105740a
d001.s057.t008	result	result	NOUN	bn:00034520n	d001.s057.t019	risultato	risultato	N	bn:00034520n
	.	.	.		d001.s057.t020	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s058.t001	Ctrl	ctrl	N	
	N	n	NOUN		d001.s058.t002	N	n	N	
d001.s058.t001	New	new	ADJ	bn:00107270a					
d001.s058.t002	Window	window	NOUN	bn:00081292n	d001.s058.t003	Nuovo	nuovo	N	bn:00081292n
	-end-	-end-	-end-						
	Flushes	flush	VERB		d001.s059.t001	Pulisce	pulire	V	
	the	the	DET		d001.s059.t002	la		X	
d001.s059.t001	log	log	NOUN	bn:00051831n					
	.	.	.		d001.s059.t004	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s060.t001	Ctrl	ctrl	N	
	L	l	NOUN		d001.s060.t002	C	c	N	
d001.s060.t001	Load	load	VERB	bn:00090416v					
	Script	script	NOUN		d001.s060.t004	script	script	N	
	-end-	-end-	-end-						
d001.s061.t001	Executes	execute	VERB	bn:00087107v	d001.s061.t001	Esegue	eseguire	V	bn:00087107v
	the	the	DET		d001.s061.t002	le		X	
d001.s061.t002	instructions	instruction	NOUN	bn:00020945n	d001.s061.t003	istruzioni	istruzione	N	bn:00020945n
	in	in	ADP		d001.s061.t005	in		X	
	a	a	DET		d001.s061.t006	un		X	
d001.s061.t003	file	file	NOUN	bn:00025320n	d001.s061.t007	file	file	N	bn:00025320n
d001.s061.t004	sequentially	sequentially	ADV	bn:00114819r					
	.	.	.		d001.s061.t008	.		X	
	-end-	-end-	-end-						
d001.s062.t001	Nice	nice	ADJ	bn:00107292a	d001.s062.t002	buon	buono	J	bn:00107292a
	if	if	ADP						
	you	you	PRON						
d001.s062.t002	want	want	VERB	bn:00086682v					
	to	to	PRT		d001.s062.t004	per		X	
d001.s062.t003	define	define	VERB	bn:00086468v					
	some	some	DET						
d001.s062.t004	libraries	library	NOUN	bn:00050969n	d001.s062.t007	librerie	libreria	N	bn:00050969n
	or	or	CONJ		d001.s062.t009	o		X	
d001.s062.t005	resume	resume	VERB	bn:00092413v					
	some	some	DET						
d001.s062.t006	previous	previous	ADJ	bn:00107791a	d001.s062.t015	precedenza	precedenza	N	bn:00107791a
d001.s062.t007	work	work	NOUN	bn:00081568n	d001.s062.t012	lavoro	lavoro	N	bn:00081568n
	.	.	.		d001.s062.t016	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s063.t001	Ctrl	ctrl	N	
	G	g	NOUN		d001.s063.t002	S	s	N	
d001.s063.t001	Save	save	VERB	bn:00093281v	d001.s063.t003	Salva	salvare	V	bn:00093281v
	Script	script	NOUN		d001.s063.t004	script	script	N	
	-end-	-end-	-end-						
d001.s064.t001	Saves	save	VERB	bn:00093281v	d001.s064.t001	Salva	salvare	V	bn:00093281v
	the	the	DET		d001.s064.t002	le		X	
d001.s064.t002	instructions	instruction	NOUN	bn:00020945n	d001.s064.t003	istruzioni	istruzione	N	bn:00020945n
	you	you	PRON						
	have	have	VERB						
d001.s064.t003	typed	type	VERB	bn:00095295v	d001.s064.t004	eseguite	eseguire	V	bn:00095295v
	since	since	ADP		d001.s064.t005	dall'		X	
	the	the	DET		d001.s064.t007	della		X	
	session	session	NOUN		d001.s064.t008	sessione	sessione	N	
d001.s064.t004	began	begin	VERB	bn:00083344v	d001.s064.t006	inizio	inizio	N	bn:00083344v
	to	to	PRT						
	be	be	VERB						
d001.s064.t005	able	able	ADJ	bn:00096152a	d001.s064.t012	poterle	potere	V	bn:00096152a
	to	to	PRT		d001.s064.t011	da		X	
d001.s064.t006	reuse	reuse	VERB	bn:00092558v					
	.	.	.		d001.s064.t014	.		X	
	-end-	-end-	-end-						
d001.s065.t001	Generates	generate	VERB	bn:00084080v	d001.s065.t001	Genera	generare	V	bn:00084080v
d001.s065.t002	text files	text_file	NOUN	bn:00028018n	d001.s065.t004	testo	testo	N	bn:00028018n
	so	so	ADP		d001.s065.t007	quindi		X	
	it	it	PRON						
	should	should	VERB						
	be	be	VERB		d001.s065.t008	è	essere	V	
d001.s065.t003	easy	easy	ADJ	bn:00101973a	d001.s065.t005	semplice	semplice	J	bn:00101973a
	to	to	PRT						
d001.s065.t004	fix	fix	VERB	bn:00084308v	d001.s065.t010	modificarli	modificare	V	bn:00084308v
d001.s065.t005	using	use	VERB	bn:00082705v	d001.s065.t011	usando	usare	V	bn:00082705v
	any	any	DET		d001.s065.t013	qualsiasi	qualsiasi	J	
d001.s065.t006	text editor	text_editor	NOUN	bn:00076736n	d001.s065.t016	testo	testo	N	bn:00076736n
	,	,	.		d001.s065.t006	,		X	
	like	like	ADP		d001.s065.t018	come		X	
	Kate	kate	NOUN		d001.s065.t019	Kate	kate	N	
	.	.	.		d001.s065.t021	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s066.t001	Ctrl	ctrl	N	
	S	s	NOUN		d001.s066.t002	L	l	N	
d001.s066.t001	Save	save	VERB	bn:00093281v	d001.s066.t003	Salva	salvare	V	bn:00093281v
d001.s066.t002	Log	log	NOUN	bn:00051831n	d001.s066.t004	log	log	N	bn:00051831n
	-end-	-end-	-end-						
d001.s067.t001	Saves	save	VERB	bn:00093281v	d001.s067.t001	Salva	salvare	V	bn:00093281v
	the	the	DET		d001.s067.t002	il		X	
d001.s067.t002	log	log	NOUN	bn:00051831n	d001.s067.t003	log	log	N	bn:00051831n
	with	with	ADP						
	all	all	DET		d001.s067.t005	tutti		X	
d001.s067.t003	results	result	NOUN	bn:00034520n	d001.s067.t007	risultati	risultato	N	bn:00034520n
	into	into	ADP		d001.s067.t008	su		X	
	an	a	DET						
d001.s067.t004	HTML	html	NOUN	bn:00045087n	d001.s067.t010	HTML	html	N	bn:00045087n
	file	file	NOUN		d001.s067.t009	file	file	N	
	to	to	PRT						
	be	be	VERB		d001.s067.t013	essere	essere	V	
d001.s067.t005	able	able	ADJ	bn:00096152a	d001.s067.t012	può	potere	V	bn:00096152a
	to	to	PRT		d001.s067.t014	stampato	stampare	V	
d001.s067.t006	print	print	VERB	bn:00089639v	d001.s067.t014	stampato	stampare	V	bn:00089639v
	or	or	CONJ		d001.s067.t015	o		X	
d001.s067.t007	publish	publish	VERB	bn:00084099v	d001.s067.t016	pubblicato	pubblicare	V	bn:00084099v
	.	.	.		d001.s067.t017	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s068.t001	Ctrl	ctrl	N	
	Q	q	NOUN		d001.s068.t002	Q	q	N	
d001.s068.t001	Quit	quit	VERB	bn:00084710v	d001.s068.t003	Esci	uscire	V	bn:00084710v
	-end-	-end-	-end-						
	Shuts	shut	VERB		d001.s069.t001	Chiude	chiudere	V	
	the	the	DET		d001.s069.t002	il		X	
d001.s069.t001	program	program	NOUN	bn:00021492n	d001.s069.t003	programma	programma	N	bn:00021492n
d001.s069.t002	down	down	ADV	bn:00115114r					
	.	.	.		d001.s069.t004	.		X	
	-end-	-end-	-end-						
	To	to	PRT		d001.s070.t001	Per		X	
d001.s070.t001	add	add	VERB	bn:00082317v	d001.s070.t002	aggiungere	aggiungere	V	bn:00082317v
	a	a	DET		d001.s070.t003	un		X	
d001.s070.t002	new	new	ADJ	bn:00107270a	d001.s070.t004	nuovo	nuovo	J	bn:00107270a
	2D	2d	NOUN		d001.s070.t006	2D	2d	N	
d001.s070.t003	graph	graph	NOUN	bn:00041412n	d001.s070.t005	grafico	grafico	N	bn:00041412n
	on	on	ADP		d001.s070.t007	in		X	
	kalgebra	kalgebra	NOUN		d001.s070.t008	kalgebra	kalgebra	N	
	,	,	.		d001.s070.t009	,		X	
	what	what	PRON						
	you	you	PRON		d001.s070.t010	devi	dovere	V	
	have	have	VERB						
	to	to	PRT						
d001.s070.t004	do	do	VERB	bn:00087108v					
	is	be	VERB						
	to	to	PRT						
d001.s070.t005	go	go	VERB	bn:00088912v	d001.s070.t011	andare	andare	V	bn:00088912v
	to	to	PRT						
	the	the	DET		d001.s070.t012	nella		X	
	2D	2d	NOUN		d001.s070.t015	2D	2d	N	
d001.s070.t006	Graph	graph	NOUN	bn:00041412n	d001.s070.t014	Grafico	grafico	N	bn:00041412n
	tab	tab	NOUN		d001.s070.t013	scheda	scheda	N	
	and	and	CONJ		d001.s070.t016	e		X	
	click	click	VERB		d001.s070.t018	clic	clic	N	
	in	in	ADP						
	the	the	DET						
d001.s070.t007	Add	add	VERB	bn:00082317v					
	tab	tab	NOUN		d001.s070.t020	scheda	scheda	N	
	to	to	PRT		d001.s070.t022	per		X	
d001.s070.t008	add	add	VERB	bn:00082317v	d001.s070.t023	aggiungere	aggiungere	V	bn:00082317v
	the	the	DET						
d001.s070.t009	new	new	ADJ	bn:00107270a	d001.s070.t025	nuova	nuovo	J	bn:00107270a
d001.s070.t010	function	function	NOUN	bn:00036821n	d001.s070.t026	funzione	funzione	N	bn:00036821n
	.	.	.		d001.s070.t027	.		X	
	-end-	-end-	-end-						
d001.s071.t001	Then	then	ADV	bn:00114281r	d001.s071.t002	quindi		X	bn:00114281r
	your	you	PRON						
d001.s071.t002	focus	focus	NOUN	bn:00017153n					
	will	will	VERB		d001.s071.t001	Sarà	essere	V	
	go	go	VERB						
	to	to	PRT						
	an	a	DET		d001.s071.t004	la		X	
d001.s071.t003	input	input	NOUN	bn:00046850n					
d001.s071.t004	text	text	NOUN	bn:00076732n	d001.s071.t007	testo	testo	N	bn:00076732n
d001.s071.t005	box	box	NOUN	bn:00012528n	d001.s071.t005	casella	casella	N	bn:00012528n
	where	where	ADV		d001.s071.t008	dove		X	
	you	you	PRON		d001.s071.t009	puoi	potere	V	
	can	can	VERB						
d001.s071.t006	type	type	VERB	bn:00095295v	d001.s071.t010	scrivere	scrivere	V	bn:00095295v
	your	you	PRON		d001.s071.t011	la		X	
d001.s071.t007	function	function	NOUN	bn:00036821n	d001.s071.t012	funzione	funzione	N	bn:00036821n
	.	.	.		d001.s071.t013	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s072.t001	Se		X	
	you	you	PRON						
d001.s072.t001	want	want	VERB	bn:00086682v	d001.s072.t002	vuoi	volere	V	bn:00086682v
	to	to	PRT						
d001.s072.t002	use	use	VERB	bn:00082705v	d001.s072.t003	usare	usare	V	bn:00082705v
	a	a	DET		d001.s072.t004	una		X	
d001.s072.t003	typical	typical	ADJ	bn:00112217a	d001.s072.t005	tipica	tipico	J	bn:00112217a
	f(x)	f(x)	NOUN		d001.s072.t007	f(x)	f(x)	N	
	function	function	NOUN		d001.s072.t006	funzione	funzione	N	
	it	it	PRON						
	is	be	VERB		d001.s072.t009	è	essere	V	
d001.s072.t004	not	not	ADV	bn:00116360r	d001.s072.t008	non		X	bn:00116360r
d001.s072.t005	necessary	necessary	ADJ	bn:00107182a	d001.s072.t010	necessario	necessario	J	bn:00107182a
	to	to	PRT						
d001.s072.t006	specify	specify	VERB	bn:00091005v	d001.s072.t011	specificarla	specificare	V	bn:00091005v
	it	it	PRON		d001.s072.t011	specificarla	specificare	V	
	.	.	.		d001.s072.t012	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s073.t001	Quando		X	
	you	you	PRON		d001.s073.t002	hai	avere	V	
	have	have	VERB						
d001.s073.t001	entered	enter	VERB	bn:00087681v	d001.s073.t003	inserito	inserire	V	bn:00087681v
	the	the	DET		d001.s073.t004	la		X	
d001.s073.t002	function	function	NOUN	bn:00036821n	d001.s073.t005	funzione	funzione	N	bn:00036821n
	click	click	VERB		d001.s073.t006	premi	premere	V	
	on	on	ADP						
	the	the	DET						
d001.s073.t003	OK	ok	ADJ	bn:00096817a	d001.s073.t007	OK	ok	N	bn:00096817a
	button	button	NOUN						
	to	to	PRT		d001.s073.t008	per		X	
d001.s073.t004	display	display	VERB	bn:00087013v	d001.s073.t009	visualizzare	visualizzare	V	bn:00087013v
	the	the	DET		d001.s073.t010	il		X	
d001.s073.t005	graph	graph	NOUN	bn:00041412n	d001.s073.t011	grafico	grafico	N	bn:00041412n
	in	in	ADP		d001.s073.t012	nella		X	
	the	the	DET						
d001.s073.t006	main	main	ADJ	bn:00099598a	d001.s073.t014	principale	principale	J	bn:00099598a
d001.s073.t007	window	window	NOUN	bn:00081292n	d001.s073.t013	finestra	finestra	N	bn:00081292n
	.	.	.		d001.s073.t015	.		X	
	-end-	-end-	-end-						
	You	you	PRON		d001.s074.t001	Puoi	potere	V	
	can	can	VERB						
d001.s074.t001	set	set	VERB	bn:00090224v	d001.s074.t002	avere	avere	V	bn:00090224v
d001.s074.t002	several	several	ADJ	bn:00110469a	d001.s074.t003	più		X	bn:00110469a
d001.s074.t003	graphs	graph	NOUN	bn:00041412n	d001.s074.t004	grafici	grafico	N	bn:00041412n
	on	on	ADP						
	the	the	DET		d001.s074.t005	nella		X	
d001.s074.t004	same	same	ADJ	bn:00110075a	d001.s074.t006	stessa	stesso	J	bn:00110075a
d001.s074.t005	view	view	NOUN	bn:00079985n	d001.s074.t007	vista	vista	N	bn:00079985n
	.	.	.		d001.s074.t008	.		X	
	-end-	-end-	-end-						
d001.s075.t001	Just	just	ADV	bn:00114626r					
d001.s075.t002	use	use	VERB	bn:00082705v	d001.s075.t001	Usa	usare	V	bn:00082705v
	the	the	DET		d001.s075.t002	il		X	
d001.s075.t003	Add	add	VERB	bn:00082317v	d001.s075.t004	Aggiungi	aggiungere	N	bn:00082317v
	button	button	NOUN		d001.s075.t003	pulsante	pulsante	N	
	when	when	ADV						
	you	you	PRON						
	are	be	VERB						
	in	in	ADP		d001.s075.t005	in		X	
d001.s075.t004	List	list	NOUN	bn:00051508n	d001.s075.t008	lista	lista	N	bn:00051508n
d001.s075.t005	mode	mode	NOUN	bn:00055444n	d001.s075.t006	modalità	modalità	N	bn:00055444n
	.	.	.		d001.s075.t010	.		X	
	-end-	-end-	-end-						
	You	you	PRON		d001.s076.t001	Puoi	potere	V	
	can	can	VERB						
d001.s076.t001	set	set	VERB	bn:00090224v	d001.s076.t002	impostare	impostare	V	bn:00090224v
	each	each	DET		d001.s076.t007	ogni	ogni	J	
d001.s076.t002	graph	graph	NOUN	bn:00041412n					
	its	its	PRON						
	own	own	ADJ						
d001.s076.t003	color	color	NOUN	bn:00020733n	d001.s076.t005	colore	colore	N	bn:00020733n
	.	.	.		d001.s076.t009	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s077.t002	la		X	
d001.s077.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s077.t003	Fondazione	fondazione	N	bn:00036064n
	has	have	VERB		d001.s077.t004	ha	avere	V	
d001.s077.t002	recently	recently	ADV	bn:00116085r	d001.s077.t001	Recentemente	recentemente	R	bn:00116085r
	been	be	VERB						
d001.s077.t003	involved	involve	VERB	bn:00089893v	d001.s077.t005	partecipato	partecipare	V	bn:00089893v
	in	in	ADP		d001.s077.t008	di		X	
d001.s077.t004	organising	organise	VERB	bn:00091196v	d001.s077.t007	organizzazione	organizzazione	N	bn:00091196v
	a	a	DET		d001.s077.t009	una		X	
d001.s077.t005	conference	conference	NOUN	bn:00021721n	d001.s077.t010	conferenza	conferenza	N	bn:00021721n
	which	which	DET		d001.s077.t011	che		X	
d001.s077.t006	dealt	deal	VERB	bn:00084527v	d001.s077.t013	affrontato	affrontare	V	bn:00084527v
	with	with	ADP						
	this	this	DET		d001.s077.t014	questa		X	
d001.s077.t007	critical	critical	ADJ	bn:00100676a	d001.s077.t016	critica	critico	J	bn:00100676a
d001.s077.t008	challenge	challenge	NOUN	bn:00017557n	d001.s077.t015	sfida	sfida	N	bn:00017557n
	.	.	.		d001.s077.t017	.		X	
	-end-	-end-	-end-						
	Over	over	ADP		d001.s078.t003	oltre		X	
	100	100	NUM		d001.s078.t004	100		X	
d001.s078.t001	participants	participant	NOUN	bn:00060798n	d001.s078.t002	partecipato	partecipare	V	bn:00060798n
	from	from	ADP						
	the	the	DET		d001.s078.t006	delle		X	
d001.s078.t002	main	main	ADJ	bn:00099598a	d001.s078.t007	principali	principale	J	bn:00099598a
d001.s078.t003	interest groups	interest_group	NOUN	bn:00047082n	d001.s078.t008	categorie	categoria	N	bn:00047082n
d001.s078.t004	attended	attend	VERB	bn:00082907v					
	and	and	CONJ						
d001.s078.t005	debated	debate	VERB	bn:00086341v	d001.s078.t014	discusso	discutere	V	bn:00086341v
d001.s078.t006	issues	issue	NOUN	bn:00047688n					
	such	such	ADJ						
	as	as	ADP						
	the	the	DET		d001.s078.t018	del		X	
d001.s078.t007	role	role	NOUN	bn:00068130n	d001.s078.t019	ruolo	ruolo	N	bn:00068130n
	of	of	ADP		d001.s078.t020	degli		X	
d001.s078.t008	key	key	ADJ	bn:00099258a					
d001.s078.t009	actors	actor	NOUN	bn:00001177n	d001.s078.t021	attori	attore	N	bn:00001177n
d001.s078.t010	including	include	VERB	bn:00089661v	d001.s078.t023	quali	quale	R	bn:00089661v
d001.s078.t011	public	public	ADJ	bn:00109212a	d001.s078.t024	pubbliche	pubblico	J	bn:00109212a
d001.s078.t012	authorities	authority	NOUN	bn:00007300n	d001.s078.t025	autorità	autorità	N	bn:00007300n
	,	,	.		d001.s078.t026	,		X	
d001.s078.t013	social	social	ADJ	bn:00110842a	d001.s078.t028	sociali	sociale	J	bn:00110842a
	partners	partner	NOUN						
	,	,	.		d001.s078.t029	,		X	
d001.s078.t014	voluntary	voluntary	ADJ	bn:00113672a	d001.s078.t032	volontariato	volontariato	N	bn:00113672a
	and	and	CONJ		d001.s078.t033	e		X	
d001.s078.t015	community	community	NOUN	bn:00021248n					
d001.s078.t016	organisations	organisation	NOUN	bn:00059480n	d001.s078.t030	organizzazioni	organizzazione	N	bn:00059480n
d001.s078.t017	as well	as_well	ADV	bn:00114246r	d001.s078.t035	nonché		X	bn:00114246r
	as	as	ADP						
d001.s078.t018	service	service	NOUN	bn:00070651n	d001.s078.t038	servizi	servizio	N	bn:00070651n
d001.s078.t019	users	user	NOUN	bn:00079373n	d001.s078.t036	utenti	utente	N	bn:00079373n
	.	.	.		d001.s078.t039	.		X	
	-end-	-end-	-end-						
	There	there	DET						
	were	be	VERB		d001.s079.t002	è	essere	V	
d001.s079.t001	relatively	relatively	ADV	bn:00114784r					
d001.s079.t002	few	few	ADJ	bn:00102920a	d001.s079.t020	non		X	bn:00102920a
d001.s079.t003	cases	case	NOUN	bn:00016408n					
d001.s079.t004	reported	report	VERB	bn:00092825v					
	of	of	ADP						
d001.s079.t005	attempts	attempt	NOUN	bn:00007011n					
	to	to	PRT						
d001.s079.t006	involve	involve	VERB	bn:00089893v					
d001.s079.t007	users	user	NOUN	bn:00079373n	d001.s079.t019	utenti	utente	N	bn:00079373n
	in	in	ADP		d001.s079.t025	in		X	
d001.s079.t008	service	service	NOUN	bn:00070651n					
d001.s079.t009	planning	planning	NOUN	bn:00062795n					
	but	but	CONJ		d001.s079.t028	ma		X	
	their	they	PRON		d001.s079.t033	loro		X	
d001.s079.t010	involvement	involvement	NOUN	bn:00030844n	d001.s079.t026	isolamento	isolamento	N	bn:00030844n
