Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
	-end-	-end-	-end-	n/a					n/a
d001.s047.t001	Powers	power	NOUN	bn:00032355n	d001.s047.t005	potenza	potenza	N	bn:00032355n
	are	be	VERB	n/a	d001.s047.t006	è	essere	V	n/a
	one	one	NUM	n/a					n/a
d001.s047.t002	way	way	NOUN	bn:00001965n					n/a
	to	to	PRT	n/a					n/a
d001.s047.t003	make	make	VERB	bn:00090557v	d001.s047.t009	effettuare	effettuare	V	bn:00090557v
d001.s047.t004	roots	root	NOUN	bn:00068247n	d001.s047.t010	radici	radice	N	bn:00068247n
d001.s047.t005	too	too	ADV	bn:00114246r	d001.s047.t007	anche		X	n/a
	.	.	.	n/a					n/a
	-gt	-gt	NOUN	n/a	d001.s047.t011	-gt		X	n/a
	:	:	.	n/a	d001.s047.t012	:		X	n/a
	It	it	PRON	n/a	d001.s047.t013	È	essere	V	n/a
	s	s	VERB	n/a					n/a
	the	the	DET	n/a	d001.s047.t014	il		X	n/a
d001.s047.t006	way	way	NOUN	bn:00033729n	d001.s047.t015	modo	modo	N	bn:00033729n
	to	to	PRT	n/a					n/a
d001.s047.t007	specify	specify	VERB	bn:00086468v	d001.s047.t017	specificare	specificare	V	bn:00086468v
	the	the	DET	n/a	d001.s047.t018	la		X	n/a
d001.s047.t008	bounded	bounded	ADJ	bn:00098761a					n/a
d001.s047.t009	variable	variable	NOUN	bn:00079583n	d001.s047.t019	variabile	variabile	N	bn:00079583n
	in	in	ADP	n/a	d001.s047.t021	in		X	n/a
	a	a	DET	n/a	d001.s047.t022	una		X	n/a
d001.s047.t010	function	function	NOUN	bn:00036821n	d001.s047.t023	funzione	funzione	N	bn:00036821n
	.	.	.	n/a	d001.s047.t024	.		X	n/a
	(	(	.	n/a	d001.s047.t025	(		X	n/a
	)	)	.	n/a	d001.s047.t026	)		X	n/a
	:	:	.	n/a	d001.s047.t027	:		X	n/a
	It	it	PRON	n/a					n/a
	is	be	VERB	n/a					n/a
d001.s047.t011	used	use	VERB	bn:00082705v	d001.s047.t028	usato	usare	V	bn:00082705v
	to	to	PRT	n/a	d001.s047.t029	per		X	n/a
d001.s047.t012	specify	specify	VERB	bn:00091005v	d001.s047.t030	specificare	specificare	V	bn:00091005v
	a	a	DET	n/a	d001.s047.t031	una		X	n/a
d001.s047.t013	higher	high	ADJ	bn:00104162a	d001.s047.t033	più		X	n/a
d001.s047.t014	priority	priority	NOUN	bn:00004489n	d001.s047.t032	priorità	priorità	N	bn:00004489n
	.	.	.	n/a	d001.s047.t035	.		X	n/a
	abc(params)	abc(params)	NOUN	n/a	d001.s047.t036	abc(parametri)		X	n/a
	:	:	.	n/a	d001.s047.t037	:		X	n/a
	When	when	ADV	n/a	d001.s047.t038	Quando		X	n/a
	the	the	DET	n/a	d001.s047.t039	l'		X	n/a
d001.s047.t015	parser	parser	NOUN	bn:00060753n	d001.s047.t040	analizzatore	analizzatore	N	n/a
d001.s047.t016	finds	find	VERB	bn:00086708v	d001.s047.t041	trova	trovare	V	bn:00086708v
	a	a	DET	n/a	d001.s047.t042	una		X	n/a
d001.s047.t017	function	function	NOUN	bn:00036821n	d001.s047.t043	funzione	funzione	N	bn:00036821n
	,	,	.	n/a	d001.s047.t044	,		X	n/a
	it	it	PRON	n/a					n/a
d001.s047.t018	checks	check	VERB	bn:00082813v	d001.s047.t045	controlla	controllare	V	bn:00082813v
	if	if	ADP	n/a	d001.s047.t046	se		X	n/a
	abc	abc	NOUN	n/a	d001.s047.t048	abc		X	n/a
	is	be	VERB	n/a	d001.s047.t050	è	essere	V	n/a
	an	a	DET	n/a	d001.s047.t051	un		X	n/a
d001.s047.t019	operator	operator	NOUN	bn:00059141n	d001.s047.t052	operatore	operatore	N	bn:00059141n
	.	.	.	n/a	d001.s047.t053	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s048.t001	Se		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s048.t003	è	essere	V	n/a
	,	,	.	n/a	d001.s048.t004	,		X	n/a
	it	it	PRON	n/a					n/a
	will	will	VERB	n/a	d001.s048.t005	sarà	essere	V	n/a
	be	be	VERB	n/a					n/a
d001.s048.t001	treated	treat	VERB	bn:00095141v	d001.s048.t006	trattato	trattare	V	bn:00095141v
	as	as	ADP	n/a	d001.s048.t007	come		X	n/a
	an	a	DET	n/a	d001.s048.t008	un		X	n/a
d001.s048.t002	operator	operator	NOUN	bn:00059141n	d001.s048.t009	operatore	operatore	N	bn:00059141n
	,	,	.	n/a					n/a
	if	if	ADP	n/a	d001.s048.t010	se		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s048.t013	è	essere	V	n/a
d001.s048.t003	not	not	ADV	bn:00116360r	d001.s048.t011	non		X	n/a
	,	,	.	n/a	d001.s048.t014	,		X	n/a
	it	it	PRON	n/a					n/a
	will	will	VERB	n/a	d001.s048.t015	sarà	essere	V	n/a
	be	be	VERB	n/a					n/a
d001.s048.t004	treated	treat	VERB	bn:00095141v	d001.s048.t016	trattato	trattare	V	bn:00095141v
	as	as	ADP	n/a	d001.s048.t017	come		X	n/a
	a	a	DET	n/a	d001.s048.t018	una		X	n/a
d001.s048.t005	user	user	NOUN	bn:00079373n	d001.s048.t020	utente	utente	N	bn:00079373n
d001.s048.t006	function	function	NOUN	bn:00036821n	d001.s048.t019	funzione	funzione	N	bn:00036821n
	.	.	.	n/a	d001.s048.t021	.		X	n/a
	:	:	.	n/a	d001.s048.t022	:		X	n/a
	=	=	.	n/a	d001.s048.t023	=		X	n/a
	:	:	.	n/a	d001.s048.t024	:		X	n/a
	It	it	PRON	n/a					n/a
	is	be	VERB	n/a					n/a
d001.s048.t007	used	use	VERB	bn:00082705v	d001.s048.t025	Usata	usare	V	bn:00082705v
	to	to	PRT	n/a	d001.s048.t026	per		X	n/a
d001.s048.t008	define	define	VERB	bn:00086468v	d001.s048.t027	definire	definire	V	bn:00086468v
	a	a	DET	n/a	d001.s048.t031	una		X	n/a
	variable	variable	ADJ	n/a	d001.s048.t032	variabile	variabile	N	n/a
d001.s048.t009	value	value	NOUN	bn:00079508n	d001.s048.t029	valore	valore	N	bn:00079508n
	.	.	.	n/a	d001.s048.t033	.		X	n/a
	?	?	.	n/a	d001.s048.t034	?		X	n/a
	:	:	.	n/a	d001.s048.t035	:		X	n/a
	Piecewise	piecewise	ADJ	n/a					n/a
d001.s048.t010	condition	condition	NOUN	bn:00021645n	d001.s048.t038	condizione	condizione	N	bn:00021645n
d001.s048.t011	definition	definition	NOUN	bn:00025928n					n/a
	.	.	.	n/a	d001.s048.t042	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Piecewise	piecewise	NOUN	n/a					n/a
	is	be	VERB	n/a	d001.s049.t007	è	essere	V	n/a
	the	the	DET	n/a	d001.s049.t008	il		X	n/a
d001.s049.t001	way	way	NOUN	bn:00033729n	d001.s049.t009	modo	modo	N	bn:00033729n
	we	we	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s049.t012	possiamo	potere	V	n/a
d001.s049.t002	define	define	VERB	bn:00086468v	d001.s049.t013	definire	definire	V	bn:00086468v
d001.s049.t003	conditional	conditional	ADJ	bn:00100214a	d001.s049.t015	condizionali	condizionale	J	bn:00100214a
d001.s049.t004	operations	operation	NOUN	bn:00053826n	d001.s049.t015	condizionali	condizionale	J	n/a
	in	in	ADP	n/a	d001.s049.t016	in		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s049.t017	kalgebra	kalgebra	N	n/a
	.	.	.	n/a	d001.s049.t018	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s050.t001	Se		X	n/a
	we	we	PRON	n/a	d001.s050.t002	introduciamo	introdurre	V	n/a
d001.s050.t001	introduce	introduce	VERB	bn:00087681v	d001.s050.t002	introduciamo	introdurre	V	bn:00087681v
	the	the	DET	n/a	d001.s050.t003	la		X	n/a
d001.s050.t002	condition	condition	NOUN	bn:00021645n	d001.s050.t004	condizione	condizione	N	bn:00021645n
	before	before	ADP	n/a	d001.s050.t005	prima	primo	J	n/a
	the	the	DET	n/a	d001.s050.t006	del		X	n/a
	?	?	.	n/a	d001.s050.t008	?		X	n/a
	it	it	PRON	n/a					n/a
	will	will	VERB	n/a	d001.s050.t013	sarà	essere	V	n/a
d001.s050.t003	use	use	VERB	bn:00082705v	d001.s050.t014	usata	usare	V	bn:00082705v
	this	this	DET	n/a	d001.s050.t011	questa		X	n/a
d001.s050.t004	condition	condition	NOUN	bn:00021645n	d001.s050.t012	condizione	condizione	N	bn:00021645n
d001.s050.t005	only if	only_if	ADV	bn:00116450r	d001.s050.t016	se		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s050.t017	è	essere	V	n/a
d001.s050.t006	true	true	ADJ	bn:00112148a	d001.s050.t018	vera	vero	J	bn:00112148a
	,	,	.	n/a					n/a
	if	if	ADP	n/a	d001.s050.t019	se		X	n/a
	it	it	PRON	n/a					n/a
d001.s050.t007	finds	find	VERB	bn:00086708v	d001.s050.t021	trovato	trovare	V	bn:00086708v
	a	a	DET	n/a	d001.s050.t022	un		X	n/a
	?	?	.	n/a	d001.s050.t024	?		X	n/a
	without	without	ADP	n/a	d001.s050.t026	senza		X	n/a
	any	any	DET	n/a					n/a
d001.s050.t008	condition	condition	NOUN	bn:00021645n	d001.s050.t027	condizione	condizione	N	bn:00021645n
	,	,	.	n/a	d001.s050.t028	,		X	n/a
	it	it	PRON	n/a					n/a
	will	will	VERB	n/a	d001.s050.t029	verrà	venire	V	n/a
d001.s050.t009	enter	enter	VERB	bn:00085363v					n/a
	in	in	ADP	n/a	d001.s050.t031	come		X	n/a
	the	the	DET	n/a					n/a
d001.s050.t010	last	last	ADJ	bn:00105740a	d001.s050.t032	ultima	ultimo	J	bn:00105740a
d001.s050.t011	wf	wf	NOUN	bn:00016401n					n/a
	.	.	.	n/a	d001.s050.t034	.		X	n/a
	{	{	.	n/a	d001.s050.t035	{		X	n/a
	}	}	.	n/a	d001.s050.t036	}		X	n/a
	:	:	.	n/a	d001.s050.t037	:		X	n/a
	MathML	mathml	NOUN	n/a	d001.s050.t039	MathML	mathml	N	n/a
	container	container	NOUN	n/a	d001.s050.t038	contenitore	contenitore	N	n/a
	.	.	.	n/a					n/a
	It	it	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s050.t041	Può	potere	V	n/a
	be	be	VERB	n/a	d001.s050.t042	essere	essere	V	n/a
d001.s050.t012	used	use	VERB	bn:00082705v	d001.s050.t043	usato	usare	V	bn:00082705v
	to	to	PRT	n/a	d001.s050.t044	per		X	n/a
d001.s050.t013	define	define	VERB	bn:00086468v	d001.s050.t045	definire	definire	V	bn:00086468v
	a	a	DET	n/a	d001.s050.t046	un		X	n/a
	container	container	NOUN	n/a	d001.s050.t047	contenitore	contenitore	N	n/a
	.	.	.	n/a	d001.s050.t048	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s051.t001	Mainly	mainly	ADV	bn:00114714r	d001.s051.t004	le		X	n/a
d001.s051.t002	useful	useful	ADJ	bn:00113456a	d001.s051.t001	Utile	utile	N	n/a
	for	for	ADP	n/a	d001.s051.t003	per		X	n/a
d001.s051.t003	working	work	VERB	bn:00095812v	d001.s051.t005	funzioni	funzione	N	n/a
	with	with	ADP	n/a					n/a
	piecewise	piecewise	NOUN	n/a					n/a
	.	.	.	n/a	d001.s051.t009	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s052.t001	Now	now	ADV	bn:00114424r	d001.s052.t001	Adesso	adesso	R	bn:00114424r
	you	you	PRON	n/a	d001.s052.t002	potresti	potere	V	n/a
	could	could	VERB	n/a	d001.s052.t002	potresti	potere	V	n/a
d001.s052.t002	ask	ask	VERB	bn:00082821v	d001.s052.t003	chiedermi	chiedere	V	bn:00082821v
	me	I	PRON	n/a	d001.s052.t003	chiedermi	chiedere	V	n/a
	,	,	.	n/a	d001.s052.t004	:		X	n/a
	why	why	ADV	n/a	d001.s052.t005	perché		X	n/a
	should	should	VERB	n/a	d001.s052.t008	dovrebbe	dovere	V	n/a
	the	the	DET	n/a	d001.s052.t006	l'		X	n/a
d001.s052.t003	user	user	NOUN	bn:00079373n	d001.s052.t007	utente	utente	N	bn:00079373n
	mind	mind	NOUN	n/a					n/a
	about	about	ADP	n/a	d001.s052.t009	conoscere	conoscere	V	n/a
	MathML	mathml	NOUN	n/a	d001.s052.t010	MathML	mathml	N	n/a
	?	?	.	n/a	d001.s052.t011	?		X	n/a
	That	that	DET	n/a					n/a
	s	s	VERB	n/a					n/a
d001.s052.t004	easy	easy	ADJ	bn:00101973a	d001.s052.t012	Semplice	semplice	J	bn:00101973a
	.	.	.	n/a					n/a
	With	with	ADP	n/a	d001.s052.t014	con		X	n/a
	this	this	DET	n/a					n/a
	,	,	.	n/a					n/a
	we	we	PRON	n/a	d001.s052.t017	possiamo	potere	V	n/a
	can	can	VERB	n/a					n/a
d001.s052.t005	operate	operate	VERB	bn:00085744v	d001.s052.t018	operare	operare	V	bn:00085744v
	with	with	ADP	n/a	d001.s052.t019	con		X	n/a
d001.s052.t006	functions	function	NOUN	bn:00036821n	d001.s052.t020	funzioni	funzione	N	bn:00036821n
	like	like	ADP	n/a	d001.s052.t021	come		X	n/a
d001.s052.t007	cos()	cos	NOUN	bn:00022956n	d001.s052.t022	cos()	cos	N	bn:00022956n
	,	,	.	n/a	d001.s052.t023	,		X	n/a
d001.s052.t008	sin()	sin	NOUN	bn:00071709n	d001.s052.t024	sin()	sin	N	bn:00071709n
	,	,	.	n/a					n/a
	any	any	DET	n/a	d001.s052.t027	qualsiasi	qualsiasi	J	n/a
d001.s052.t009	other	other	ADJ	bn:00108011a	d001.s052.t028	altra		X	n/a
d001.s052.t010	trigonometric	trigonometric	ADJ	bn:00112111a	d001.s052.t030	trigonometrica	trigonometrico	J	bn:00112111a
d001.s052.t011	functions	function	NOUN	bn:00036821n	d001.s052.t029	funzione	funzione	N	bn:00036821n
	,	,	.	n/a	d001.s052.t032	,		X	n/a
d001.s052.t012	sum	sum	NOUN	bn:00003604n	d001.s052.t033	sum()	sum	N	bn:00003604n
	()	()	.	n/a	d001.s052.t033	sum()	sum	N	n/a
	or	or	CONJ	n/a	d001.s052.t034	o		X	n/a
d001.s052.t013	product	product	NOUN	bn:00053827n	d001.s052.t035	product()	product	N	bn:00053827n
	()	()	.	n/a	d001.s052.t035	product()	product	N	n/a
	.	.	.	n/a	d001.s052.t036	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	It	it	PRON	n/a	d001.s053.t001	Non		X	n/a
	does	do	VERB	n/a					n/a
d001.s053.t001	not	not	ADV	bn:00116360r					n/a
d001.s053.t002	matter	matter	VERB	bn:00085860v	d001.s053.t002	importa	importare	V	bn:00085860v
	what	what	DET	n/a	d001.s053.t003	che		X	n/a
d001.s053.t003	kind	kind	NOUN	bn:00035907n	d001.s053.t004	tipo	tipo	N	bn:00035907n
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s053.t007	sia	essere	V	n/a
	.	.	.	n/a	d001.s053.t008	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	We	we	PRON	n/a	d001.s054.t001	Possiamo	potere	V	n/a
	can	can	VERB	n/a	d001.s054.t001	Possiamo	potere	V	n/a
d001.s054.t001	use	use	VERB	bn:00082705v	d001.s054.t002	usare	usare	V	bn:00082705v
d001.s054.t002	plus()	plus	NOUN	bn:00001296n	d001.s054.t003	plus()	plus	N	bn:00001296n
	,	,	.	n/a	d001.s054.t004	,		X	n/a
d001.s054.t003	times()	times	NOUN	bn:00056300n	d001.s054.t005	times()	times	N	bn:00056300n
	and	and	CONJ	n/a	d001.s054.t006	e		X	n/a
	everything	everything	NOUN	n/a	d001.s054.t008	cosa	cosa	N	n/a
	which	which	DET	n/a	d001.s054.t009	che		X	n/a
d001.s054.t004	has	have	VERB	bn:00089240v	d001.s054.t010	ha	avere	V	bn:00089240v
	its	its	PRON	n/a					n/a
d001.s054.t005	operator	operator	NOUN	bn:00059141n	d001.s054.t012	operatore	operatore	N	bn:00059141n
	.	.	.	n/a	d001.s054.t013	.		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s054.t017	kalgebra	kalgebra	N	n/a
	's	's	PRT	n/a					n/a
	console	console	NOUN	n/a	d001.s054.t015	console	console	N	n/a
	is	be	VERB	n/a	d001.s054.t018	è	essere	V	n/a
d001.s054.t006	useful	useful	ADJ	bn:00113456a	d001.s054.t019	utile	utile	J	bn:00113456a
	as	as	ADP	n/a	d001.s054.t020	come		X	n/a
	a	a	DET	n/a	d001.s054.t011	un		X	n/a
	calculator	calculator	NOUN	n/a	d001.s054.t021	calcolatrice	calcolatrice	N	n/a
	.	.	.	n/a	d001.s054.t022	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s055.t001	There	there	ADV	bn:00114427r	d001.s055.t001	C		X	n/a
	you	you	PRON	n/a	d001.s055.t002	è	essere	V	n/a
d001.s055.t002	have	have	VERB	bn:00089240v					n/a
	a	a	DET	n/a	d001.s055.t003	una		X	n/a
d001.s055.t003	list	list	NOUN	bn:00051508n	d001.s055.t004	lista	lista	N	bn:00051508n
	of	of	ADP	n/a	d001.s055.t005	delle		X	n/a
	the	the	DET	n/a					n/a
	declared	declare	VERB	n/a	d001.s055.t007	dichiarate	dichiarare	V	n/a
d001.s055.t004	variables	variable	NOUN	bn:00079583n	d001.s055.t006	variabili	variabile	N	bn:00079583n
	.	.	.	n/a	d001.s055.t008	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	By	by	ADP	n/a					n/a
	double	double	ADV	n/a	d001.s056.t002	doppio	doppio	J	n/a
	clicking	click	VERB	n/a	d001.s056.t003	clic	clic	N	n/a
	on	on	ADP	n/a	d001.s056.t004	su		X	n/a
	them	they	PRON	n/a	d001.s056.t007	esse		X	n/a
	you	you	PRON	n/a	d001.s056.t008	puoi	potere	V	n/a
	will	will	VERB	n/a					n/a
d001.s056.t001	see	see	VERB	bn:00084662v	d001.s056.t009	vedere	vedere	V	bn:00084662v
	a	a	DET	n/a	d001.s056.t010	una		X	n/a
	dialog	dialog	NOUN	n/a	d001.s056.t013	dialogo	dialogo	N	n/a
	that	that	DET	n/a	d001.s056.t014	che		X	n/a
d001.s056.t002	lets	let	VERB	bn:00082536v	d001.s056.t016	permette	permettere	V	bn:00082536v
	you	you	PRON	n/a	d001.s056.t015	ti		X	n/a
d001.s056.t003	change	change	VERB	bn:00082553v	d001.s056.t018	modificarne	modificare	V	bn:00082553v
	their	they	PRON	n/a					n/a
d001.s056.t004	values	value	NOUN	bn:00079508n	d001.s056.t020	valore	valore	N	bn:00079508n
	(	(	.	n/a	d001.s056.t021	(		X	n/a
d001.s056.t005	just	just	ADV	bn:00114626r					n/a
	a	a	DET	n/a	d001.s056.t022	un		X	n/a
d001.s056.t006	way	way	NOUN	bn:00001965n	d001.s056.t023	modo	modo	N	bn:00001965n
	to	to	PRT	n/a	d001.s056.t024	per		X	n/a
d001.s056.t007	trick	trick	VERB	bn:00088310v	d001.s056.t025	ingannare	ingannare	V	bn:00088310v
	the	the	DET	n/a	d001.s056.t026	il		X	n/a
d001.s056.t008	log	log	NOUN	bn:00051831n	d001.s056.t027	log	log	N	bn:00051831n
	)	)	.	n/a	d001.s056.t028	)		X	n/a
	.	.	.	n/a	d001.s056.t029	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Every	every	DET	n/a	d001.s057.t001	Ogni	ogni	J	n/a
d001.s057.t001	time	time	NOUN	bn:00019848n	d001.s057.t002	volta	volta	N	bn:00019848n
	you	you	PRON	n/a	d001.s057.t004	inserisci	inserire	V	n/a
d001.s057.t002	enter	enter	VERB	bn:00087681v	d001.s057.t004	inserisci	inserire	V	bn:00087681v
	an	a	DET	n/a	d001.s057.t005	un'		X	n/a
d001.s057.t003	expression	expression	NOUN	bn:00032395n	d001.s057.t006	espressione	espressione	N	bn:00032395n
	,	,	.	n/a	d001.s057.t007	,		X	n/a
	the	the	DET	n/a	d001.s057.t008	il		X	n/a
	""""""""""""""""""""""	""""""""""""""""""""""	.	n/a	d001.s057.t012	«		X	n/a
	ans	an	NOUN	n/a	d001.s057.t013	ans		X	n/a
	""""""""""""""""""""""	""""""""""""""""""""""	.	n/a	d001.s057.t014	»		X	n/a
d001.s057.t004	variable	variable	NOUN	bn:00079583n	d001.s057.t011	variabile	variabile	N	bn:00079583n
d001.s057.t005	value	value	NOUN	bn:00079508n	d001.s057.t009	valore	valore	N	bn:00079508n
	will	will	VERB	n/a	d001.s057.t015	sarà	essere	V	n/a
	be	be	VERB	n/a					n/a
d001.s057.t006	changed	change	VERB	bn:00082553v	d001.s057.t016	modificato	modificare	V	bn:00082553v
	to	to	PRT	n/a	d001.s057.t017	all'		X	n/a
	the	the	DET	n/a					n/a
d001.s057.t007	last	last	ADJ	bn:00105740a	d001.s057.t018	ultimo	ultimo	J	bn:00105740a
d001.s057.t008	result	result	NOUN	bn:00034520n	d001.s057.t019	risultato	risultato	N	bn:00034520n
	.	.	.	n/a	d001.s057.t020	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s058.t001	Ctrl	ctrl	N	n/a
	N	n	NOUN	n/a	d001.s058.t002	N	n	N	n/a
d001.s058.t001	New	new	ADJ	bn:00107270a					n/a
d001.s058.t002	Window	window	NOUN	bn:00081292n	d001.s058.t003	Nuovo	nuovo	N	n/a
	-end-	-end-	-end-	n/a					n/a
	Flushes	flush	VERB	n/a	d001.s059.t001	Pulisce	pulire	V	n/a
	the	the	DET	n/a	d001.s059.t002	la		X	n/a
d001.s059.t001	log	log	NOUN	bn:00051831n					n/a
	.	.	.	n/a	d001.s059.t004	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s060.t001	Ctrl	ctrl	N	n/a
	L	l	NOUN	n/a	d001.s060.t002	C	c	N	n/a
d001.s060.t001	Load	load	VERB	bn:00090416v					n/a
	Script	script	NOUN	n/a	d001.s060.t004	script	script	N	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s061.t001	Executes	execute	VERB	bn:00087107v	d001.s061.t001	Esegue	eseguire	V	bn:00087107v
	the	the	DET	n/a	d001.s061.t002	le		X	n/a
d001.s061.t002	instructions	instruction	NOUN	bn:00020945n	d001.s061.t003	istruzioni	istruzione	N	bn:00020945n
	in	in	ADP	n/a	d001.s061.t005	in		X	n/a
	a	a	DET	n/a	d001.s061.t006	un		X	n/a
d001.s061.t003	file	file	NOUN	bn:00025320n	d001.s061.t007	file	file	N	bn:00025320n
d001.s061.t004	sequentially	sequentially	ADV	bn:00114819r					n/a
	.	.	.	n/a	d001.s061.t008	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s062.t001	Nice	nice	ADJ	bn:00107292a	d001.s062.t002	buon	buono	J	bn:00107292a
	if	if	ADP	n/a					n/a
	you	you	PRON	n/a					n/a
d001.s062.t002	want	want	VERB	bn:00086682v					n/a
	to	to	PRT	n/a	d001.s062.t004	per		X	n/a
d001.s062.t003	define	define	VERB	bn:00086468v					n/a
	some	some	DET	n/a					n/a
d001.s062.t004	libraries	library	NOUN	bn:00050969n	d001.s062.t007	librerie	libreria	N	bn:00050969n
	or	or	CONJ	n/a	d001.s062.t009	o		X	n/a
d001.s062.t005	resume	resume	VERB	bn:00092413v					n/a
	some	some	DET	n/a					n/a
d001.s062.t006	previous	previous	ADJ	bn:00107791a	d001.s062.t015	precedenza	precedenza	N	n/a
d001.s062.t007	work	work	NOUN	bn:00081568n	d001.s062.t012	lavoro	lavoro	N	bn:00081568n
	.	.	.	n/a	d001.s062.t016	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s063.t001	Ctrl	ctrl	N	n/a
	G	g	NOUN	n/a	d001.s063.t002	S	s	N	n/a
d001.s063.t001	Save	save	VERB	bn:00093281v	d001.s063.t003	Salva	salvare	V	bn:00093281v
	Script	script	NOUN	n/a	d001.s063.t004	script	script	N	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s064.t001	Saves	save	VERB	bn:00093281v	d001.s064.t001	Salva	salvare	V	bn:00093281v
	the	the	DET	n/a	d001.s064.t002	le		X	n/a
d001.s064.t002	instructions	instruction	NOUN	bn:00020945n	d001.s064.t003	istruzioni	istruzione	N	bn:00020945n
	you	you	PRON	n/a					n/a
	have	have	VERB	n/a					n/a
d001.s064.t003	typed	type	VERB	bn:00095295v	d001.s064.t004	eseguite	eseguire	V	n/a
	since	since	ADP	n/a	d001.s064.t005	dall'		X	n/a
	the	the	DET	n/a	d001.s064.t007	della		X	n/a
	session	session	NOUN	n/a	d001.s064.t008	sessione	sessione	N	n/a
d001.s064.t004	began	begin	VERB	bn:00083344v	d001.s064.t006	inizio	inizio	N	n/a
	to	to	PRT	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s064.t005	able	able	ADJ	bn:00096152a	d001.s064.t012	poterle	potere	V	n/a
	to	to	PRT	n/a	d001.s064.t011	da		X	n/a
d001.s064.t006	reuse	reuse	VERB	bn:00092558v					n/a
	.	.	.	n/a	d001.s064.t014	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s065.t001	Generates	generate	VERB	bn:00084080v	d001.s065.t001	Genera	generare	V	bn:00084080v
d001.s065.t002	text files	text_file	NOUN	bn:00028018n	d001.s065.t004	testo	testo	N	bn:00028018n
	so	so	ADP	n/a	d001.s065.t007	quindi		X	n/a
	it	it	PRON	n/a					n/a
	should	should	VERB	n/a					n/a
	be	be	VERB	n/a	d001.s065.t008	è	essere	V	n/a
d001.s065.t003	easy	easy	ADJ	bn:00101973a	d001.s065.t005	semplice	semplice	J	bn:00101973a
	to	to	PRT	n/a					n/a
d001.s065.t004	fix	fix	VERB	bn:00084308v	d001.s065.t010	modificarli	modificare	V	n/a
d001.s065.t005	using	use	VERB	bn:00082705v	d001.s065.t011	usando	usare	V	bn:00082705v
	any	any	DET	n/a	d001.s065.t013	qualsiasi	qualsiasi	J	n/a
d001.s065.t006	text editor	text_editor	NOUN	bn:00076736n	d001.s065.t016	testo	testo	N	bn:00076736n
	,	,	.	n/a	d001.s065.t006	,		X	n/a
	like	like	ADP	n/a	d001.s065.t018	come		X	n/a
	Kate	kate	NOUN	n/a	d001.s065.t019	Kate	kate	N	n/a
	.	.	.	n/a	d001.s065.t021	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s066.t001	Ctrl	ctrl	N	n/a
	S	s	NOUN	n/a	d001.s066.t002	L	l	N	n/a
d001.s066.t001	Save	save	VERB	bn:00093281v	d001.s066.t003	Salva	salvare	V	bn:00093281v
d001.s066.t002	Log	log	NOUN	bn:00051831n	d001.s066.t004	log	log	N	bn:00051831n
	-end-	-end-	-end-	n/a					n/a
d001.s067.t001	Saves	save	VERB	bn:00093281v	d001.s067.t001	Salva	salvare	V	bn:00093281v
	the	the	DET	n/a	d001.s067.t002	il		X	n/a
d001.s067.t002	log	log	NOUN	bn:00051831n	d001.s067.t003	log	log	N	bn:00051831n
	with	with	ADP	n/a					n/a
	all	all	DET	n/a	d001.s067.t005	tutti		X	n/a
d001.s067.t003	results	result	NOUN	bn:00034520n	d001.s067.t007	risultati	risultato	N	bn:00034520n
	into	into	ADP	n/a	d001.s067.t008	su		X	n/a
	an	a	DET	n/a					n/a
d001.s067.t004	HTML	html	NOUN	bn:00045087n	d001.s067.t010	HTML	html	N	bn:00045087n
