Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s093.t009	being	be	V	n/a					n/a
d001.s093.t010	examined	examine	V	bn:00082596v;bn:00087788v;wn:analyse%2:31:00::;wn:analyze%2:31:00::;wn:canvas%2:31:02::;wn:canvass%2:31:02::;wn:examine%2:31:00::;wn:examine%2:32:01::;wn:probe%2:32:00::;wn:study%2:31:02::	d001.s093.t002	examinando	examinar	V	bn:00082596v;bn:00087788v;wn:analyse%2:31:00::;wn:analyze%2:31:00::;wn:canvas%2:31:02::;wn:canvass%2:31:02::;wn:examine%2:31:00::;wn:examine%2:32:01::;wn:probe%2:32:00::;wn:study%2:31:02::
d001.s093.t011	,		X	n/a	d001.s093.t012	,		X	n/a
d001.s093.t012	with		X	n/a					n/a
d001.s093.t013	particular	particular	J	bn:00102398a;wn:especial%5:00:00:uncommon:00;wn:exceptional%5:00:00:uncommon:00;wn:particular%5:00:00:uncommon:00;wn:special%5:00:00:uncommon:00	d001.s093.t014	especial	especial	J	bn:00102398a;wn:especial%5:00:00:uncommon:00;wn:exceptional%5:00:00:uncommon:00;wn:particular%5:00:00:uncommon:00;wn:special%5:00:00:uncommon:00
d001.s093.t014	attention	attention	N	bn:00007020n;wn:attending%1:09:00::;wn:attention%1:09:00::	d001.s093.t015	atención	atención	N	bn:00007020n;wn:attending%1:09:00::;wn:attention%1:09:00::
d001.s093.t015	paid	pay	V	bn:00086761v;bn:00088817v;wn:devote%2:31:00::;wn:give%2:31:02::;wn:give%2:32:01::;wn:pay%2:31:00::;wn:pay%2:32:00::					n/a
d001.s093.t016	to		X	n/a	d001.s093.t016	a		X	n/a
d001.s093.t017	proposals	proposal	N	bn:00064776n;wn:proposal%1:10:00::	d001.s093.t018	propuestas	propuesta	N	bn:00064776n;wn:proposal%1:10:00::
d001.s093.t018	for		X	n/a	d001.s093.t019	para		X	n/a
d001.s093.t019	removing	remove	V	bn:00088783v;bn:00092783v;wn:get_rid_of%2:40:01::;wn:remove%2:30:00::;wn:remove%2:40:00::;wn:take%2:30:00::;wn:take_away%2:30:01::;wn:withdraw%2:30:01::	d001.s093.t020	eliminar	eliminar	V	bn:00088783v;bn:00092783v;wn:get_rid_of%2:40:01::;wn:remove%2:30:00::;wn:remove%2:40:00::;wn:take%2:30:00::;wn:take_away%2:30:01::;wn:withdraw%2:30:01::
d001.s093.t020	age	age	N	bn:00001936n;bn:09488531n;wn:age%1:07:00::					n/a
d001.s093.t021	barriers	barrier	N	bn:00008714n;wn:barrier%1:09:00::;wn:roadblock%1:09:00::	d001.s093.t022	obstáculos	obstáculo	N	bn:00008714n;wn:barrier%1:09:00::;wn:roadblock%1:09:00::
d001.s093.t022	.		X	n/a	d001.s093.t023	.		X	n/a
d001.s094.t001	Thirdly	thirdly	R	bn:00117283r;wn:third%4:02:00::;wn:thirdly%4:02:00::	d001.s094.t002➕d001.s094.t003	tercer➕lugar		X➕N	n/a
d001.s094.t002	,		X	n/a	d001.s094.t004	,		X	n/a
d001.s094.t003	the		X	n/a	d001.s094.t005	el		X	n/a
d001.s094.t004	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s094.t006	proyecto	proyecto	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s094.t005	documents	document	N	n/a	d001.s094.t007	documenta	documentar	V	n/a
d001.s094.t006	and		X	n/a	d001.s094.t008	y		X	n/a
d001.s094.t007	assesses	assess	V	bn:00082720v;wn:appraise%2:31:01::;wn:assess%2:31:00::;wn:evaluate%2:31:00::;wn:measure%2:31:01::;wn:valuate%2:31:00::;wn:value%2:31:00::	d001.s094.t009	evalúa	evaluar	V	bn:00082720v;wn:appraise%2:31:01::;wn:assess%2:31:00::;wn:evaluate%2:31:00::;wn:measure%2:31:01::;wn:valuate%2:31:00::;wn:value%2:31:00::
d001.s094.t008	initiatives	initiative	N	bn:00034797n;wiki:initiative_(chess);wn:first_step%1:04:00::;wn:initiative%1:04:00::;wn:opening%1:04:03::;wn:opening_move%1:04:00::	d001.s094.t011	iniciativas	iniciativa	N	bn:00034797n;wiki:initiative_(chess);wn:first_step%1:04:00::;wn:initiative%1:04:00::;wn:opening%1:04:03::;wn:opening_move%1:04:00::
d001.s094.t009	,		X	n/a					n/a
d001.s094.t010	in		X	n/a	d001.s094.t024	en relación con		X	n/a
d001.s094.t011	both		X	n/a					n/a
d001.s094.t012	the		X	n/a	d001.s094.t013	los		X	n/a
d001.s094.t013	public	public	J	bn:00109211a;bn:00109212a;wn:public%3:00:00::;wn:public%5:00:00:common:02	d001.s094.t015	público	público	J	bn:00109211a;bn:00109212a;wn:public%3:00:00::;wn:public%5:00:00:common:02
d001.s094.t014	and		X	n/a	d001.s094.t016	y		X	n/a
d001.s094.t015	private	private	J	bn:01861730n;wiki:private_sector	d001.s094.t017	privado	privado	J	n/a
d001.s094.t016	sectors	sector	N	bn:00070206n;bn:00374921n;wiki:economic_sector;wn:sector%1:14:00::	d001.s094.t014	sectores	sector	N	bn:00070206n;bn:00374921n;wiki:economic_sector;wn:sector%1:14:00::
d001.s094.t017	which		X	n/a					n/a
d001.s094.t018	combat	combat	N	n/a	d001.s094.t019	combatir	combatir	V	n/a
d001.s094.t019	age	age	N	bn:00001936n;bn:09488531n;wn:age%1:07:00::					n/a
d001.s094.t020	barriers	barrier	N	bn:00008714n;wn:barrier%1:09:00::;wn:roadblock%1:09:00::	d001.s094.t021	limitaciones	limitación	N	n/a
d001.s094.t021	,		X	n/a	d001.s094.t022	,		X	n/a
d001.s094.t022	especially	especially	R	bn:00115235r;wn:especially%4:02:00::;wn:particularly%4:02:00::;wn:peculiarly%4:02:02::;wn:specially%4:02:00::	d001.s094.t023	especialmente	especialmente	R	bn:00115235r;wn:especially%4:02:00::;wn:particularly%4:02:00::;wn:peculiarly%4:02:02::;wn:specially%4:02:00::
d001.s094.t023	for		X	n/a	d001.s094.t024	en relación con		X	n/a
d001.s094.t024	older	old	J	bn:00096644a;bn:00107786a;bn:00107789a;wn:aged%5:00:01:old:02;wn:elderly%5:00:00:old:02;wn:old%3:00:02::;wn:old%5:00:00:experienced:00;wn:older%5:00:00:experienced:00;wn:older%5:00:00:old:02;wn:senior%5:00:00:old:02	d001.s094.t027	mayores	grande	J	n/a
d001.s094.t025	workers	worker	N	bn:00081593n;wn:worker%1:18:00::	d001.s094.t026	trabajadores	trabajador	N	bn:00081593n;wn:worker%1:18:00::
d001.s094.t026	.		X	n/a	d001.s094.t028	.		X	n/a
d001.s095.t001	Seeking	seek	V	bn:00090460v;wn:look_for%2:35:00::;wn:search%2:35:00::;wn:seek%2:35:00::	d001.s095.t005	busca	buscar	V	bn:00090460v;wn:look_for%2:35:00::;wn:search%2:35:00::;wn:seek%2:35:00::
d001.s095.t002	alternatives	alternative	N	bn:00003132n;wn:alternative%1:09:00::;wn:choice%1:09:02::;wn:option%1:09:00::	d001.s095.t006	alternativas	alternativa	N	bn:00003132n;wn:alternative%1:09:00::;wn:choice%1:09:02::;wn:option%1:09:00::
d001.s095.t003	to		X	n/a	d001.s095.t007	a		X	n/a
d001.s095.t004	early	early	J	bn:00101935a;wn:early%3:00:00::	d001.s095.t010	anticipada	anticipado	J	n/a
d001.s095.t005	retirement	retirement	N	bn:00067456n;wn:retirement%1:26:00::	d001.s095.t009	jubilación	jubilación	N	bn:00067456n;wn:retirement%1:26:00::
d001.s095.t006	and		X	n/a	d001.s095.t011	y		X	n/a
d001.s095.t007	redundancy	redundancy	N	bn:00066743n;wn:redundance%1:07:00::;wn:redundancy%1:07:00::					n/a
d001.s095.t008	,		X	n/a	d001.s095.t014	,		X	n/a
d001.s095.t009	the		X	n/a	d001.s095.t001	El		X	n/a
d001.s095.t010	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s095.t002	proyecto	proyecto	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s095.t011	is	be	V	n/a	d001.s095.t015	se		X	n/a
d001.s095.t012	primarily	primarily	R	bn:00114714r;bn:00115834r;wn:chiefly%4:02:00::;wn:in_the_first_place%4:02:00::;wn:in_the_main%4:02:01::;wn:mainly%4:02:00::;wn:primarily%4:02:00::;wn:primarily%4:02:01::;wn:principally%4:02:00::	d001.s095.t017	ante		X	n/a
d001.s095.t013	concerned	concern	V	bn:00083240v;wn:bear_on%2:42:00::;wn:come_to%2:42:03::;wn:concern%2:42:00::;wn:have-to_doe_with%2:42:00::;wn:pertain%2:42:01::;wn:refer%2:42:00::;wn:relate%2:42:00::;wn:touch%2:42:00::;wn:touch_on%2:42:00::	d001.s095.t016	ocupa	ocupar	V	n/a
d001.s095.t014	with		X	n/a	d001.s095.t019	de		X	n/a
d001.s095.t015	the		X	n/a	d001.s095.t020	la		X	n/a
d001.s095.t016	retention	retention	N	bn:00044396n;wn:holding%1:04:00::;wn:keeping%1:04:02::;wn:retention%1:04:00::					n/a
d001.s095.t017	,		X	n/a	d001.s095.t022	,		X	n/a
d001.s095.t018	reintegration	reintegrate	V	bn:00092717v;wn:reintegrate%2:30:00::	d001.s095.t024	reintegración	reintegración	N	n/a
d001.s095.t019	and		X	n/a	d001.s095.t025	y		X	n/a
d001.s095.t020	retraining	retrain	V	bn:00092953v;bn:00092954v;wn:retrain%2:31:00::;wn:retrain%2:31:01::					n/a
d001.s095.t021	of		X	n/a	d001.s095.t029	de		X	n/a
d001.s095.t022	older	old	J	bn:00096644a;bn:00107786a;bn:00107789a;wn:aged%5:00:01:old:02;wn:elderly%5:00:00:old:02;wn:old%3:00:02::;wn:old%5:00:00:experienced:00;wn:older%5:00:00:experienced:00;wn:older%5:00:00:old:02;wn:senior%5:00:00:old:02	d001.s095.t032	mayores	grande	J	n/a
d001.s095.t023	workers	worker	N	bn:00081593n;wn:worker%1:18:00::	d001.s095.t031	trabajadores	trabajador	N	bn:00081593n;wn:worker%1:18:00::
d001.s095.t024	.		X	n/a	d001.s095.t033	.		X	n/a
d001.s096.t001	The		X	n/a	d001.s096.t007	el		X	n/a
d001.s096.t002	gender	gender	N	bn:00037634n;bn:00070773n;wiki:gender;wiki:sex;wn:gender%1:07:00::;wn:sex%1:07:00::;wn:sex%1:14:00::;wn:sexuality%1:07:00::	d001.s096.t008	sexo	sexo	N	bn:00037634n;bn:00070773n;wiki:gender;wiki:sex;wn:gender%1:07:00::;wn:sex%1:07:00::;wn:sex%1:14:00::;wn:sexuality%1:07:00::
d001.s096.t003	and		X	n/a	d001.s096.t009	y		X	n/a
d001.s096.t004	ethnic	ethnic	J	bn:00031722n;wiki:ethnic_group;wn:ethnic_group%1:14:00::;wn:ethnos%1:14:00::					n/a
d001.s096.t005	backgrounds	background	N	bn:00007781n;bn:00007783n;bn:00007786n;wiki:prior_art;wn:background%1:07:00::;wn:background%1:09:01::;wn:background%1:26:00::;wn:background_knowledge%1:09:00::;wn:scope%1:26:00::;wn:setting%1:26:00::	d001.s096.t011	raza	raza	N	n/a
d001.s096.t006	of		X	n/a	d001.s096.t012	de		X	n/a
d001.s096.t007	workers	worker	N	bn:00081593n;wn:worker%1:18:00::	d001.s096.t014	trabajadores	trabajador	N	bn:00081593n;wn:worker%1:18:00::
d001.s096.t008	and		X	n/a					n/a
d001.s096.t009	how		X	n/a	d001.s096.t004	qué		X	n/a
d001.s096.t010	these		X	n/a					n/a
d001.s096.t011	relate	relate	V	bn:00082868v;wn:associate%2:31:00::;wn:colligate%2:31:02::;wn:connect%2:31:00::;wn:link%2:31:00::;wn:link_up%2:31:00::;wn:relate%2:31:00::;wn:tie_in%2:31:00::	d001.s096.t006	influyen	influir	V	n/a
d001.s096.t012	to		X	n/a	d001.s096.t015	en		X	n/a
d001.s096.t013	age	age	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::	d001.s096.t022	edad	edad	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::
d001.s096.t014	discrimination	discrimination	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::	d001.s096.t017	discriminación	discriminación	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::
d001.s096.t015	are	be	V	n/a					n/a
d001.s096.t016	examined	examine	V	bn:00082596v;bn:00087788v;wn:analyse%2:31:00::;wn:analyze%2:31:00::;wn:canvas%2:31:02::;wn:canvass%2:31:02::;wn:examine%2:31:00::;wn:examine%2:32:01::;wn:probe%2:32:00::;wn:study%2:31:02::	d001.s096.t001	Estudia	estudiar	V	bn:00082596v;bn:00087788v;wn:analyse%2:31:00::;wn:analyze%2:31:00::;wn:canvas%2:31:02::;wn:canvass%2:31:02::;wn:examine%2:31:00::;wn:examine%2:32:01::;wn:probe%2:32:00::;wn:study%2:31:02::
d001.s096.t017	.		X	n/a	d001.s096.t023	.		X	n/a
d001.s097.t001	The		X	n/a	d001.s097.t001	El		X	n/a
d001.s097.t002	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s097.t002	proyecto	proyecto	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s097.t003	also	also	R	bn:00114246r;wn:also%4:02:00::;wn:as_well%4:02:01::;wn:besides%4:02:03::;wn:likewise%4:02:01::;wn:too%4:02:01::					n/a
d001.s097.t004	considers	consider	V	bn:00085648v;bn:00085649v;bn:00085651v;wn:consider%2:31:01::;wn:consider%2:32:02::;wn:consider%2:39:00::;wn:deal%2:31:10::;wn:debate%2:32:02::;wn:deliberate%2:32:01::;wn:look_at%2:31:00::;wn:moot%2:32:00::;wn:study%2:39:00::;wn:take%2:31:03::;wn:turn_over%2:32:00::	d001.s097.t003	tiene	tener	V	n/a
d001.s097.t005	initiatives	initiative	N	bn:00034797n;wiki:initiative_(chess);wn:first_step%1:04:00::;wn:initiative%1:04:00::;wn:opening%1:04:03::;wn:opening_move%1:04:00::	d001.s097.t011➕d001.s097.t012	las➕iniciativas		X➕N	n/a
d001.s097.t006	to		X	n/a	d001.s097.t013	para		X	n/a
d001.s097.t007	combat	combat	V	n/a	d001.s097.t014	luchar	luchar	V	n/a
d001.s097.t008	age	age	N	bn:00001957n;wiki:ageism;wn:ageism%1:04:00::;wn:agism%1:04:00::					n/a
d001.s097.t009	discrimination	discrimination	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::	d001.s097.t019	discriminación	discriminación	N	bn:00027538n;wiki:discrimination;wiki:ingroups_and_outgroups;wn:discrimination%1:04:00::;wn:favoritism%1:04:00::;wn:favouritism%1:04:00::
d001.s097.t010	in		X	n/a	d001.s097.t020	en		X	n/a
d001.s097.t011	rural	rural	J	bn:00023237n;wiki:rural_area;wn:country%1:15:01::;wn:rural_area%1:15:00::	d001.s097.t023	rurales	rural	J	n/a
d001.s097.t012	areas	area	N	bn:00005513n;wn:area%1:15:01::;wn:country%1:15:02::	d001.s097.t022	zonas	zona	N	bn:00005513n;wn:area%1:15:01::;wn:country%1:15:02::
d001.s097.t013	and		X	n/a	d001.s097.t024	y		X	n/a
d001.s097.t014	in		X	n/a	d001.s097.t025	en		X	n/a
d001.s097.t015	small	small	J	bn:03169699n;wiki:small_and_medium_enterprises	d001.s097.t027	pequeñas	pequeño	J	n/a
d001.s097.t016	and		X	n/a	d001.s097.t028	y		X	n/a
d001.s097.t017	medium	medium	J	n/a	d001.s097.t029	medianas	mediano	J	n/a
d001.s097.t018	sized	sized	J	n/a	d001.s097.t029	medianas	mediano	J	n/a
d001.s097.t019	enterprises	enterprise	N	bn:00021286n;bn:00022811n;bn:00031008n;wiki:company;wiki:corporation;wn:company%1:14:01::;wn:corp%1:14:00::;wn:corporation%1:14:00::;wn:enterprise%1:14:00::	d001.s097.t023➕d001.s097.t030	rurales➕empresas	rural	J➕N	n/a
d001.s097.t020	.		X	n/a	d001.s097.t031	.		X	n/a
d001.s098.t001	Seven		X	n/a	d001.s098.t001	Siete		X	n/a
d001.s098.t002	member	member	N	bn:02197666n;wiki:member_state	d001.s098.t003	miembros	miembro	N	bn:02197666n;wiki:member_state
d001.s098.t003	states	state	N	bn:00011771n;wiki:sovereign_state;wiki:state_(polity);wn:body_politic%1:14:00::;wn:commonwealth%1:14:00::;wn:country%1:14:00::;wn:land%1:14:00::;wn:nation%1:14:00::;wn:res_publica%1:14:00::;wn:state%1:14:00::	d001.s098.t002	Estados	estado	N	bn:00011771n;wiki:sovereign_state;wiki:state_(polity);wn:body_politic%1:14:00::;wn:commonwealth%1:14:00::;wn:country%1:14:00::;wn:land%1:14:00::;wn:nation%1:14:00::;wn:res_publica%1:14:00::;wn:state%1:14:00::
d001.s098.t004	are	be	V	n/a	d001.s098.t005	incluyen	incluir	V	n/a
d001.s098.t005	covered	cover	V	bn:00085497v;wn:comprehend%2:42:00::;wn:cover%2:42:02::;wn:embrace%2:42:00::;wn:encompass%2:42:00::	d001.s098.t005	incluyen	incluir	V	n/a
d001.s098.t006	by		X	n/a					n/a
d001.s098.t007	the		X	n/a	d001.s098.t007	el		X	n/a
d001.s098.t008	project	project	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::	d001.s098.t008	proyecto	proyecto	N	bn:00064665n;wn:project%1:09:00::;wn:projection%1:09:00::
d001.s098.t009	:		X	n/a	d001.s098.t009	:		X	n/a
d001.s098.t010	Belgium	belgium	N	n/a					n/a
d001.s098.t011	,		X	n/a	d001.s098.t011	,		X	n/a
d001.s098.t012	France	france	N	n/a	d001.s098.t014	Francia	francia	N	n/a
d001.s098.t013	,		X	n/a					n/a
d001.s098.t014	Germany	germany	N	n/a	d001.s098.t010	Alemania	alemania	N	n/a
d001.s098.t015	,		X	n/a	d001.s098.t013	,		X	n/a
d001.s098.t016	Greece	greece	N	n/a	d001.s098.t016	Grecia	grecia	N	n/a
d001.s098.t017	,		X	n/a	d001.s098.t015	,		X	n/a
d001.s098.t018	Italy	italy	N	n/a	d001.s098.t018	Italia	italia	N	n/a
d001.s098.t019	,		X	n/a	d001.s098.t017	,		X	n/a
d001.s098.t020	the		X	n/a					n/a
d001.s098.t021	Netherlands	netherlands	N	n/a					n/a
d001.s098.t022	and		X	n/a	d001.s098.t021	y		X	n/a
d001.s098.t023	the		X	n/a					n/a
d001.s098.t024	United	united	J	bn:00112908a;wn:united%3:00:00::	d001.s098.t022	Reino Unido	reino~unido	N	n/a
d001.s098.t025	Kingdom	kingdom	N	bn:00049168n;bn:00049170n;wn:kingdom%1:14:01::;wn:kingdom%1:15:01::	d001.s098.t022	Reino Unido	reino~unido	N	n/a
d001.s098.t026	.		X	n/a	d001.s098.t023	.		X	n/a
d001.s099.t001	This		X	n/a	d001.s099.t010	presente	presente	J	n/a
d001.s099.t002	document	document	N	bn:00028015n;wiki:document;wn:document%1:10:00::;wn:papers%1:10:00::;wn:written_document%1:10:00::	d001.s099.t011	documento	documento	N	bn:00028015n;wiki:document;wn:document%1:10:00::;wn:papers%1:10:00::;wn:written_document%1:10:00::
d001.s099.t003	is	be	V	n/a	d001.s099.t001	Resumen	resumir	V	n/a
d001.s099.t004	a		X	n/a	d001.s099.t009	el		X	n/a
d001.s099.t005	summary	summary	N	bn:00075142n;wiki:summary_(law);wn:sum-up%1:10:00::;wn:summary%1:10:00::					n/a
d001.s099.t006	of		X	n/a	d001.s099.t002	del		X	n/a
d001.s099.t007	the		X	n/a	d001.s099.t014	el		X	n/a
d001.s099.t008	European	european	J	bn:00102440a;wn:european%3:01:00::	d001.s099.t017	Europeo	europeo	J	bn:00102440a;wn:european%3:01:00::
d001.s099.t009	Public	public	J	bn:00109211a;wn:public%3:00:00::	d001.s099.t016	Público	público	J	bn:00109211a;wn:public%3:00:00::
d001.s099.t010	Assessment	assessment	N	bn:00005120n;wn:appraisal%1:09:00::;wn:assessment%1:09:00::	d001.s099.t019	Evaluación	evaluación	N	bn:00005120n;wn:appraisal%1:09:00::;wn:assessment%1:09:00::
d001.s099.t011	Report	report	N	bn:00067181n;wiki:report;wn:report%1:10:03::;wn:study%1:10:00::;wn:written_report%1:10:00::	d001.s099.t015	Informe	informe	N	bn:00067181n;wiki:report;wn:report%1:10:03::;wn:study%1:10:00::;wn:written_report%1:10:00::
d001.s099.t012	.		X	n/a	d001.s099.t020	,		X	n/a
d001.s099.t013	It		X	n/a					n/a
d001.s099.t014	explains	explain	V	bn:00087869v;bn:00087870v;wn:explain%2:32:00::;wn:explain%2:32:01::;wn:explicate%2:32:00::	d001.s099.t023	explica	explicar	V	bn:00087869v;bn:00087870v;wn:explain%2:32:00::;wn:explain%2:32:01::;wn:explicate%2:32:00::
d001.s099.t015	how		X	n/a	d001.s099.t024	cómo	cómo	R	n/a
d001.s099.t016	the		X	n/a					n/a
d001.s099.t017	Committee	committee	N	bn:00021015n;wiki:committee;wn:commission%1:14:00::;wn:committee%1:14:00::	d001.s099.t028	Comité	comité	N	bn:00021015n;wiki:committee;wn:commission%1:14:00::;wn:committee%1:14:00::
d001.s099.t018	for		X	n/a	d001.s099.t018	de		X	n/a
d001.s099.t019	Medicinal	medicinal	J	bn:00106556a;wn:medicative%5:00:00:healthful:00;wn:medicinal%5:00:00:healthful:00					n/a
d001.s099.t020	Products	product	N	bn:00064584n;wn:product%1:06:00::;wn:production%1:06:00::	d001.s099.t030	Medicamentos	medicamento	N	n/a
d001.s099.t021	for		X	n/a	d001.s099.t004	para		X	n/a
d001.s099.t022	Veterinary	veterinary	N	bn:00079883n;wiki:veterinary_physician;wiki:veterinary_surgery;wn:vet%1:18:00::;wn:veterinarian%1:18:00::;wn:veterinary%1:18:00::;wn:veterinary_surgeon%1:18:00::	d001.s099.t033	Veterinario	veterinario	N	bn:00079883n;wiki:veterinary_physician;wiki:veterinary_surgery;wn:vet%1:18:00::;wn:veterinarian%1:18:00::;wn:veterinary%1:18:00::;wn:veterinary_surgeon%1:18:00::
d001.s099.t023	Use	use	N	bn:00030627n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::	d001.s099.t032	Uso	uso	N	bn:00030627n;wn:employment%1:04:01::;wn:exercise%1:04:03::;wn:usage%1:04:00::;wn:use%1:04:00::;wn:utilisation%1:04:00::;wn:utilization%1:04:00::
d001.s099.t024	(		X	n/a	d001.s099.t034	(		X	n/a
d001.s099.t025	CVMP	cvmp	N	n/a	d001.s099.t035	CVMP	cvmp	N	n/a
d001.s099.t026	)		X	n/a	d001.s099.t036	)		X	n/a
d001.s099.t027	assessed	assess	V	bn:00082720v;wn:appraise%2:31:01::;wn:assess%2:31:00::;wn:evaluate%2:31:00::;wn:measure%2:31:01::;wn:valuate%2:31:00::;wn:value%2:31:00::	d001.s099.t026➕d001.s099.t038	evaluación➕efectuada	evaluación	N➕V	n/a
d001.s099.t028	the		X	n/a					n/a
d001.s099.t029	studies	study	N	bn:00074790n;wn:study%1:04:00::;wn:survey%1:04:02::	d001.s099.t041	estudios	estudio	N	bn:00074790n;wn:study%1:04:00::;wn:survey%1:04:02::
d001.s099.t030	performed	perform	V	bn:00087107v;wn:do%2:36:01::;wn:execute%2:36:01::;wn:perform%2:36:00::	d001.s099.t038	efectuada	efectuar	V	n/a
d001.s099.t031	,		X	n/a	d001.s099.t020	,		X	n/a
d001.s099.t032	to		X	n/a	d001.s099.t046	a		X	n/a
d001.s099.t033	reach	reach	V	bn:00088789v;wn:get_to%2:38:02::;wn:make%2:38:02::;wn:progress_to%2:38:00::;wn:reach%2:38:06::					n/a
d001.s099.t034	their		X	n/a					n/a
d001.s099.t035	recommendations	recommendation	N	bn:00066562n;wn:recommendation%1:10:00::	d001.s099.t048	recomendaciones	recomendación	N	bn:00066562n;wn:recommendation%1:10:00::
d001.s099.t036	on		X	n/a	d001.s099.t049	sobre		X	n/a
d001.s099.t037	how		X	n/a					n/a
d001.s099.t038	to		X	n/a					n/a
d001.s099.t039	use	use	V	bn:00082705v;bn:00089140v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:habituate%2:34:00::;wn:use%2:34:01::;wn:use%2:34:02::;wn:utilise%2:34:00::;wn:utilize%2:34:00::	d001.s099.t053	uso	uso	N	n/a
d001.s099.t040	the		X	n/a					n/a
d001.s099.t041	medicine	medicine	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::	d001.s099.t055	medicamento	medicamento	N	bn:00054128n;bn:00061887n;wiki:pharmaceutical_drug;wn:medicament%1:06:00::;wn:medication%1:06:00::;wn:medicinal_drug%1:06:00::;wn:medicine%1:06:00::;wn:pharmaceutic%1:06:00::;wn:pharmaceutical%1:06:00::
d001.s099.t042	.		X	n/a	d001.s099.t056	.		X	n/a
d001.s100.t001	What		X	n/a	d001.s100.t001	¿Qué	¿qué	R	n/a
d001.s100.t002	is	be	V	n/a	d001.s100.t002	es	ser	V	n/a
d001.s100.t003	Cerenia	cerenia	N	n/a	d001.s100.t003	Cerenia	cerenia	N	n/a
d001.s100.t004	?		X	n/a	d001.s100.t004	?		X	n/a
d001.s101.t001	Cerenia	cerenia	N	n/a	d001.s101.t001	Cerenia	cerenia	N	n/a
d001.s101.t002	contains	contain	V	bn:00085499v;wn:comprise%2:42:00::;wn:contain%2:42:00::;wn:incorporate%2:42:00::	d001.s101.t002	contiene	contener	V	bn:00085499v;wn:comprise%2:42:00::;wn:contain%2:42:00::;wn:incorporate%2:42:00::
d001.s101.t003	the		X	n/a	d001.s101.t003	el		X	n/a
d001.s101.t004	active	active	J	bn:00377649n;wiki:active_ingredient	d001.s101.t005	activo	activo	J	n/a
d001.s101.t005	substance	substance	N	bn:00074985n;bn:00074986n;bn:00074987n;wn:substance%1:03:00::;wn:substance%1:03:01::;wn:substance%1:27:00::					n/a
d001.s101.t006	maropitant	maropitant	N	bn:00923812n;wiki:maropitant	d001.s101.t006	maropitant	maropitant	N	bn:00923812n;wiki:maropitant
d001.s101.t007	and		X	n/a	d001.s101.t007	y		X	n/a
d001.s101.t008	is	be	V	n/a	d001.s101.t008	se		X	n/a
d001.s101.t009	available	available	J	bn:00097846a;wn:available%3:00:00::	d001.s101.t009	presenta	presentar	V	n/a
d001.s101.t010	as		X	n/a					n/a
d001.s101.t011	tablet	tablet	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::					n/a
d001.s101.t012	or		X	n/a	d001.s101.t014	o		X	n/a
d001.s101.t013	as		X	n/a					n/a
d001.s101.t014	solution	solution	N	bn:00072760n;wiki:solution;wn:solution%1:27:00::	d001.s101.t016	solución	solución	N	bn:00072760n;wiki:solution;wn:solution%1:27:00::
d001.s101.t015	for		X	n/a	d001.s101.t015	de		X	n/a
d001.s101.t016	injection	injection	N	bn:00046787n;wiki:injection_(medicine);wn:injection%1:04:01::;wn:shot%1:04:03::					n/a
d001.s101.t017	.		X	n/a	d001.s101.t018	.		X	n/a
d001.s102.t001	The		X	n/a	d001.s102.t001	Los		X	n/a
d001.s102.t002	tablets	tablet	N	bn:00052222n;wiki:pill_(pharmacy);wiki:tablet_(pharmacy);wn:lozenge%1:06:00::;wn:pill%1:06:00::;wn:tab%1:06:00::;wn:tablet%1:06:00::	d001.s102.t002	comprimidos	comprimir	V	n/a
