Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s045.t011	use	use	VERB	bn:00082705v	d001.s045.t042	usar	usar	V	bn:00082705v
	them	they	PRON	n/a					n/a
	both	both	DET	n/a	d001.s045.t046	dos		X	n/a
	.	.	.	n/a	d001.s045.t048	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s046.t001	Also	also	ADV	bn:00114246r	d001.s046.t001	Asimismo	asimismo	R	bn:00114246r
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a					n/a
d001.s046.t002	possible	possible	ADJ	bn:00108829a	d001.s046.t003	puede	poder	V	n/a
	to	to	PRT	n/a					n/a
d001.s046.t003	use	use	VERB	bn:00082705v	d001.s046.t004	usar	usar	V	bn:00082705v
	the	the	DET	n/a	d001.s046.t005	los		X	n/a
	unicode	unicode	X	n/a	d001.s046.t007	unicode	unicode	N	n/a
	²	²	X	n/a	d001.s046.t008	²		X	n/a
	characters	character	NOUN	n/a	d001.s046.t006	caracteres	carácter	N	n/a
	.	.	.	n/a	d001.s046.t009	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s047.t001	Powers	power	NOUN	bn:00032355n	d001.s047.t002	potencias	potencia	N	bn:00032355n
	are	be	VERB	n/a	d001.s047.t003	son	ser	V	n/a
	one	one	NUM	n/a	d001.s047.t005	una		X	n/a
d001.s047.t002	way	way	NOUN	bn:00001965n	d001.s047.t006	forma	forma	N	bn:00001965n
	to	to	PRT	n/a	d001.s047.t007	de		X	n/a
d001.s047.t003	make	make	VERB	bn:00090557v	d001.s047.t008	expresar	expresar	V	n/a
d001.s047.t004	roots	root	NOUN	bn:00068247n	d001.s047.t009	raíces	raíz	N	bn:00068247n
d001.s047.t005	too	too	ADV	bn:00114246r	d001.s047.t004	también	también	R	bn:00114246r
	.	.	.	n/a	d001.s047.t010	.		X	n/a
	-gt	-gt	NOUN	n/a	d001.s047.t011	-gt		X	n/a
	:	:	.	n/a	d001.s047.t012	:		X	n/a
	It	it	PRON	n/a	d001.s047.t013	Permite	permitir	V	n/a
	s	s	VERB	n/a					n/a
	the	the	DET	n/a					n/a
d001.s047.t006	way	way	NOUN	bn:00033729n					n/a
	to	to	PRT	n/a					n/a
d001.s047.t007	specify	specify	VERB	bn:00086468v	d001.s047.t014	especificar	especificar	V	bn:00086468v
	the	the	DET	n/a	d001.s047.t015	la		X	n/a
d001.s047.t008	bounded	bounded	ADJ	bn:00098761a					n/a
d001.s047.t009	variable	variable	NOUN	bn:00079583n	d001.s047.t016	variable	variable	N	bn:00079583n
	in	in	ADP	n/a	d001.s047.t018	en		X	n/a
	a	a	DET	n/a	d001.s047.t019	una		X	n/a
d001.s047.t010	function	function	NOUN	bn:00036821n	d001.s047.t020	función	función	N	bn:00036821n
	.	.	.	n/a	d001.s047.t021	.		X	n/a
	(	(	.	n/a	d001.s047.t022	(		X	n/a
	)	)	.	n/a	d001.s047.t023	)		X	n/a
	:	:	.	n/a	d001.s047.t024	:		X	n/a
	It	it	PRON	n/a					n/a
	is	be	VERB	n/a					n/a
d001.s047.t011	used	use	VERB	bn:00082705v	d001.s047.t026	usa	usar	V	bn:00082705v
	to	to	PRT	n/a	d001.s047.t027	para		X	n/a
d001.s047.t012	specify	specify	VERB	bn:00091005v	d001.s047.t028	especificar	especificar	V	bn:00091005v
	a	a	DET	n/a	d001.s047.t029	una		X	n/a
d001.s047.t013	higher	high	ADJ	bn:00104162a	d001.s047.t031	mayor	grande	J	n/a
d001.s047.t014	priority	priority	NOUN	bn:00004489n	d001.s047.t030	prioridad	prioridad	N	bn:00004489n
	.	.	.	n/a	d001.s047.t032	.		X	n/a
	abc(params)	abc(params)	NOUN	n/a	d001.s047.t033	abc(parámetros)		X	n/a
	:	:	.	n/a	d001.s047.t034	:		X	n/a
	When	when	ADV	n/a	d001.s047.t035	Cuando		X	n/a
	the	the	DET	n/a	d001.s047.t036	el		X	n/a
d001.s047.t015	parser	parser	NOUN	bn:00060753n					n/a
d001.s047.t016	finds	find	VERB	bn:00086708v	d001.s047.t039	encuentra	encontrar	V	bn:00086708v
	a	a	DET	n/a	d001.s047.t040	una		X	n/a
d001.s047.t017	function	function	NOUN	bn:00036821n	d001.s047.t041	función	función	N	bn:00036821n
	,	,	.	n/a	d001.s047.t042	,		X	n/a
	it	it	PRON	n/a					n/a
d001.s047.t018	checks	check	VERB	bn:00082813v	d001.s047.t043	comprueba	comprobar	V	bn:00082813v
	if	if	ADP	n/a	d001.s047.t044	si		X	n/a
	abc	abc	NOUN	n/a	d001.s047.t046	abc	abc	N	n/a
	is	be	VERB	n/a	d001.s047.t048	es	ser	V	n/a
	an	a	DET	n/a	d001.s047.t049	un		X	n/a
d001.s047.t019	operator	operator	NOUN	bn:00059141n	d001.s047.t050	operador	operador	N	bn:00059141n
	.	.	.	n/a	d001.s047.t051	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s048.t001	Si		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s048.t003	es	ser	V	n/a
	,	,	.	n/a	d001.s048.t004	,		X	n/a
	it	it	PRON	n/a	d001.s048.t005	lo		X	n/a
	will	will	VERB	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s048.t001	treated	treat	VERB	bn:00095141v	d001.s048.t006	trata	tratar	V	bn:00095141v
	as	as	ADP	n/a	d001.s048.t007	como		X	n/a
	an	a	DET	n/a	d001.s048.t008	un		X	n/a
d001.s048.t002	operator	operator	NOUN	bn:00059141n	d001.s048.t009	operador	operador	N	bn:00059141n
	,	,	.	n/a					n/a
	if	if	ADP	n/a	d001.s048.t010	si		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s048.t013	es	ser	V	n/a
d001.s048.t003	not	not	ADV	bn:00116360r	d001.s048.t011	no	no	N	n/a
	,	,	.	n/a	d001.s048.t014	,		X	n/a
	it	it	PRON	n/a	d001.s048.t015	lo		X	n/a
	will	will	VERB	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s048.t004	treated	treat	VERB	bn:00095141v	d001.s048.t016	trata	tratar	V	bn:00095141v
	as	as	ADP	n/a	d001.s048.t017	como		X	n/a
	a	a	DET	n/a	d001.s048.t018	una		X	n/a
d001.s048.t005	user	user	NOUN	bn:00079373n	d001.s048.t021	usuario	usuario	N	bn:00079373n
d001.s048.t006	function	function	NOUN	bn:00036821n	d001.s048.t019	función	función	N	bn:00036821n
	.	.	.	n/a	d001.s048.t022	.		X	n/a
	:	:	.	n/a	d001.s048.t023	:		X	n/a
	=	=	.	n/a	d001.s048.t024	=		X	n/a
	:	:	.	n/a	d001.s048.t025	:		X	n/a
	It	it	PRON	n/a					n/a
	is	be	VERB	n/a					n/a
d001.s048.t007	used	use	VERB	bn:00082705v	d001.s048.t027	usa	usar	V	bn:00082705v
	to	to	PRT	n/a	d001.s048.t028	para		X	n/a
d001.s048.t008	define	define	VERB	bn:00086468v	d001.s048.t029	definir	definir	V	bn:00086468v
	a	a	DET	n/a	d001.s048.t033	una		X	n/a
	variable	variable	ADJ	n/a	d001.s048.t034	variable	variable	N	n/a
d001.s048.t009	value	value	NOUN	bn:00079508n	d001.s048.t031	valor	valor	N	bn:00079508n
	.	.	.	n/a	d001.s048.t035	.		X	n/a
	?	?	.	n/a	d001.s048.t036	?		X	n/a
	:	:	.	n/a	d001.s048.t037	:		X	n/a
	Piecewise	piecewise	ADJ	n/a	d001.s048.t048	piecewise	piecewise	N	n/a
d001.s048.t010	condition	condition	NOUN	bn:00021645n	d001.s048.t040	condiciones	condición	N	bn:00021645n
d001.s048.t011	definition	definition	NOUN	bn:00025928n	d001.s048.t038	definición	definición	N	bn:00025928n
	.	.	.	n/a	d001.s048.t051	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Piecewise	piecewise	NOUN	n/a					n/a
	is	be	VERB	n/a					n/a
	the	the	DET	n/a					n/a
d001.s049.t001	way	way	NOUN	bn:00033729n					n/a
	we	we	PRON	n/a					n/a
	can	can	VERB	n/a					n/a
d001.s049.t002	define	define	VERB	bn:00086468v	d001.s049.t002	definir	definir	V	bn:00086468v
d001.s049.t003	conditional	conditional	ADJ	bn:00100214a	d001.s049.t004	condicionales	condicional	J	bn:00100214a
d001.s049.t004	operations	operation	NOUN	bn:00053826n	d001.s049.t003	operaciones	operación	N	bn:00053826n
	in	in	ADP	n/a	d001.s049.t005	en		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s049.t006	kalgebra	kalgebra	N	n/a
	.	.	.	n/a	d001.s049.t007	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s050.t001	Cuando		X	n/a
	we	we	PRON	n/a	d001.s050.t002	introducimos	introducimos	V	n/a
d001.s050.t001	introduce	introduce	VERB	bn:00087681v	d001.s050.t002	introducimos	introducimos	V	bn:00087681v
	the	the	DET	n/a	d001.s050.t003	la		X	n/a
d001.s050.t002	condition	condition	NOUN	bn:00021645n	d001.s050.t004	condición	condición	N	bn:00021645n
	before	before	ADP	n/a	d001.s050.t005	antes		X	n/a
	the	the	DET	n/a					n/a
	?	?	.	n/a	d001.s050.t009	?		X	n/a
	it	it	PRON	n/a					n/a
	will	will	VERB	n/a					n/a
d001.s050.t003	use	use	VERB	bn:00082705v	d001.s050.t013	utiliza	utilizar	V	bn:00082705v
	this	this	DET	n/a	d001.s050.t014	esta		X	n/a
d001.s050.t004	condition	condition	NOUN	bn:00021645n	d001.s050.t015	condición	condición	N	bn:00021645n
d001.s050.t005	only if	only_if	ADV	bn:00116450r	d001.s050.t016➕d001.s050.t017	solo➕si	solo	R➕X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s050.t018	es	ser	V	n/a
d001.s050.t006	true	true	ADJ	bn:00112148a	d001.s050.t019	verdadera	verdadero	J	bn:00112148a
	,	,	.	n/a	d001.s050.t021	,		X	n/a
	if	if	ADP	n/a	d001.s050.t022	si		X	n/a
	it	it	PRON	n/a					n/a
d001.s050.t007	finds	find	VERB	bn:00086708v	d001.s050.t023	encuentra	encontrar	V	bn:00086708v
	a	a	DET	n/a	d001.s050.t024	un		X	n/a
	?	?	.	n/a	d001.s050.t027	?		X	n/a
	without	without	ADP	n/a	d001.s050.t029	sin		X	n/a
	any	any	DET	n/a	d001.s050.t030	ninguna		X	n/a
d001.s050.t008	condition	condition	NOUN	bn:00021645n	d001.s050.t031	condición	condición	N	bn:00021645n
	,	,	.	n/a	d001.s050.t032	,		X	n/a
	it	it	PRON	n/a					n/a
	will	will	VERB	n/a					n/a
d001.s050.t009	enter	enter	VERB	bn:00085363v					n/a
	in	in	ADP	n/a	d001.s050.t020	en cambio	en~cambio	R	n/a
	the	the	DET	n/a	d001.s050.t036	el		X	n/a
d001.s050.t010	last	last	ADJ	bn:00105740a	d001.s050.t037	último	último	J	bn:00105740a
d001.s050.t011	wf	wf	NOUN	bn:00016401n					n/a
	.	.	.	n/a	d001.s050.t039	.		X	n/a
	{	{	.	n/a	d001.s050.t040	{		X	n/a
	}	}	.	n/a	d001.s050.t041	}		X	n/a
	:	:	.	n/a	d001.s050.t042	:		X	n/a
	MathML	mathml	NOUN	n/a					n/a
	container	container	NOUN	n/a					n/a
	.	.	.	n/a	d001.s050.t039	.		X	n/a
	It	it	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s050.t043	Puede	poder	V	n/a
	be	be	VERB	n/a	d001.s050.t044	usarse	usar	V	n/a
d001.s050.t012	used	use	VERB	bn:00082705v	d001.s050.t044	usarse	usar	V	bn:00082705v
	to	to	PRT	n/a	d001.s050.t045	para		X	n/a
d001.s050.t013	define	define	VERB	bn:00086468v	d001.s050.t046	definir	definir	V	bn:00086468v
	a	a	DET	n/a	d001.s050.t047	un		X	n/a
	container	container	NOUN	n/a	d001.s050.t048	contenedor	contenedor	N	n/a
	.	.	.	n/a	d001.s050.t049	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s051.t001	Mainly	mainly	ADV	bn:00114714r					n/a
d001.s051.t002	useful	useful	ADJ	bn:00113456a	d001.s051.t003	útil	útil	J	bn:00113456a
	for	for	ADP	n/a	d001.s051.t004	a		X	n/a
d001.s051.t003	working	work	VERB	bn:00095812v	d001.s051.t008	trabajar	trabajar	V	bn:00095812v
	with	with	ADP	n/a	d001.s051.t009	con		X	n/a
	piecewise	piecewise	NOUN	n/a					n/a
	.	.	.	n/a	d001.s051.t014	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s052.t001	Now	now	ADV	bn:00114424r	d001.s052.t001	Ahora	ahora	R	bn:00114424r
	you	you	PRON	n/a					n/a
	could	could	VERB	n/a	d001.s052.t002	puede	poder	V	n/a
d001.s052.t002	ask	ask	VERB	bn:00082821v	d001.s052.t003	preguntarme	preguntar	V	bn:00082821v
	me	I	PRON	n/a	d001.s052.t003	preguntarme	preguntar	V	n/a
	,	,	.	n/a					n/a
	why	why	ADV	n/a	d001.s052.t004	por qué	por~qué	R	n/a
	should	should	VERB	n/a	d001.s052.t005	debería	deber	V	n/a
	the	the	DET	n/a	d001.s052.t006	el		X	n/a
d001.s052.t003	user	user	NOUN	bn:00079373n	d001.s052.t007	usuario	usuario	N	bn:00079373n
	mind	mind	NOUN	n/a	d001.s052.t008	preocuparse	preocupar	V	n/a
	about	about	ADP	n/a	d001.s052.t009	por		X	n/a
	MathML	mathml	NOUN	n/a	d001.s052.t010	MathML	mathml	N	n/a
	?	?	.	n/a					n/a
	That	that	DET	n/a					n/a
	s	s	VERB	n/a	d001.s052.t014	es	ser	V	n/a
d001.s052.t004	easy	easy	ADJ	bn:00101973a	d001.s052.t015	fácil	fácil	J	bn:00101973a
	.	.	.	n/a	d001.s052.t016	.		X	n/a
	With	with	ADP	n/a	d001.s052.t017	Con		X	n/a
	this	this	DET	n/a	d001.s052.t018	esto		X	n/a
	,	,	.	n/a					n/a
	we	we	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s052.t019	podremos	poder	V	n/a
d001.s052.t005	operate	operate	VERB	bn:00085744v	d001.s052.t020	realizar	realizar	V	n/a
	with	with	ADP	n/a	d001.s052.t022	con		X	n/a
d001.s052.t006	functions	function	NOUN	bn:00036821n	d001.s052.t023	funciones	función	N	bn:00036821n
	like	like	ADP	n/a	d001.s052.t024	como		X	n/a
d001.s052.t007	cos()	cos	NOUN	bn:00022956n	d001.s052.t025	cos()	cos	N	bn:00022956n
	,	,	.	n/a	d001.s052.t026	,		X	n/a
d001.s052.t008	sin()	sin	NOUN	bn:00071709n	d001.s052.t027	sin()	sin	N	bn:00071709n
	,	,	.	n/a					n/a
	any	any	DET	n/a	d001.s052.t030	cualquier		X	n/a
d001.s052.t009	other	other	ADJ	bn:00108011a	d001.s052.t031	otra		X	n/a
d001.s052.t010	trigonometric	trigonometric	ADJ	bn:00112111a	d001.s052.t033	trigonométrica	trigonométrica	J	bn:00112111a
d001.s052.t011	functions	function	NOUN	bn:00036821n	d001.s052.t032	función	función	N	bn:00036821n
	,	,	.	n/a	d001.s052.t035	,		X	n/a
d001.s052.t012	sum	sum	NOUN	bn:00003604n	d001.s052.t036	sum()	sum	N	bn:00003604n
	()	()	.	n/a	d001.s052.t036	sum()	sum	N	n/a
	or	or	CONJ	n/a	d001.s052.t037	o		X	n/a
d001.s052.t013	product	product	NOUN	bn:00053827n	d001.s052.t038	product()	product	N	bn:00053827n
	()	()	.	n/a	d001.s052.t038	product()	product	N	n/a
	.	.	.	n/a	d001.s052.t039	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	It	it	PRON	n/a					n/a
	does	do	VERB	n/a					n/a
d001.s053.t001	not	not	ADV	bn:00116360r	d001.s053.t001	No	no	N	n/a
d001.s053.t002	matter	matter	VERB	bn:00085860v	d001.s053.t002	importa	importar	V	bn:00085860v
	what	what	DET	n/a	d001.s053.t003	el		X	n/a
d001.s053.t003	kind	kind	NOUN	bn:00035907n	d001.s053.t004	tipo	tipo	N	bn:00035907n
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s053.t008	sea	ser	V	n/a
	.	.	.	n/a	d001.s053.t009	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	We	we	PRON	n/a	d001.s054.t001	Podremos	poder	V	n/a
	can	can	VERB	n/a	d001.s054.t001	Podremos	poder	V	n/a
d001.s054.t001	use	use	VERB	bn:00082705v	d001.s054.t002	usar	usar	V	bn:00082705v
d001.s054.t002	plus()	plus	NOUN	bn:00001296n	d001.s054.t003	plus()	plus	N	bn:00001296n
	,	,	.	n/a	d001.s054.t004	,		X	n/a
d001.s054.t003	times()	times	NOUN	bn:00056300n	d001.s054.t005	times()	times	N	bn:00056300n
	and	and	CONJ	n/a	d001.s054.t006	y		X	n/a
	everything	everything	NOUN	n/a	d001.s054.t008	cosa	cosa	N	n/a
	which	which	DET	n/a					n/a
d001.s054.t004	has	have	VERB	bn:00089240v					n/a
	its	its	PRON	n/a					n/a
d001.s054.t005	operator	operator	NOUN	bn:00059141n	d001.s054.t013	operador	operador	N	bn:00059141n
	.	.	.	n/a	d001.s054.t014	.		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s054.t018	kalgebra	kalgebra	N	n/a
	's	's	PRT	n/a					n/a
	console	console	NOUN	n/a	d001.s054.t016	consola	consola	N	n/a
	is	be	VERB	n/a	d001.s054.t019	es	ser	V	n/a
d001.s054.t006	useful	useful	ADJ	bn:00113456a	d001.s054.t021	útil	útil	J	bn:00113456a
	as	as	ADP	n/a	d001.s054.t022	como		X	n/a
	a	a	DET	n/a	d001.s054.t023	una		X	n/a
	calculator	calculator	NOUN	n/a	d001.s054.t024	calculadora	calculadora	N	n/a
	.	.	.	n/a	d001.s054.t025	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s055.t001	There	there	ADV	bn:00114427r	d001.s055.t001	Aquí	aquí	R	n/a
	you	you	PRON	n/a					n/a
d001.s055.t002	have	have	VERB	bn:00089240v	d001.s055.t002	tiene	tener	V	bn:00089240v
	a	a	DET	n/a	d001.s055.t003	una		X	n/a
d001.s055.t003	list	list	NOUN	bn:00051508n	d001.s055.t004	lista	lista	N	bn:00051508n
	of	of	ADP	n/a	d001.s055.t005	de		X	n/a
	the	the	DET	n/a	d001.s055.t006	las		X	n/a
	declared	declare	VERB	n/a	d001.s055.t008	declaradas	declarar	V	n/a
d001.s055.t004	variables	variable	NOUN	bn:00079583n	d001.s055.t007	variables	variable	N	bn:00079583n
	.	.	.	n/a	d001.s055.t009	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	By	by	ADP	n/a	d001.s056.t001	Si		X	n/a
	double	double	ADV	n/a	d001.s056.t003	dos		X	n/a
	clicking	click	VERB	n/a	d001.s056.t002➕d001.s056.t026	pulsa➕engañar	pulsar	V	n/a
	on	on	ADP	n/a	d001.s056.t005	sobre		X	n/a
	them	they	PRON	n/a	d001.s056.t008	ellas		X	n/a
	you	you	PRON	n/a					n/a
	will	will	VERB	n/a	d001.s056.t011	aparecerá	aparecer	V	n/a
d001.s056.t001	see	see	VERB	bn:00084662v	d001.s056.t011	aparecerá	aparecer	V	n/a
	a	a	DET	n/a	d001.s056.t012	un		X	n/a
	dialog	dialog	NOUN	n/a	d001.s056.t013	diálogo	diálogo	N	n/a
	that	that	DET	n/a	d001.s056.t016	que		X	n/a
d001.s056.t002	lets	let	VERB	bn:00082536v					n/a
	you	you	PRON	n/a					n/a
d001.s056.t003	change	change	VERB	bn:00082553v	d001.s056.t018	cambiar	cambiar	V	bn:00082553v
	their	they	PRON	n/a	d001.s056.t019	su		X	n/a
d001.s056.t004	values	value	NOUN	bn:00079508n	d001.s056.t020	valor	valor	N	bn:00079508n
	(	(	.	n/a	d001.s056.t021	(		X	n/a
d001.s056.t005	just	just	ADV	bn:00114626r					n/a
	a	a	DET	n/a	d001.s056.t023	una		X	n/a
d001.s056.t006	way	way	NOUN	bn:00001965n	d001.s056.t024	forma	forma	N	bn:00001965n
	to	to	PRT	n/a					n/a
d001.s056.t007	trick	trick	VERB	bn:00088310v	d001.s056.t026	engañar	engañar	V	bn:00088310v
	the	the	DET	n/a					n/a
d001.s056.t008	log	log	NOUN	bn:00051831n	d001.s056.t028	registro	registro	N	bn:00051831n
	)	)	.	n/a	d001.s056.t029	)		X	n/a
	.	.	.	n/a	d001.s056.t030	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Every	every	DET	n/a	d001.s057.t001	Cada vez que		X	n/a
d001.s057.t001	time	time	NOUN	bn:00019848n	d001.s057.t001	Cada vez que		X	n/a
	you	you	PRON	n/a	d001.s057.t001	Cada vez que		X	n/a
d001.s057.t002	enter	enter	VERB	bn:00087681v	d001.s057.t002	introduzca	introducir	V	bn:00087681v
	an	a	DET	n/a	d001.s057.t003	una		X	n/a
d001.s057.t003	expression	expression	NOUN	bn:00032395n	d001.s057.t004	expresión	expresión	N	bn:00032395n
	,	,	.	n/a	d001.s057.t005	,		X	n/a
	the	the	DET	n/a	d001.s057.t006	el		X	n/a
	""""""""""""""""""""""	""""""""""""""""""""""	.	n/a	d001.s057.t011	«		X	n/a
	ans	an	NOUN	n/a	d001.s057.t012	ans	ans	N	n/a
	""""""""""""""""""""""	""""""""""""""""""""""	.	n/a	d001.s057.t013	»		X	n/a
d001.s057.t004	variable	variable	NOUN	bn:00079583n	d001.s057.t010	variable	variable	N	bn:00079583n
d001.s057.t005	value	value	NOUN	bn:00079508n	d001.s057.t007	valor	valor	N	bn:00079508n
	will	will	VERB	n/a	d001.s057.t014	cambiará	cambiar	V	n/a
	be	be	VERB	n/a	d001.s057.t016	reproducir	reproducir	V	n/a
d001.s057.t006	changed	change	VERB	bn:00082553v	d001.s057.t014	cambiará	cambiar	V	bn:00082553v
	to	to	PRT	n/a	d001.s057.t015	para		X	n/a
	the	the	DET	n/a	d001.s057.t017	el		X	n/a
d001.s057.t007	last	last	ADJ	bn:00105740a	d001.s057.t018	último	último	J	bn:00105740a
d001.s057.t008	result	result	NOUN	bn:00034520n	d001.s057.t019	resultado	resultado	N	bn:00034520n
	.	.	.	n/a	d001.s057.t020	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a					n/a
	N	n	NOUN	n/a	d001.s058.t002	N	n	N	n/a
d001.s058.t001	New	new	ADJ	bn:00107270a					n/a
d001.s058.t002	Window	window	NOUN	bn:00081292n	d001.s058.t003	Nuevo	nuevo	N	n/a
	-end-	-end-	-end-	n/a					n/a
	Flushes	flush	VERB	n/a	d001.s059.t001	Refresca	refrescar	V	n/a
	the	the	DET	n/a	d001.s059.t002	el		X	n/a
d001.s059.t001	log	log	NOUN	bn:00051831n	d001.s059.t003	registro	registro	N	bn:00051831n
	.	.	.	n/a	d001.s059.t004	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s060.t001	Ctrl	ctrl	N	n/a
	L	l	NOUN	n/a	d001.s060.t002	L	l	N	n/a
d001.s060.t001	Load	load	VERB	bn:00090416v	d001.s060.t003	Cargar	cargar	V	bn:00090416v
	Script	script	NOUN	n/a					n/a
	-end-	-end-	-end-	n/a					n/a
d001.s061.t001	Executes	execute	VERB	bn:00087107v	d001.s061.t001	Ejecuta	ejecutar	V	bn:00087107v
	the	the	DET	n/a	d001.s061.t002	las		X	n/a
d001.s061.t002	instructions	instruction	NOUN	bn:00020945n	d001.s061.t003	instrucciones	instrucción	N	bn:00020945n
	in	in	ADP	n/a	d001.s061.t004	en		X	n/a
	a	a	DET	n/a	d001.s061.t005	una		X	n/a
d001.s061.t003	file	file	NOUN	bn:00025320n	d001.s061.t006	archivo	archivo	N	bn:00025320n
d001.s061.t004	sequentially	sequentially	ADV	bn:00114819r	d001.s061.t009	secuencial	secuencial	J	n/a
	.	.	.	n/a	d001.s061.t010	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s062.t001	Nice	nice	ADJ	bn:00107292a	d001.s062.t002	útil	útil	J	n/a
	if	if	ADP	n/a	d001.s062.t003	si		X	n/a
	you	you	PRON	n/a					n/a
d001.s062.t002	want	want	VERB	bn:00086682v	d001.s062.t006	desea	desear	V	bn:00086682v
	to	to	PRT	n/a					n/a
d001.s062.t003	define	define	VERB	bn:00086468v	d001.s062.t008	definir	definir	V	bn:00086468v
	some	some	DET	n/a	d001.s062.t009	una		X	n/a
d001.s062.t004	libraries	library	NOUN	bn:00050969n	d001.s062.t010	biblioteca	biblioteca	N	bn:00050969n
	or	or	CONJ	n/a	d001.s062.t011	o		X	n/a
d001.s062.t005	resume	resume	VERB	bn:00092413v					n/a
	some	some	DET	n/a					n/a
d001.s062.t006	previous	previous	ADJ	bn:00107791a	d001.s062.t015	anterior	anterior	J	bn:00107791a
d001.s062.t007	work	work	NOUN	bn:00081568n	d001.s062.t014	trabajo	trabajo	N	bn:00081568n
	.	.	.	n/a	d001.s062.t016	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Ctrl	ctrl	NOUN	n/a	d001.s063.t001	Ctrl	ctrl	N	n/a
	G	g	NOUN	n/a	d001.s063.t002	G	g	N	n/a
d001.s063.t001	Save	save	VERB	bn:00093281v					n/a
	Script	script	NOUN	n/a	d001.s063.t005	guión	guión	N	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s064.t001	Saves	save	VERB	bn:00093281v	d001.s064.t001	Guarda	guardar	V	bn:00093281v
	the	the	DET	n/a	d001.s064.t002	las		X	n/a
d001.s064.t002	instructions	instruction	NOUN	bn:00020945n	d001.s064.t003	intrucciones	instrucción	N	bn:00020945n
	you	you	PRON	n/a	d001.s064.t004	que		X	n/a
	have	have	VERB	n/a	d001.s064.t005	ha	haber	V	n/a
d001.s064.t003	typed	type	VERB	bn:00095295v	d001.s064.t006	introducido	introducir	V	n/a
	since	since	ADP	n/a	d001.s064.t007	desde		X	n/a
	the	the	DET	n/a	d001.s064.t010	la		X	n/a
	session	session	NOUN	n/a	d001.s064.t011	sesión	sesión	N	n/a
d001.s064.t004	began	begin	VERB	bn:00083344v	d001.s064.t009	comenzó	comenzar	V	bn:00083344v
	to	to	PRT	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s064.t005	able	able	ADJ	bn:00096152a	d001.s064.t016	podrá	poder	V	n/a
	to	to	PRT	n/a					n/a
d001.s064.t006	reuse	reuse	VERB	bn:00092558v	d001.s064.t017	reutilizarlas	reutilizarlas	V	bn:00092558v
	.	.	.	n/a	d001.s064.t018	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s065.t001	Generates	generate	VERB	bn:00084080v	d001.s065.t001	Genera	generar	V	bn:00084080v
d001.s065.t002	text files	text_file	NOUN	bn:00028018n	d001.s065.t003➕d001.s065.t005	archivo➕texto	archivo	N	n/a
	so	so	ADP	n/a					n/a
	it	it	PRON	n/a					n/a
	should	should	VERB	n/a					n/a
	be	be	VERB	n/a					n/a
d001.s065.t003	easy	easy	ADJ	bn:00101973a	d001.s065.t007	podrá	poder	V	n/a
	to	to	PRT	n/a	d001.s065.t006	que		X	n/a
d001.s065.t004	fix	fix	VERB	bn:00084308v	d001.s065.t008	corregir	corregir	V	n/a
d001.s065.t005	using	use	VERB	bn:00082705v	d001.s065.t009	usando	usar	V	bn:00082705v
	any	any	DET	n/a	d001.s065.t010	cualquier		X	n/a
d001.s065.t006	text editor	text_editor	NOUN	bn:00076736n	d001.s065.t011➕d001.s065.t013	editor➕texto	editor	N	bn:00076736n
	,	,	.	n/a	d001.s065.t014	,		X	n/a
	like	like	ADP	n/a	d001.s065.t015	por ejemplo	por~ejemplo	R	n/a
	Kate	kate	NOUN	n/a	d001.s065.t016	Kate	kate	N	n/a
