Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
	the	the	DET		d001.s050.t036	el		X	
d001.s050.t010	last	last	ADJ	bn:00105740a	d001.s050.t037	último	último	J	bn:00105740a
d001.s050.t011	wf	wf	NOUN	bn:00016401n					
	.	.	.		d001.s050.t039	.		X	
	{	{	.		d001.s050.t040	{		X	
	}	}	.		d001.s050.t041	}		X	
	:	:	.		d001.s050.t042	:		X	
	MathML	mathml	NOUN						
	container	container	NOUN						
	.	.	.		d001.s050.t039	.		X	
	It	it	PRON						
	can	can	VERB		d001.s050.t043	Puede	poder	V	
	be	be	VERB		d001.s050.t044	usarse	usar	V	
d001.s050.t012	used	use	VERB	bn:00082705v	d001.s050.t044	usarse	usar	V	bn:00082705v
	to	to	PRT		d001.s050.t045	para		X	
d001.s050.t013	define	define	VERB	bn:00086468v	d001.s050.t046	definir	definir	V	bn:00086468v
	a	a	DET		d001.s050.t047	un		X	
	container	container	NOUN		d001.s050.t048	contenedor	contenedor	N	
	.	.	.		d001.s050.t049	.		X	
	-end-	-end-	-end-						
d001.s051.t001	Mainly	mainly	ADV	bn:00114714r					
d001.s051.t002	useful	useful	ADJ	bn:00113456a	d001.s051.t003	útil	útil	J	bn:00113456a
	for	for	ADP		d001.s051.t004	a		X	
d001.s051.t003	working	work	VERB	bn:00095812v	d001.s051.t008	trabajar	trabajar	V	bn:00095812v
	with	with	ADP		d001.s051.t009	con		X	
	piecewise	piecewise	NOUN						
	.	.	.		d001.s051.t014	.		X	
	-end-	-end-	-end-						
d001.s052.t001	Now	now	ADV	bn:00114424r	d001.s052.t001	Ahora	ahora	R	bn:00114424r
	you	you	PRON						
	could	could	VERB		d001.s052.t002	puede	poder	V	
d001.s052.t002	ask	ask	VERB	bn:00082821v	d001.s052.t003	preguntarme	preguntar	V	bn:00082821v
	me	I	PRON		d001.s052.t003	preguntarme	preguntar	V	
	,	,	.						
	why	why	ADV		d001.s052.t004	por qué	por~qué	R	
	should	should	VERB		d001.s052.t005	debería	deber	V	
	the	the	DET		d001.s052.t006	el		X	
d001.s052.t003	user	user	NOUN	bn:00079373n	d001.s052.t007	usuario	usuario	N	bn:00079373n
	mind	mind	NOUN		d001.s052.t008	preocuparse	preocupar	V	
	about	about	ADP		d001.s052.t009	por		X	
	MathML	mathml	NOUN		d001.s052.t010	MathML	mathml	N	
	?	?	.						
	That	that	DET						
	s	s	VERB		d001.s052.t014	es	ser	V	
d001.s052.t004	easy	easy	ADJ	bn:00101973a	d001.s052.t015	fácil	fácil	J	bn:00101973a
	.	.	.		d001.s052.t016	.		X	
	With	with	ADP		d001.s052.t017	Con		X	
	this	this	DET		d001.s052.t018	esto		X	
	,	,	.						
	we	we	PRON						
	can	can	VERB		d001.s052.t019	podremos	poder	V	
d001.s052.t005	operate	operate	VERB	bn:00085744v	d001.s052.t020	realizar	realizar	V	bn:00085744v
	with	with	ADP		d001.s052.t022	con		X	
d001.s052.t006	functions	function	NOUN	bn:00036821n	d001.s052.t023	funciones	función	N	bn:00036821n
	like	like	ADP		d001.s052.t024	como		X	
d001.s052.t007	cos()	cos	NOUN	bn:00022956n	d001.s052.t025	cos()	cos	N	bn:00022956n
	,	,	.		d001.s052.t026	,		X	
d001.s052.t008	sin()	sin	NOUN	bn:00071709n	d001.s052.t027	sin()	sin	N	bn:00071709n
	,	,	.						
	any	any	DET		d001.s052.t030	cualquier		X	
d001.s052.t009	other	other	ADJ	bn:00108011a	d001.s052.t031	otra		X	bn:00108011a
d001.s052.t010	trigonometric	trigonometric	ADJ	bn:00112111a	d001.s052.t033	trigonométrica	trigonométrica	J	bn:00112111a
d001.s052.t011	functions	function	NOUN	bn:00036821n	d001.s052.t032	función	función	N	bn:00036821n
	,	,	.		d001.s052.t035	,		X	
d001.s052.t012	sum	sum	NOUN	bn:00003604n	d001.s052.t036	sum()	sum	N	bn:00003604n
	()	()	.		d001.s052.t036	sum()	sum	N	
	or	or	CONJ		d001.s052.t037	o		X	
d001.s052.t013	product	product	NOUN	bn:00053827n	d001.s052.t038	product()	product	N	bn:00053827n
	()	()	.		d001.s052.t038	product()	product	N	
	.	.	.		d001.s052.t039	.		X	
	-end-	-end-	-end-						
	It	it	PRON						
	does	do	VERB						
d001.s053.t001	not	not	ADV	bn:00116360r	d001.s053.t001	No	no	N	bn:00116360r
d001.s053.t002	matter	matter	VERB	bn:00085860v	d001.s053.t002	importa	importar	V	bn:00085860v
	what	what	DET		d001.s053.t003	el		X	
d001.s053.t003	kind	kind	NOUN	bn:00035907n	d001.s053.t004	tipo	tipo	N	bn:00035907n
	it	it	PRON						
	is	be	VERB		d001.s053.t008	sea	ser	V	
	.	.	.		d001.s053.t009	.		X	
	-end-	-end-	-end-						
	We	we	PRON		d001.s054.t001	Podremos	poder	V	
	can	can	VERB		d001.s054.t001	Podremos	poder	V	
d001.s054.t001	use	use	VERB	bn:00082705v	d001.s054.t002	usar	usar	V	bn:00082705v
d001.s054.t002	plus()	plus	NOUN	bn:00001296n	d001.s054.t003	plus()	plus	N	bn:00001296n
	,	,	.		d001.s054.t004	,		X	
d001.s054.t003	times()	times	NOUN	bn:00056300n	d001.s054.t005	times()	times	N	bn:00056300n
	and	and	CONJ		d001.s054.t006	y		X	
	everything	everything	NOUN		d001.s054.t008	cosa	cosa	N	
	which	which	DET						
d001.s054.t004	has	have	VERB	bn:00089240v					
	its	its	PRON						
d001.s054.t005	operator	operator	NOUN	bn:00059141n	d001.s054.t013	operador	operador	N	bn:00059141n
	.	.	.		d001.s054.t014	.		X	
	kalgebra	kalgebra	NOUN		d001.s054.t018	kalgebra	kalgebra	N	
	's	's	PRT						
	console	console	NOUN		d001.s054.t016	consola	consola	N	
	is	be	VERB		d001.s054.t019	es	ser	V	
d001.s054.t006	useful	useful	ADJ	bn:00113456a	d001.s054.t021	útil	útil	J	bn:00113456a
	as	as	ADP		d001.s054.t022	como		X	
	a	a	DET		d001.s054.t023	una		X	
	calculator	calculator	NOUN		d001.s054.t024	calculadora	calculadora	N	
	.	.	.		d001.s054.t025	.		X	
	-end-	-end-	-end-						
d001.s055.t001	There	there	ADV	bn:00114427r	d001.s055.t001	Aquí	aquí	R	bn:00114427r
	you	you	PRON						
d001.s055.t002	have	have	VERB	bn:00089240v	d001.s055.t002	tiene	tener	V	bn:00089240v
	a	a	DET		d001.s055.t003	una		X	
d001.s055.t003	list	list	NOUN	bn:00051508n	d001.s055.t004	lista	lista	N	bn:00051508n
	of	of	ADP		d001.s055.t005	de		X	
	the	the	DET		d001.s055.t006	las		X	
	declared	declare	VERB		d001.s055.t008	declaradas	declarar	V	
d001.s055.t004	variables	variable	NOUN	bn:00079583n	d001.s055.t007	variables	variable	N	bn:00079583n
	.	.	.		d001.s055.t009	.		X	
	-end-	-end-	-end-						
	By	by	ADP		d001.s056.t001	Si		X	
	double	double	ADV		d001.s056.t003	dos		X	
	clicking	click	VERB		d001.s056.t002➕d001.s056.t026	pulsa➕engañar	pulsar	V	
	on	on	ADP		d001.s056.t005	sobre		X	
	them	they	PRON		d001.s056.t008	ellas		X	
	you	you	PRON						
	will	will	VERB		d001.s056.t011	aparecerá	aparecer	V	
d001.s056.t001	see	see	VERB	bn:00084662v	d001.s056.t011	aparecerá	aparecer	V	bn:00084662v
	a	a	DET		d001.s056.t012	un		X	
	dialog	dialog	NOUN		d001.s056.t013	diálogo	diálogo	N	
	that	that	DET		d001.s056.t016	que		X	
d001.s056.t002	lets	let	VERB	bn:00082536v					
	you	you	PRON						
d001.s056.t003	change	change	VERB	bn:00082553v	d001.s056.t018	cambiar	cambiar	V	bn:00082553v
	their	they	PRON		d001.s056.t019	su		X	
d001.s056.t004	values	value	NOUN	bn:00079508n	d001.s056.t020	valor	valor	N	bn:00079508n
	(	(	.		d001.s056.t021	(		X	
d001.s056.t005	just	just	ADV	bn:00114626r					
	a	a	DET		d001.s056.t023	una		X	
d001.s056.t006	way	way	NOUN	bn:00001965n	d001.s056.t024	forma	forma	N	bn:00001965n
	to	to	PRT						
d001.s056.t007	trick	trick	VERB	bn:00088310v	d001.s056.t026	engañar	engañar	V	bn:00088310v
	the	the	DET						
d001.s056.t008	log	log	NOUN	bn:00051831n	d001.s056.t028	registro	registro	N	bn:00051831n
	)	)	.		d001.s056.t029	)		X	
	.	.	.		d001.s056.t030	.		X	
	-end-	-end-	-end-						
	Every	every	DET		d001.s057.t001	Cada vez que		X	
d001.s057.t001	time	time	NOUN	bn:00019848n	d001.s057.t001	Cada vez que		X	bn:00019848n
	you	you	PRON		d001.s057.t001	Cada vez que		X	
d001.s057.t002	enter	enter	VERB	bn:00087681v	d001.s057.t002	introduzca	introducir	V	bn:00087681v
	an	a	DET		d001.s057.t003	una		X	
d001.s057.t003	expression	expression	NOUN	bn:00032395n	d001.s057.t004	expresión	expresión	N	bn:00032395n
	,	,	.		d001.s057.t005	,		X	
	the	the	DET		d001.s057.t006	el		X	
	""""""""""	""""""""""	.		d001.s057.t011	«		X	
	ans	an	NOUN		d001.s057.t012	ans	ans	N	
	""""""""""	""""""""""	.		d001.s057.t013	»		X	
d001.s057.t004	variable	variable	NOUN	bn:00079583n	d001.s057.t010	variable	variable	N	bn:00079583n
d001.s057.t005	value	value	NOUN	bn:00079508n	d001.s057.t007	valor	valor	N	bn:00079508n
	will	will	VERB		d001.s057.t014	cambiará	cambiar	V	
	be	be	VERB		d001.s057.t016	reproducir	reproducir	V	
d001.s057.t006	changed	change	VERB	bn:00082553v	d001.s057.t014	cambiará	cambiar	V	bn:00082553v
	to	to	PRT		d001.s057.t015	para		X	
	the	the	DET		d001.s057.t017	el		X	
d001.s057.t007	last	last	ADJ	bn:00105740a	d001.s057.t018	último	último	J	bn:00105740a
d001.s057.t008	result	result	NOUN	bn:00034520n	d001.s057.t019	resultado	resultado	N	bn:00034520n
	.	.	.		d001.s057.t020	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN						
	N	n	NOUN		d001.s058.t002	N	n	N	
d001.s058.t001	New	new	ADJ	bn:00107270a					
d001.s058.t002	Window	window	NOUN	bn:00081292n	d001.s058.t003	Nuevo	nuevo	N	bn:00081292n
	-end-	-end-	-end-						
	Flushes	flush	VERB		d001.s059.t001	Refresca	refrescar	V	
	the	the	DET		d001.s059.t002	el		X	
d001.s059.t001	log	log	NOUN	bn:00051831n	d001.s059.t003	registro	registro	N	bn:00051831n
	.	.	.		d001.s059.t004	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s060.t001	Ctrl	ctrl	N	
	L	l	NOUN		d001.s060.t002	L	l	N	
d001.s060.t001	Load	load	VERB	bn:00090416v	d001.s060.t003	Cargar	cargar	V	bn:00090416v
	Script	script	NOUN						
	-end-	-end-	-end-						
d001.s061.t001	Executes	execute	VERB	bn:00087107v	d001.s061.t001	Ejecuta	ejecutar	V	bn:00087107v
	the	the	DET		d001.s061.t002	las		X	
d001.s061.t002	instructions	instruction	NOUN	bn:00020945n	d001.s061.t003	instrucciones	instrucción	N	bn:00020945n
	in	in	ADP		d001.s061.t004	en		X	
	a	a	DET		d001.s061.t005	una		X	
d001.s061.t003	file	file	NOUN	bn:00025320n	d001.s061.t006	archivo	archivo	N	bn:00025320n
d001.s061.t004	sequentially	sequentially	ADV	bn:00114819r	d001.s061.t009	secuencial	secuencial	J	bn:00114819r
	.	.	.		d001.s061.t010	.		X	
	-end-	-end-	-end-						
d001.s062.t001	Nice	nice	ADJ	bn:00107292a	d001.s062.t002	útil	útil	J	bn:00107292a
	if	if	ADP		d001.s062.t003	si		X	
	you	you	PRON						
d001.s062.t002	want	want	VERB	bn:00086682v	d001.s062.t006	desea	desear	V	bn:00086682v
	to	to	PRT						
d001.s062.t003	define	define	VERB	bn:00086468v	d001.s062.t008	definir	definir	V	bn:00086468v
	some	some	DET		d001.s062.t009	una		X	
d001.s062.t004	libraries	library	NOUN	bn:00050969n	d001.s062.t010	biblioteca	biblioteca	N	bn:00050969n
	or	or	CONJ		d001.s062.t011	o		X	
d001.s062.t005	resume	resume	VERB	bn:00092413v					
	some	some	DET						
d001.s062.t006	previous	previous	ADJ	bn:00107791a	d001.s062.t015	anterior	anterior	J	bn:00107791a
d001.s062.t007	work	work	NOUN	bn:00081568n	d001.s062.t014	trabajo	trabajo	N	bn:00081568n
	.	.	.		d001.s062.t016	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s063.t001	Ctrl	ctrl	N	
	G	g	NOUN		d001.s063.t002	G	g	N	
d001.s063.t001	Save	save	VERB	bn:00093281v					
	Script	script	NOUN		d001.s063.t005	guión	guión	N	
	-end-	-end-	-end-						
d001.s064.t001	Saves	save	VERB	bn:00093281v	d001.s064.t001	Guarda	guardar	V	bn:00093281v
	the	the	DET		d001.s064.t002	las		X	
d001.s064.t002	instructions	instruction	NOUN	bn:00020945n	d001.s064.t003	intrucciones	instrucción	N	bn:00020945n
	you	you	PRON		d001.s064.t004	que		X	
	have	have	VERB		d001.s064.t005	ha	haber	V	
d001.s064.t003	typed	type	VERB	bn:00095295v	d001.s064.t006	introducido	introducir	V	bn:00095295v
	since	since	ADP		d001.s064.t007	desde		X	
	the	the	DET		d001.s064.t010	la		X	
	session	session	NOUN		d001.s064.t011	sesión	sesión	N	
d001.s064.t004	began	begin	VERB	bn:00083344v	d001.s064.t009	comenzó	comenzar	V	bn:00083344v
	to	to	PRT						
	be	be	VERB						
d001.s064.t005	able	able	ADJ	bn:00096152a	d001.s064.t016	podrá	poder	V	bn:00096152a
	to	to	PRT						
d001.s064.t006	reuse	reuse	VERB	bn:00092558v	d001.s064.t017	reutilizarlas	reutilizarlas	V	bn:00092558v
	.	.	.		d001.s064.t018	.		X	
	-end-	-end-	-end-						
d001.s065.t001	Generates	generate	VERB	bn:00084080v	d001.s065.t001	Genera	generar	V	bn:00084080v
d001.s065.t002	text files	text_file	NOUN	bn:00028018n	d001.s065.t003➕d001.s065.t005	archivo➕texto	archivo	N	bn:00028018n
	so	so	ADP						
	it	it	PRON						
	should	should	VERB						
	be	be	VERB						
d001.s065.t003	easy	easy	ADJ	bn:00101973a	d001.s065.t007	podrá	poder	V	bn:00101973a
	to	to	PRT		d001.s065.t006	que		X	
d001.s065.t004	fix	fix	VERB	bn:00084308v	d001.s065.t008	corregir	corregir	V	bn:00084308v
d001.s065.t005	using	use	VERB	bn:00082705v	d001.s065.t009	usando	usar	V	bn:00082705v
	any	any	DET		d001.s065.t010	cualquier		X	
d001.s065.t006	text editor	text_editor	NOUN	bn:00076736n	d001.s065.t011➕d001.s065.t013	editor➕texto	editor	N	bn:00076736n
	,	,	.		d001.s065.t014	,		X	
	like	like	ADP		d001.s065.t015	por ejemplo	por~ejemplo	R	
	Kate	kate	NOUN		d001.s065.t016	Kate	kate	N	
	.	.	.		d001.s065.t017	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s066.t001	Ctrl	ctrl	N	
	S	s	NOUN		d001.s066.t002	S	s	N	
d001.s066.t001	Save	save	VERB	bn:00093281v					
d001.s066.t002	Log	log	NOUN	bn:00051831n	d001.s066.t005	registro	registro	N	bn:00051831n
	-end-	-end-	-end-						
d001.s067.t001	Saves	save	VERB	bn:00093281v	d001.s067.t001	Guarda	guardar	V	bn:00093281v
	the	the	DET		d001.s067.t002	el		X	
d001.s067.t002	log	log	NOUN	bn:00051831n	d001.s067.t003	registro	registro	N	bn:00051831n
	with	with	ADP		d001.s067.t004	con		X	
	all	all	DET		d001.s067.t005	todos		X	
d001.s067.t003	results	result	NOUN	bn:00034520n	d001.s067.t007	resultados	resultado	N	bn:00034520n
	into	into	ADP		d001.s067.t008	en		X	
	an	a	DET		d001.s067.t009	un		X	
d001.s067.t004	HTML	html	NOUN	bn:00045087n	d001.s067.t011	HTML	html	N	bn:00045087n
	file	file	NOUN		d001.s067.t010	archivo	archivo	N	
	to	to	PRT						
	be	be	VERB						
d001.s067.t005	able	able	ADJ	bn:00096152a	d001.s067.t013	podrá	poder	V	bn:00096152a
	to	to	PRT		d001.s067.t012	que		X	
d001.s067.t006	print	print	VERB	bn:00089639v	d001.s067.t014	imprimir	imprimir	V	bn:00089639v
	or	or	CONJ		d001.s067.t015	o		X	
d001.s067.t007	publish	publish	VERB	bn:00084099v	d001.s067.t016	publicar	publicar	V	bn:00084099v
	.	.	.		d001.s067.t017	.		X	
	-end-	-end-	-end-						
	Ctrl	ctrl	NOUN		d001.s068.t001	Ctrl	ctrl	N	
	Q	q	NOUN		d001.s068.t002	Q	q	N	
d001.s068.t001	Quit	quit	VERB	bn:00084710v	d001.s068.t003	Salir	salir	N	bn:00084710v
	-end-	-end-	-end-						
	Shuts	shut	VERB						
	the	the	DET		d001.s069.t002	el		X	
d001.s069.t001	program	program	NOUN	bn:00021492n	d001.s069.t003	programa	programa	N	bn:00021492n
d001.s069.t002	down	down	ADV	bn:00115114r					
	.	.	.		d001.s069.t004	.		X	
	-end-	-end-	-end-						
	To	to	PRT		d001.s070.t001	Para		X	
d001.s070.t001	add	add	VERB	bn:00082317v	d001.s070.t002	añadir	añadir	V	bn:00082317v
	a	a	DET		d001.s070.t003	un		X	
d001.s070.t002	new	new	ADJ	bn:00107270a					
	2D	2d	NOUN		d001.s070.t005	2D	2d	N	
d001.s070.t003	graph	graph	NOUN	bn:00041412n	d001.s070.t004	gráfica	gráfico	J	bn:00041412n
	on	on	ADP		d001.s070.t006	en		X	
	kalgebra	kalgebra	NOUN		d001.s070.t007	kalgebra	kalgebra	N	
	,	,	.		d001.s070.t008	,		X	
	what	what	PRON		d001.s070.t009	lo		X	
	you	you	PRON						
	have	have	VERB		d001.s070.t011	tiene que	tener~que	V	
	to	to	PRT		d001.s070.t011	tiene que	tener~que	V	
d001.s070.t004	do	do	VERB	bn:00087108v	d001.s070.t012	hacer	hacer	V	bn:00087108v
	is	be	VERB		d001.s070.t013	es	ser	V	
	to	to	PRT						
d001.s070.t005	go	go	VERB	bn:00088912v	d001.s070.t014	ir	ir	V	bn:00088912v
	to	to	PRT		d001.s070.t015	a		X	
	the	the	DET		d001.s070.t016	la		X	
	2D	2d	NOUN		d001.s070.t019	2D	2d	N	
d001.s070.t006	Graph	graph	NOUN	bn:00041412n	d001.s070.t018	Gráfica	gráfico	J	bn:00041412n
	tab	tab	NOUN		d001.s070.t017	pestaña	pestaña	N	
	and	and	CONJ		d001.s070.t020	y		X	
	click	click	VERB		d001.s070.t022	pulsar	pulsar	V	
	in	in	ADP						
	the	the	DET		d001.s070.t023	la		X	
d001.s070.t007	Add	add	VERB	bn:00082317v	d001.s070.t025	Añadir	añadir	N	bn:00082317v
	tab	tab	NOUN		d001.s070.t024	pestaña	pestaña	N	
	to	to	PRT						
d001.s070.t008	add	add	VERB	bn:00082317v	d001.s070.t030	añadir	añadir	V	bn:00082317v
	the	the	DET						
d001.s070.t009	new	new	ADJ	bn:00107270a	d001.s070.t032	nueva	nuevo	J	bn:00107270a
d001.s070.t010	function	function	NOUN	bn:00036821n	d001.s070.t033	función	función	N	bn:00036821n
	.	.	.		d001.s070.t034	.		X	
	-end-	-end-	-end-						
d001.s071.t001	Then	then	ADV	bn:00114281r	d001.s071.t002	continuación	continuación	R	bn:00114281r
	your	you	PRON						
d001.s071.t002	focus	focus	NOUN	bn:00017153n					
	will	will	VERB						
	go	go	VERB		d001.s071.t004	dirigirse	dirigirse	V	
	to	to	PRT		d001.s071.t005	al		X	
	an	a	DET						
d001.s071.t003	input	input	NOUN	bn:00046850n	d001.s071.t010	entrada	entrada	N	bn:00046850n
d001.s071.t004	text	text	NOUN	bn:00076732n	d001.s071.t008	texto	texto	N	bn:00076732n
d001.s071.t005	box	box	NOUN	bn:00012528n	d001.s071.t006	cuadro	cuadro	N	bn:00012528n
	where	where	ADV		d001.s071.t012	donde	donde	R	
	you	you	PRON						
	can	can	VERB		d001.s071.t013	podrá	poder	V	
d001.s071.t006	type	type	VERB	bn:00095295v	d001.s071.t014	introducir	introducir	V	bn:00095295v
	your	you	PRON		d001.s071.t015	su		X	
d001.s071.t007	function	function	NOUN	bn:00036821n	d001.s071.t016	función	función	N	bn:00036821n
	.	.	.		d001.s071.t017	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s072.t001	Si		X	
	you	you	PRON						
d001.s072.t001	want	want	VERB	bn:00086682v	d001.s072.t002	quiere	querer	V	bn:00086682v
	to	to	PRT						
d001.s072.t002	use	use	VERB	bn:00082705v	d001.s072.t003	usar	usar	V	bn:00082705v
	a	a	DET		d001.s072.t004	una		X	
d001.s072.t003	typical	typical	ADJ	bn:00112217a	d001.s072.t007	típica	típico	J	bn:00112217a
	f(x)	f(x)	NOUN		d001.s072.t006	f(x)	f(x)	N	
	function	function	NOUN		d001.s072.t005	función	función	N	
	it	it	PRON						
	is	be	VERB		d001.s072.t010	es	ser	V	
d001.s072.t004	not	not	ADV	bn:00116360r	d001.s072.t009	no	no	N	bn:00116360r
d001.s072.t005	necessary	necessary	ADJ	bn:00107182a	d001.s072.t011	necesario	necesario	J	bn:00107182a
	to	to	PRT		d001.s072.t012	que		X	
d001.s072.t006	specify	specify	VERB	bn:00091005v	d001.s072.t014	especifique	especificar	V	bn:00091005v
	it	it	PRON		d001.s072.t013	la		X	
	.	.	.		d001.s072.t015	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s073.t001	Después de		X	
	you	you	PRON						
	have	have	VERB		d001.s073.t002	haber	haber	V	
d001.s073.t001	entered	enter	VERB	bn:00087681v	d001.s073.t003	introducido	introducir	V	bn:00087681v
	the	the	DET		d001.s073.t004	la		X	
d001.s073.t002	function	function	NOUN	bn:00036821n	d001.s073.t005	función	función	N	bn:00036821n
	click	click	VERB		d001.s073.t007	pulse	pulsar	V	
	on	on	ADP						
	the	the	DET		d001.s073.t008	el		X	
d001.s073.t003	OK	ok	ADJ	bn:00096817a	d001.s073.t010	Aceptar	aceptar	V	bn:00096817a
	button	button	NOUN		d001.s073.t009	botón	botón	N	
	to	to	PRT		d001.s073.t011	para		X	
d001.s073.t004	display	display	VERB	bn:00087013v	d001.s073.t012	dibujar	dibujar	V	bn:00087013v
	the	the	DET		d001.s073.t013	la		X	
d001.s073.t005	graph	graph	NOUN	bn:00041412n	d001.s073.t014	gráfica	gráfica	N	bn:00041412n
	in	in	ADP		d001.s073.t015	en		X	
	the	the	DET		d001.s073.t016	la		X	
d001.s073.t006	main	main	ADJ	bn:00099598a	d001.s073.t018	principal	principal	J	bn:00099598a
d001.s073.t007	window	window	NOUN	bn:00081292n	d001.s073.t017	ventana	ventana	N	bn:00081292n
	.	.	.		d001.s073.t019	.		X	
	-end-	-end-	-end-						
	You	you	PRON		d001.s074.t001	Es	ser	V	
	can	can	VERB		d001.s074.t002	posible	posible	J	
d001.s074.t001	set	set	VERB	bn:00090224v	d001.s074.t003	dibujar	dibujar	V	bn:00090224v
d001.s074.t002	several	several	ADJ	bn:00110469a	d001.s074.t004	varias		X	bn:00110469a
d001.s074.t003	graphs	graph	NOUN	bn:00041412n	d001.s074.t005	gráficas	gráfica	N	bn:00041412n
	on	on	ADP		d001.s074.t006	en		X	
	the	the	DET		d001.s074.t007	la		X	
d001.s074.t004	same	same	ADJ	bn:00110075a	d001.s074.t008	misma	mismo	J	bn:00110075a
d001.s074.t005	view	view	NOUN	bn:00079985n	d001.s074.t009	vista	vista	N	bn:00079985n
	.	.	.		d001.s074.t010	.		X	
	-end-	-end-	-end-						
d001.s075.t001	Just	just	ADV	bn:00114626r	d001.s075.t004	simplemente	simplemente	R	bn:00114626r
d001.s075.t002	use	use	VERB	bn:00082705v	d001.s075.t003	use	usar	V	bn:00082705v
	the	the	DET		d001.s075.t005	el		X	
d001.s075.t003	Add	add	VERB	bn:00082317v	d001.s075.t007	Añadir	añadir	N	bn:00082317v
	button	button	NOUN		d001.s075.t006	botón	botón	N	
	when	when	ADV		d001.s075.t008	cuando		X	
	you	you	PRON						
	are	be	VERB						
	in	in	ADP		d001.s075.t011	en		X	
d001.s075.t004	List	list	NOUN	bn:00051508n	d001.s075.t014	Lista	lista	N	bn:00051508n
d001.s075.t005	mode	mode	NOUN	bn:00055444n	d001.s075.t013	modo	modo	N	bn:00055444n
	.	.	.		d001.s075.t015	.		X	
	-end-	-end-	-end-						
	You	you	PRON						
	can	can	VERB		d001.s076.t001	Puede	poder	V	
d001.s076.t001	set	set	VERB	bn:00090224v	d001.s076.t002	ajustar	ajustar	V	bn:00090224v
	each	each	DET		d001.s076.t006	cada		X	
d001.s076.t002	graph	graph	NOUN	bn:00041412n					
	its	its	PRON						
	own	own	ADJ						
d001.s076.t003	color	color	NOUN	bn:00020733n	d001.s076.t004	color	color	N	bn:00020733n
	.	.	.		d001.s076.t008	.		X	
	-end-	-end-	-end-						
	The	the	DET		d001.s077.t001	La		X	
d001.s077.t001	Foundation	foundation	NOUN	bn:00036064n	d001.s077.t002	Fundación	fundación	N	bn:00036064n
	has	have	VERB		d001.s077.t003	ha	haber	V	
d001.s077.t002	recently	recently	ADV	bn:00116085r	d001.s077.t005	recientemente	recientemente	R	bn:00116085r
	been	be	VERB		d001.s077.t004	intervenido	intervenir	V	
d001.s077.t003	involved	involve	VERB	bn:00089893v	d001.s077.t004	intervenido	intervenir	V	bn:00089893v
	in	in	ADP		d001.s077.t006	en		X	
d001.s077.t004	organising	organise	VERB	bn:00091196v	d001.s077.t008	organización	organización	N	bn:00091196v
	a	a	DET		d001.s077.t010	una		X	
d001.s077.t005	conference	conference	NOUN	bn:00021721n	d001.s077.t011	conferencia	conferencia	N	bn:00021721n
	which	which	DET						
d001.s077.t006	dealt	deal	VERB	bn:00084527v					
	with	with	ADP		d001.s077.t012	sobre		X	
	this	this	DET		d001.s077.t013	este		X	
d001.s077.t007	critical	critical	ADJ	bn:00100676a	d001.s077.t014	decisivo	decisivo	J	bn:00100676a
d001.s077.t008	challenge	challenge	NOUN	bn:00017557n	d001.s077.t015	reto	reto	N	bn:00017557n
	.	.	.		d001.s077.t016	.		X	
	-end-	-end-	-end-						
	Over	over	ADP		d001.s078.t002	más	más	R	
	100	100	NUM		d001.s078.t004	100		X	
d001.s078.t001	participants	participant	NOUN	bn:00060798n	d001.s078.t005	participantes	participante	N	bn:00060798n
	from	from	ADP						
	the	the	DET		d001.s078.t009	los		X	
d001.s078.t002	main	main	ADJ	bn:00099598a	d001.s078.t010	principales	principal	J	bn:00099598a
d001.s078.t003	interest groups	interest_group	NOUN	bn:00047082n	d001.s078.t011➕d001.s078.t013	grupos➕interés	grupo	N	bn:00047082n
d001.s078.t004	attended	attend	VERB	bn:00082907v					
	and	and	CONJ						
d001.s078.t005	debated	debate	VERB	bn:00086341v	d001.s078.t017	discutieron	discutir	V	bn:00086341v
d001.s078.t006	issues	issue	NOUN	bn:00047688n	d001.s078.t018	cuestiones	cuestión	N	bn:00047688n
	such	such	ADJ		d001.s078.t019	tales		X	
	as	as	ADP		d001.s078.t020	como		X	
	the	the	DET		d001.s078.t021	el		X	
d001.s078.t007	role	role	NOUN	bn:00068130n	d001.s078.t022	papel	papel	N	bn:00068130n
	of	of	ADP		d001.s078.t023	de		X	
d001.s078.t008	key	key	ADJ	bn:00099258a	d001.s078.t025	principales	principal	J	bn:00099258a
d001.s078.t009	actors	actor	NOUN	bn:00001177n	d001.s078.t026➕d001.s078.t036	agentes➕interlocutores	agente	N	bn:00001177n
d001.s078.t010	including	include	VERB	bn:00089661v	d001.s078.t029	ellos		X	bn:00089661v
d001.s078.t011	public	public	ADJ	bn:00109212a	d001.s078.t033	públicas	público	J	bn:00109212a
d001.s078.t012	authorities	authority	NOUN	bn:00007300n	d001.s078.t032	autoridades	autoridad	N	bn:00007300n
	,	,	.						
