Token ID	Token	Lemma	POS	Sense	BN Synset
f002.s048.t031	تا	تا	SCONJ		
f002.s048.t032	تابع	تابع	NOUN,EZ		bn:00036821n
f002.s048.t033	جدید	جدید	ADJ		bn:00107267a
f002.s048.t034	اضافه	اضافه	ADJ		
f002.s048.t035	شود	شد#شو	VERB		bn:00082317v
f002.s048.t036	.	.	PUNCT		
f002.s049.t001	سپس	سپس	CCONJ		bn:00114281r
f002.s049.t002	تمرکز	تمرکز	NOUN,EZ		bn:00007023n
f002.s049.t003	شما	شما	PRON		
f002.s049.t004	به	به	ADP		
f002.s049.t005	کادر	کادر	NOUN,EZ		bn:00012528n
f002.s049.t006	متنی	متنی	NOUN		bn:00076732n
f002.s049.t007	ورودی	ورودی	NOUN		bn:00046850n
f002.s049.t008	می‌رود	رفت#رو	VERB		bn:00088912v
f002.s049.t009	که	که	SCONJ		
f002.s049.t010	در	در	ADP		
f002.s049.t011	آن	آن	PRON		
f002.s049.t012	می‌توانید	توانست#توان	VERB		
f002.s049.t013	تابع	تابع	NOUN,EZ		bn:00036821n
f002.s049.t014	خود	خود	PRON		
f002.s049.t015	را	را	ADP		
f002.s049.t016	تایپ	تایپ	NOUN		
f002.s049.t017	کنید	کرد#کن	VERB		bn:00095295v
f002.s049.t018	.	.	PUNCT		
f002.s050.t001	اگر	اگر	SCONJ		
f002.s050.t002	می‌خواهید	خواست#خواه	VERB		bn:00086682v
f002.s050.t003	از	از	ADP		
f002.s050.t004	یک	یک	NUM		
f002.s050.t005	تابع	تابع	NOUN,EZ		bn:00036821n
f002.s050.t006	معمولی	معمولی	ADJ,EZ		bn:00112217a
f002.s050.t007	f	f	NOUN		bn:00036821n
f002.s050.t008	(	(	PUNCT		bn:00036821n
f002.s050.t009	x	x	NOUN		bn:00036821n
f002.s050.t010	)	)	PUNCT		bn:00036821n
f002.s050.t011	استفاده	استفاده	NOUN		
f002.s050.t012	کنید	کرد#کن	VERB		bn:00082705v
f002.s050.t013	،	،	PUNCT		
f002.s050.t014	لازم	لازم	ADJ		bn:00107182a
f002.s050.t015	نیست	نیست	VERB		bn:00116360r
f002.s050.t016	آن	آن	PRON		
f002.s050.t017	را	را	ADP		
f002.s050.t018	مشخص	مشخص	ADJ		bn:00086468v
f002.s050.t019	کنید	کرد#کن	VERB		bn:00086468v
f002.s050.t020	.	.	PUNCT		
f002.s051.t001	اگر	اگر	SCONJ		
f002.s051.t002	تابع	تابع	NOUN		bn:00036821n
f002.s051.t003	را	را	ADP		
f002.s051.t004	وارد	وارد	NOUN		bn:00087679v
f002.s051.t005	کرده‌اید	کرد#کن	VERB		bn:00087679v
f002.s051.t006	روی	روی	ADP,EZ		
f002.s051.t007	دکمه	دکمه	NOUN,EZ		bn:03843242n
f002.s051.t008	OK	OK	NOUN		bn:00096817a
f002.s051.t009	کلیک	کلیک	NOUN		
f002.s051.t010	کنید	کرد#کن	VERB		bn:00085114v
f002.s051.t011	تا	تا	SCONJ		
f002.s051.t012	نمودار	نمودار	NOUN		bn:00041412n
f002.s051.t013	در	در	ADP		
f002.s051.t014	پنجره	پنجره	NOUN,EZ		bn:00081292n
f002.s051.t015	اصلی	اصلی	ADJ,EZ		bn:00099598a
f002.s051.t016	نمایش	نمایش	NOUN		bn:00087013v
f002.s051.t017	داده_شود	داد#ده	VERB		bn:00041412n
f002.s051.t018	.	.	PUNCT		
f002.s052.t001	می‌توانید	توانست#توان	VERB		
f002.s052.t002	چندین	چندین	DET		bn:00110469a
f002.s052.t003	نمودار	نمودار	NOUN		bn:00041412n
f002.s052.t004	را	را	ADP		bn:00041412n
f002.s052.t005	روی	روی	ADP,EZ		
f002.s052.t006	یک	یک	NUM		
f002.s052.t007	نمای	نمود#نما	NOUN,EZ		bn:00079985n
f002.s052.t008	یکسان	یکسان	ADJ		bn:00110075a
f002.s052.t009	تنظیم	تنظیم	NOUN		
f002.s052.t010	کنید	کرد#کن	VERB		bn:00090224v
f002.s052.t011	.	.	PUNCT		
f002.s053.t001	زمانی	زمانی	NOUN		bn:03603649n
f002.s053.t002	که	که	SCONJ		
f002.s053.t003	در	در	ADP		
f002.s053.t004	حالت	حالت	NOUN,EZ		bn:00055444n
f002.s053.t005	لیست	لیست	NOUN		bn:00051508n
f002.s053.t006	هستید	#هست	VERB		
f002.s053.t007	فقط	فقط	ADV		bn:00114626r
f002.s053.t008	از	از	ADP		
f002.s053.t009	دکمه	دکمه	NOUN,EZ		bn:03843242n
f002.s053.t010	Add	Add	NOUN		bn:00082317v
f002.s053.t011	استفاده	استفاده	NOUN		
f002.s053.t012	کنید	کرد#کن	VERB		bn:00082705v
f002.s053.t013	.	.	PUNCT		
f002.s054.t001	شما	شما	PRON		
f002.s054.t002	می‌توانید	توانست#توان	VERB		bn:13601970v
f002.s054.t003	هر	هر	DET		
f002.s054.t004	نمودار	نمودار	NOUN		bn:00041412n
f002.s054.t005	را	را	ADP		
f002.s054.t006	رنگ	رنگ	NOUN,EZ		bn:00020726n
f002.s054.t007	خاص	خاص	ADJ,EZ		bn:00108295a
f002.s054.t008	خود	خود	PRON		
f002.s054.t009	را	را	ADP		
f002.s054.t010	تنظیم	تنظیم	NOUN		
f002.s054.t011	کنید	کرد#کن	VERB		bn:00090224v
f002.s054.t012	.	.	PUNCT		
f003.s002.t001	این	این	DET		
f003.s002.t002	بنیاد	بنیاد	NOUN		bn:00036064n
f003.s002.t003	اخیرا	اخیرا	ADV		bn:00116085r
f003.s002.t004	در	در	ADP		
f003.s002.t005	سازماندهی	سازماندهی	NOUN,EZ		bn:00091196v
f003.s002.t006	کنفرانسی	کنفرانس	NOUN		bn:00021721n
f003.s002.t007	مشارکت	مشارکت	NOUN		bn:00089893v
f003.s002.t008	داشته_است	داشت#دار	VERB		bn:13605325v
f003.s002.t009	که	که	SCONJ		
f003.s002.t010	به	به	ADP		
f003.s002.t011	این	این	DET		
f003.s002.t012	چالش	چالش	NOUN,EZ		bn:00017557n
f003.s002.t013	حیاتی	حیاتی	ADJ		bn:00100676a
f003.s002.t014	می‌پردازد	پرداخت#پرداز	VERB		bn:00084527v
f003.s002.t015	.	.	PUNCT		
f003.s003.t001	بیش	بیش	ADJ		bn:00106935a
f003.s003.t002	از	از	ADP		
f003.s003.t003	۱۰۰	۱۰۰	NUM		
f003.s003.t004	شرکت‌کننده	شرکت‌کننده	NOUN		bn:00060798n
f003.s003.t005	از	از	ADP		
f003.s003.t006	گروه‌های	گروه	NOUN,EZ		bn:00072536n
f003.s003.t007	ذینفع	ذینفع	ADJ,EZ		bn:00047082n
f003.s003.t008	اصلی	اصلی	ADJ		bn:00099598a
f003.s003.t009	در	در	ADP		
f003.s003.t010	آن	آن	PRON		
f003.s003.t011	شرکت	شرکت	NOUN		bn:00082907v
f003.s003.t012	کردند	کرد#کن	VERB		bn:00082907v
f003.s003.t013	و	و	CCONJ		
f003.s003.t014	در	در	ADP		
f003.s003.t015	مورد	مورد	NOUN,EZ		bn:00109650a
f003.s003.t016	موضوعاتی	موضوعات	NOUN		bn:00047688n
f003.s003.t017	مانند	مانند	ADV,EZ		
f003.s003.t018	نقش	نقش	NOUN,EZ		bn:00036823n
f003.s003.t019	بازیگران	بازیگر	NOUN,EZ		bn:00001177n
f003.s003.t020	کلیدی	کلیدی	ADJ		bn:00099258a
f003.s003.t021	از	از	ADP		
f003.s003.t022	جمله	جمله	NOUN		bn:00089660v
f003.s003.t023	مقامات	مقامات	NOUN,EZ		bn:00001961n
f003.s003.t024	دولتی	دولتی	ADJ		bn:00109211a
f003.s003.t025	،	،	PUNCT		
f003.s003.t026	شرکای	شرکا	NOUN,EZ		bn:00001177n
f003.s003.t027	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s003.t028	،	،	PUNCT		
f003.s003.t029	سازمان‌های	سازمان	NOUN,EZ		bn:00001423n
f003.s003.t030	داوطلبانه	داوطلبانه	ADJ		bn:00113672a
f003.s003.t031	و	و	CCONJ		
f003.s003.t032	اجتماعی	اجتماعی	ADJ		bn:00055393n
f003.s003.t033	و	و	CCONJ		
f003.s003.t034	همچنین	همچنین	CCONJ		
f003.s003.t035	کاربران	کاربر	NOUN,EZ		bn:00079373n
f003.s003.t036	خدمات	خدمات	NOUN		bn:00070651n
f003.s003.t037	بحث	بحث	NOUN		bn:00086341v
f003.s003.t038	کردند	کرد#کن	VERB		bn:00086341v
f003.s003.t039	.	.	PUNCT		
f003.s004.t001	موارد	موارد	NOUN,EZ		bn:00016401n
f003.s004.t002	نسبتا	نسبتا	ADV		bn:00114784r
f003.s004.t003	کمی	کمی	ADJ		bn:00102920a
f003.s004.t004	از	از	ADP		
f003.s004.t005	تلاش	تلاش	NOUN		bn:00007011n
f003.s004.t006	برای	برای	ADP,EZ		
f003.s004.t007	مشارکت	مشارکت	NOUN		bn:00089893v
f003.s004.t008	دادن	دادن	NOUN,EZ		bn:00089893v
f003.s004.t009	کاربران	کاربر	NOUN		bn:00079373n
f003.s004.t010	در	در	ADP		
f003.s004.t011	برنامه‌ریزی	برنامه‌ریزی	NOUN,EZ		bn:00062794n
f003.s004.t012	خدمات	خدمات	NOUN,EZ		bn:00070651n
f003.s004.t013	گزارش‌شده	گزارش‌شده	ADJ		bn:00092825v
f003.s004.t014	است	است	VERB		bn:00092825v
f003.s004.t015	،	،	PUNCT		
f003.s004.t016	اما	اما	CCONJ		
f003.s004.t017	مشارکت	مشارکت	NOUN,EZ		bn:00030844n
f003.s004.t018	آنها	آنها	PRON		
f003.s004.t019	در	در	ADP		
f003.s004.t020	ارائه	ارائه	NOUN,EZ		bn:00064922n
f003.s004.t021	خدمات	خدمات	NOUN,EZ		bn:00070651n
f003.s004.t022	رایج‌تر	رایج	ADJ		bn:00100093a
f003.s004.t023	است	است	VERB		bn:27166550v
f003.s004.t024	.	.	PUNCT		
f003.s005.t001	همچنین	همچنین	CCONJ		bn:00114246r
f003.s005.t002	به	به	ADP		
f003.s005.t003	تنوع	تنوع	NOUN,EZ		bn:00027862n
f003.s005.t004	نقش‌های	نقش	NOUN,EZ		bn:00036823n
f003.s005.t005	مختلف	مختلف	ADJ,EZ		bn:00101350a
f003.s005.t006	رفاه	رفاه	NOUN,EZ		bn:00009905n
f003.s005.t007	عمومی	عمومی	ADJ		bn:00109211a
f003.s005.t008	توجه	توجه	NOUN		bn:00058145n
f003.s005.t009	شد	شد#شو	VERB		bn:27248079v
f003.s006.t001	این	این	DET		
f003.s006.t002	بنیاد	بنیاد	NOUN		bn:00036064n
f003.s006.t003	به	به	ADP		
f003.s006.t004	همراه	همراه	NOUN,EZ		bn:00115794r
f003.s006.t005	کمیسیون	کمیسیون	NOUN,EZ		bn:00021015n
f003.s006.t006	اروپا	اروپا	NOUN		bn:00102440a
f003.s006.t007	،	،	PUNCT		
f003.s006.t008	وزارت	وزارت	NOUN,EZ		bn:00055180n
f003.s006.t009	امور	امور	NOUN,EZ		bn:00001739n
f003.s006.t010	اجتماعی	اجتماعی	ADJ,EZ		bn:00110842a
f003.s006.t011	اسپانیا	اسپانیا	NOUN		bn:00110978a
f003.s006.t012	و	و	CCONJ		
f003.s006.t013	دولت	دولت	NOUN,EZ		bn:00007299n
f003.s006.t014	منطقه‌ای	منطقه‌ای	ADJ,EZ		bn:00109624a
f003.s006.t015	گالیسیا	گالیسیا	NOUN		bn:03129836n
f003.s006.t016	،	،	PUNCT		
f003.s006.t017	یک	یک	NUM		
f003.s006.t018	کنفرانس	کنفرانس	NOUN,EZ		bn:00021721n
f003.s006.t019	اروپایی	اروپایی	ADJ		bn:00102440a
f003.s006.t020	در	در	ADP		
f003.s006.t021	مورد	مورد	NOUN,EZ		bn:00109650a
f003.s006.t022	طرد	طرد	NOUN,EZ		bn:00032152n
f003.s006.t023	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s006.t024	:	:	PUNCT		
f003.s006.t025	یک	یک	NUM		
f003.s006.t026	چالش	چالش	NOUN,EZ		bn:00017557n
f003.s006.t027	بزرگ	بزرگ	ADJ		bn:00106332a
f003.s006.t028	برای	برای	ADP,EZ		
f003.s006.t029	خدمات	خدمات	NOUN,EZ		bn:00070651n
f003.s006.t030	رفاهی	رفاه	ADJ,EZ		bn:00009905n
f003.s006.t031	عمومی	عمومی	ADJ		bn:00109211a
f003.s006.t032	را	را	ADP		
f003.s006.t033	سازماندهی	سازماندهی	NOUN		
f003.s006.t034	کرد	کرد#کن	VERB		bn:00085794v
f003.s006.t035	.	.	PUNCT		
f003.s007.t001	این	این	DET		
f003.s007.t002	بنیاد	بنیاد	NOUN		bn:00036064n
f003.s007.t003	اخیرا	اخیرا	ADV		bn:00116085r
f003.s007.t004	یک	یک	NUM		
f003.s007.t005	مطالعه	مطالعه	NOUN,EZ		bn:00067181n
f003.s007.t006	تطبیقی	تطبیقی	ADJ		bn:00100121a
f003.s007.t007	را	را	ADP		
f003.s007.t008	به	به	ADP		
f003.s007.t009	عنوان	عنوان	NOUN,EZ		bn:00114354r
f003.s007.t010	بخشی	بخشی	NOUN		bn:00027912n
f003.s007.t011	از	از	ADP		
f003.s007.t012	پروژه	پروژه	NOUN,EZ		bn:00064665n
f003.s007.t013	EPOC	EPOC	NOUN		bn:15526813n
f003.s007.t014	منتشر	منتشر	ADJ		bn:00084099v
f003.s007.t015	کرده_است	کرد#کن	VERB		bn:00084099v
f003.s007.t016	که	که	SCONJ		
f003.s007.t017	میزان	میزان	NOUN,EZ		bn:00032425n
f003.s007.t018	مشارکت	مشارکت	NOUN,EZ		bn:00030844n
f003.s007.t019	مستقیم	مستقیم	ADJ		bn:00101412a
f003.s007.t020	می‌تواند	توانست#توان	VERB		bn:13601970v
f003.s007.t021	کار	کار	NOUN		bn:00014138n
f003.s007.t022	را	را	ADP		
f003.s007.t023	در	در	ADP		
f003.s007.t024	عین	عین	NOUN,EZ		bn:00114216r
f003.s007.t025	افزایش	افزایش	NOUN,EZ		bn:00089667v
f003.s007.t026	سودآوری	سودآوری	NOUN		bn:00037027n
f003.s007.t027	انسان‌سازی	انسان‌سازی	NOUN		bn:00089511v
f003.s007.t028	کند	کند	VERB		bn:00089511v
f003.s007.t029	،	،	PUNCT		
f003.s007.t030	ارزیابی	ارزیابی	NOUN		bn:00082720v
f003.s007.t031	می‌کند	کرد#کن	VERB		bn:00082720v
f003.s007.t032	.	.	PUNCT		
f003.s008.t001	این	این	DET		
f003.s008.t002	مطالعه	مطالعه	NOUN		bn:00074790n
f003.s008.t003	بر	بر	ADP		
f003.s008.t004	اساس	اساس	NOUN,EZ		bn:00083141v
f003.s008.t005	۱۹۵	۱۹۵	NUM		
f003.s008.t006	مصاحبه	مصاحبه	NOUN,EZ		bn:00047238n
f003.s008.t007	شخصی	شخصی	ADJ		bn:00108489a
f003.s008.t008	با	با	ADP		
f003.s008.t009	مقامات	مقامات	NOUN,EZ		bn:00036837n
f003.s008.t010	ارشد	ارشد	ADJ,EZ		bn:00110401a
f003.s008.t011	شرکای	شرکا	NOUN,EZ		bn:00020592n
f003.s008.t012	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s008.t013	به	به	ADP		
f003.s008.t014	عنوان	عنوان	NOUN,EZ		bn:00114354r
f003.s008.t015	نمایندگان	نمایندگان	NOUN,EZ		bn:00047203n
f003.s008.t016	سازمان‌های	سازمان	NOUN,EZ		bn:00001423n
f003.s008.t017	اوج	اوج	NOUN,EZ		bn:00032501n
f003.s008.t018	سطح	سطح	NOUN,EZ		bn:00041239n
f003.s008.t019	ملی	ملی	ADJ		bn:00107136a
f003.s008.t020	در	در	ADP		
f003.s008.t021	پانزده	پانزده	NUM		bn:00095923a
f003.s008.t022	کشور	کشور	NOUN,EZ		bn:00023235n
f003.s008.t023	اروپایی	اروپایی	ADJ		bn:00102440a
f003.s008.t024	است	است	VERB		bn:27166550v
f003.s008.t025	.	.	PUNCT		
f003.s009.t001	به	به	ADP		
f003.s009.t002	عنوان	عنوان	NOUN,EZ		bn:00114354r
f003.s009.t003	بخش‌های	بخش	NOUN,EZ		bn:00070206n
f003.s009.t004	مهم	مهم	ADJ,EZ		bn:00104680a
f003.s009.t005	صنعتی	صنعتی	ADJ		bn:00104995a
f003.s009.t006	،	،	PUNCT		
f003.s009.t007	صنایع	صنایع	NOUN,EZ		bn:00046575n
f003.s009.t008	فلزی	فلزی	ADJ		bn:00002936n
f003.s009.t009	و	و	CCONJ		
f003.s009.t010	بخش	بخش	NOUN,EZ		bn:00070206n
f003.s009.t011	بانکی	بانکی	ADJ		bn:00008412n
f003.s009.t012	نیز	نیز	CCONJ		bn:00114246r
f003.s009.t013	شامل	شامل	ADJ		bn:00089660v
f003.s009.t014	شدند	شد#شو	VERB		bn:27248696v
f003.s009.t015	.	.	PUNCT		
f003.s010.t001	سخنرانان	سخنران	NOUN,EZ		bn:00073170n
f003.s010.t002	کلیدی	کلیدی	ADJ		bn:00099258a
f003.s010.t003	در	در	ADP		
f003.s010.t004	کنفرانس	کنفرانس	NOUN,EZ		bn:00021721n
f003.s010.t005	طرد	طرد	NOUN,EZ		bn:00032152n
f003.s010.t006	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s010.t007	عبارت	عبارت	NOUN		
f003.s010.t008	بودند	بود#است	VERB		bn:27248696v
f003.s010.t009	از	از	ADP		
f003.s010.t010	(	(	PUNCT		
f003.s010.t011	از	از	ADP		
f003.s010.t012	چپ	چپ	NOUN		bn:00050521n
f003.s010.t013	به	به	ADP		
f003.s010.t014	راست	راست	NOUN		bn:00067808n
f003.s010.t015	)	)	PUNCT		
f003.s010.t016	کریستینا	کریستینا	NOUN		bn:13106452n
f003.s010.t017	لورو	لورو	NOUN		bn:26459699n
f003.s010.t018	،	،	PUNCT		
f003.s010.t019	اداره	اداره	NOUN,EZ		bn:00011651n
f003.s010.t020	استخدام	استخدام	NOUN		bn:00030616n
f003.s010.t021	،	،	PUNCT		
f003.s010.t022	روابط	روابط	NOUN,EZ		bn:00025569n
f003.s010.t023	صنعتی	صنعتی	ADJ		bn:00104995a
f003.s010.t024	و	و	CCONJ		
f003.s010.t025	امور	امور	NOUN,EZ		bn:00001738n
f003.s010.t026	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s010.t027	،	،	PUNCT		
f003.s010.t028	کمیسیون	کمیسیون	NOUN,EZ		bn:00021015n
f003.s010.t029	اروپا	اروپا	NOUN		bn:00102440a
f003.s010.t030	فرناندو	فرناندو	NOUN		bn:22064839n
f003.s010.t031	گومز	گومز	NOUN		bn:02341992n
f003.s010.t032	،	،	PUNCT		
f003.s010.t033	یک	یک	NUM		
f003.s010.t034	درجه	درجه	NOUN,EZ		bn:00025965n
f003.s010.t035	عالی	عالی	ADJ		bn:00102158a
f003.s010.t036	از	از	ADP		
f003.s010.t037	کمیته	کمیته	NOUN,EZ		bn:00021015n
f003.s010.t038	مناطق	مناطق	NOUN,EZ		bn:03359468n
f003.s010.t039	باربارا	باربارا	NOUN		bn:00521380n
f003.s010.t040	ویلر	ویلر	NOUN		bn:27750639n
f003.s010.t041	،	،	PUNCT		
f003.s010.t042	عضو	عضو	NOUN,EZ		bn:00034004n
f003.s010.t043	پارلمان	پارلمان	NOUN,EZ		bn:00060708n
f003.s010.t044	اروپا	اروپا	NOUN		bn:00102440a
f003.s010.t045	خوزه	خوزه	NOUN		bn:11108537n
f003.s010.t046	ماریا	ماریا	NOUN		bn:01336282n
f003.s010.t047	گیل-	گیل-	NOUN		bn:00385286n
f003.s010.t048	روبلز	روبلز	NOUN		bn:00385286n
f003.s010.t049	،	،	PUNCT		
f003.s010.t050	معاون	معاون	NOUN,EZ		bn:00079435n
f003.s010.t051	پارلمان	پارلمان	NOUN,EZ		bn:00060708n
f003.s010.t052	اروپا	اروپا	NOUN		bn:00102440a
f003.s010.t053	و	و	CCONJ		
f003.s010.t054	جان	جان	NOUN,EZ		bn:00912132n
f003.s010.t055	کارول	کارول	NOUN		bn:25385835n
f003.s010.t056	،	،	PUNCT		
f003.s010.t057	کمیته	کمیته	NOUN,EZ		bn:00021015n
f003.s010.t058	اقتصادی	اقتصادی	ADJ		bn:00102001a
f003.s010.t059	و	و	CCONJ		
f003.s010.t060	اجتماعی	اجتماعی	ADJ		bn:00110842a
f003.s010.t061	.	.	PUNCT		
f003.s011.t001	مطالعات	مطالعات	NOUN,EZ		bn:00074790n
f003.s011.t002	موردی	موردی	ADJ,EZ		bn:00016401n
f003.s011.t003	هر	هر	DET		
f003.s011.t004	گزارش	گزارش	NOUN,EZ		bn:00067181n
f003.s011.t005	ملی	ملی	ADJ		bn:00107136a
f003.s011.t006	شامل	شامل	ADJ,EZ		bn:00085499v
f003.s011.t007	مجموعه‌ای	مجموعه	NOUN		bn:00063673n
f003.s011.t008	از	از	ADP		
f003.s011.t009	بین	بین	NOUN,EZ		bn:00114542r
f003.s011.t010	۲۵	۲۵	NUM		
f003.s011.t011	تا	تا	ADP		
f003.s011.t012	۳۰	۳۰	NUM		
f003.s011.t013	ابتکار	ابتکار	NOUN		bn:00034797n
f003.s011.t014	است	است	VERB		bn:00085499v
f003.s011.t015	که	که	SCONJ		
f003.s011.t016	به	به	ADP		
f003.s011.t017	بهترین	بهترین	ADJ		bn:00098274a
f003.s011.t018	وجه	وجه	NOUN,EZ		bn:00006382n
f003.s011.t019	سیاست‌ها	سیاست	NOUN		bn:00063329n
f003.s011.t020	و	و	CCONJ		
f003.s011.t021	شیوه‌هایی	شیوه	NOUN		bn:00061054n
f003.s011.t022	را	را	ADP		
f003.s011.t023	برای	برای	ADP,EZ		
f003.s011.t024	بهبود	بهبود	NOUN,EZ		bn:00082573v
f003.s011.t025	استخدام	استخدام	NOUN		bn:00030933n
f003.s011.t026	،	،	PUNCT		
f003.s011.t027	آموزش	آموزش	NOUN		bn:00041853n
f003.s011.t028	و	و	CCONJ		
f003.s011.t029	توسعه	توسعه	NOUN,EZ		bn:00026695n
f003.s011.t030	کارگران	کارگران	NOUN,EZ		bn:00081593n
f003.s011.t031	سالخورده	سالخورده	ADJ		bn:00082449v
f003.s011.t032	در	در	ADP		
f003.s011.t033	محل	محل	NOUN,EZ		bn:00062699n
f003.s011.t034	کار	کار	NOUN		bn:00014138n
f003.s011.t035	و	و	CCONJ		
f003.s011.t036	جامعه	جامعه	NOUN		bn:00021248n
f003.s011.t037	ارائه	ارائه	NOUN		bn:00091868v
f003.s011.t038	می‌دهد	داد#ده	VERB		bn:00091868v
f003.s011.t039	.	.	PUNCT		
f003.s012.t001	برای	برای	ADP,EZ		
f003.s012.t002	هر	هر	DET		
f003.s012.t003	کشور	کشور	NOUN		bn:00023235n
f003.s012.t004	،	،	PUNCT		
f003.s012.t005	دو	دو	NUM		
f003.s012.t006	یا	یا	CCONJ		
f003.s012.t007	سه	سه	NUM		
f003.s012.t008	طرح	طرح	NOUN		bn:00034797n
f003.s012.t009	برای	برای	ADP,EZ		
f003.s012.t010	مطالعه	مطالعه	NOUN,EZ		bn:00074790n
f003.s012.t011	موردی	موردی	ADJ,EZ		bn:00016401n
f003.s012.t012	عمیق	عمیق	ADJ,EZ		bn:00026418n
f003.s012.t013	انتخاب‌شده	انتخاب‌شده	ADJ		bn:00084931v
f003.s012.t014	است	است	VERB		
f003.s012.t015	.	.	PUNCT		
f003.s013.t001	این	این	DET		
f003.s013.t002	مطالعات	مطالعات	NOUN		bn:00074790n
f003.s013.t003	موردی	موردی	NOUN		bn:00016401n
f003.s013.t004	پیشینه	پیشینه	NOUN,EZ		bn:00007783n
f003.s013.t005	ابتکارات	ابتکارات	NOUN		bn:00034797n
f003.s013.t006	،	،	PUNCT		
f003.s013.t007	تأثیر	تأثیر	NOUN,EZ		bn:00030709n
f003.s013.t008	آنها	آنها	PRON		
f003.s013.t009	بر	بر	ADP		
f003.s013.t010	الگوهای	الگو	NOUN,EZ		bn:00061054n
f003.s013.t011	اشتغال	اشتغال	NOUN		bn:00030626n
f003.s013.t012	و	و	CCONJ		
f003.s013.t013	سازمان‌های	سازمان	NOUN,EZ		bn:00001423n
f003.s013.t014	کاری	کاشت#کار	ADJ		bn:00014138n
f003.s013.t015	را	را	ADP		
f003.s013.t016	تجزیه	تجزیه	NOUN		bn:00082596v
f003.s013.t017	و	و	CCONJ		
f003.s013.t018	تحلیل	تحلیل	NOUN		bn:00082596v
f003.s013.t019	کرده	کرده	VERB		bn:00082596v
f003.s013.t020	و	و	CCONJ		
f003.s013.t021	مزایا	مزایا	NOUN		bn:00037022n
f003.s013.t022	و	و	CCONJ		
f003.s013.t023	مشکلات	مشکلات	NOUN,EZ		bn:00048242n
f003.s013.t024	ابتکار	ابتکار	NOUN		bn:00034797n
f003.s013.t025	را	را	ADP		
f003.s013.t026	ارزیابی	ارزیابی	NOUN		bn:00082720v
f003.s013.t027	کردند	کرد#کن	VERB		bn:00082720v
f003.s013.t028	.	.	PUNCT		
f003.s014.t001	بازدید	بازدید	NOUN		bn:00080113n
f003.s014.t002	و	و	CCONJ		
f003.s014.t003	مصاحبه	مصاحبه	NOUN		bn:00047238n
f003.s014.t004	با	با	ADP		
f003.s014.t005	پرسنل	پرسنل	NOUN,EZ		bn:00035770n
f003.s014.t006	کلیدی	کلیدی	ADJ		bn:00099258a
f003.s014.t007	نیز	نیز	CCONJ		bn:00114246r
f003.s014.t008	انجام	انجام	NOUN		bn:00082906v
f003.s014.t009	شد	شد#شو	VERB		bn:27248696v
f003.s014.t010	.	.	PUNCT		
f003.s015.t001	این	این	DET		
f003.s015.t002	مطالعات	مطالعات	NOUN,EZ		bn:00074790n
f003.s015.t003	ملی	ملی	ADJ		bn:00107136a
f003.s015.t004	اساس	اساس	NOUN,EZ		bn:00008790n
f003.s015.t005	یک	یک	NUM		
f003.s015.t006	گزارش	گزارش	NOUN,EZ		bn:00067181n
f003.s015.t007	اروپایی	اروپایی	ADJ		bn:00102440a
f003.s015.t008	را	را	ADP		
f003.s015.t009	تشکیل	تشکیل	NOUN		bn:00085670v
f003.s015.t010	خواهد_داد	داد#ده	VERB		bn:00095774v
f003.s015.t011	که	که	SCONJ		
f003.s015.t012	شیوه‌های	شیوه	NOUN,EZ		bn:00061054n
f003.s015.t013	کلی	کلی	ADJ		bn:00108083a
f003.s015.t014	را	را	ADP		
f003.s015.t015	ترکیب	ترکیب	NOUN		bn:00094713v
f003.s015.t016	می‌کند	کرد#کن	VERB		bn:00094713v
f003.s015.t017	.	.	PUNCT		
f003.s016.t001	گزارش	گزارش	NOUN		bn:00067181n
f003.s016.t002	و	و	CCONJ		
f003.s016.t003	کتاب	کتاب	NOUN,EZ		bn:00012059n
f003.s016.t004	موردی	موردی	ADJ		bn:00016401n
f003.s016.t005	از	از	ADP		
f003.s016.t006	ابتکارات	ابتکارات	NOUN		bn:00034797n
f003.s016.t007	در	در	ADP		
f003.s016.t008	سال	سال	NOUN,EZ		bn:00078738n
f003.s016.t009	۱۹۹۶	۱۹۹۶	NUM		
f003.s016.t010	منتشر	منتشر	ADJ		bn:00084099v
f003.s016.t011	می‌شود	شد#شو	VERB		bn:00095774v
f003.s016.t012	و	و	CCONJ		
f003.s016.t013	زمینه	زمینه	NOUN,EZ		bn:00007771n
f003.s016.t014	برگزاری	برگزاری	NOUN,EZ		bn:00082779v
f003.s016.t015	کنفرانسی	کنفرانس	NOUN		bn:00021721n
f003.s016.t016	را	را	ADP		
f003.s016.t017	فراهم	فراهم	NOUN		bn:00084692v
f003.s016.t018	می‌کند	کرد#کن	VERB		bn:00084692v
f003.s016.t019	که	که	SCONJ		
f003.s016.t020	در	در	ADP		
f003.s016.t021	پاییز	پاییز	NOUN,EZ		bn:00007406n
f003.s016.t022	۹۶	۹۶	NUM		
f003.s016.t023	برگزار	برگزار	ADJ		bn:00082779v
f003.s016.t024	می‌شود	شد#شو	VERB		bn:00083181v
f003.s016.t025	.	.	PUNCT		
