Token ID	Token	Lemma	POS	Sense
d003.s006.t034	کرد	کرد#کن	VERB	
d003.s006.t035	.	.	PUNCT	
d003.s007.t001	این	این	DET	
d003.s007.t002	بنیاد	بنیاد	NOUN	
d003.s007.t003	اخیرا	اخیرا	ADV	
d003.s007.t004	یک	یک	NUM	
d003.s007.t005	مطالعه	مطالعه	NOUN,EZ	
d003.s007.t006	تطبیقی	تطبیقی	ADJ	
d003.s007.t007	را	را	ADP	
d003.s007.t008	به	به	ADP	
d003.s007.t009	عنوان	عنوان	NOUN,EZ	
d003.s007.t010	بخشی	بخشی	NOUN	
d003.s007.t011	از	از	ADP	
d003.s007.t012	پروژه	پروژه	NOUN,EZ	
d003.s007.t013	EPOC	EPOC	NOUN	
d003.s007.t014	منتشر	منتشر	ADJ	
d003.s007.t015	کرده_است	کرد#کن	VERB	
d003.s007.t016	که	که	SCONJ	
d003.s007.t017	میزان	میزان	NOUN,EZ	
d003.s007.t018	مشارکت	مشارکت	NOUN,EZ	
d003.s007.t019	مستقیم	مستقیم	ADJ	
d003.s007.t020	می‌تواند	توانست#توان	VERB	
d003.s007.t021	کار	کار	NOUN	
d003.s007.t022	را	را	ADP	
d003.s007.t023	در	در	ADP	
d003.s007.t024	عین	عین	NOUN,EZ	
d003.s007.t025	افزایش	افزایش	NOUN,EZ	
d003.s007.t026	سودآوری	سودآوری	NOUN	
d003.s007.t027	انسان‌سازی	انسان‌سازی	NOUN	
d003.s007.t028	کند	کند	VERB	
d003.s007.t029	،	،	PUNCT	
d003.s007.t030	ارزیابی	ارزیابی	NOUN	
d003.s007.t031	می‌کند	کرد#کن	VERB	
d003.s007.t032	.	.	PUNCT	
d003.s008.t001	این	این	DET	
d003.s008.t002	مطالعه	مطالعه	NOUN	
d003.s008.t003	بر	بر	ADP	
d003.s008.t004	اساس	اساس	NOUN,EZ	
d003.s008.t005	۱۹۵	۱۹۵	NUM	
d003.s008.t006	مصاحبه	مصاحبه	NOUN,EZ	
d003.s008.t007	شخصی	شخصی	ADJ	
d003.s008.t008	با	با	ADP	
d003.s008.t009	مقامات	مقامات	NOUN,EZ	
d003.s008.t010	ارشد	ارشد	ADJ,EZ	
d003.s008.t011	شرکای	شرکا	NOUN,EZ	
d003.s008.t012	اجتماعی	اجتماعی	ADJ	
d003.s008.t013	به	به	ADP	
d003.s008.t014	عنوان	عنوان	NOUN,EZ	
d003.s008.t015	نمایندگان	نمایندگان	NOUN,EZ	
d003.s008.t016	سازمان‌های	سازمان	NOUN,EZ	
d003.s008.t017	اوج	اوج	NOUN,EZ	
d003.s008.t018	سطح	سطح	NOUN,EZ	
d003.s008.t019	ملی	ملی	ADJ	
d003.s008.t020	در	در	ADP	
d003.s008.t021	پانزده	پانزده	NUM	
d003.s008.t022	کشور	کشور	NOUN,EZ	
d003.s008.t023	اروپایی	اروپایی	ADJ	
d003.s008.t024	است	است	VERB	
d003.s008.t025	.	.	PUNCT	
d003.s009.t001	به	به	ADP	
d003.s009.t002	عنوان	عنوان	NOUN,EZ	
d003.s009.t003	بخش‌های	بخش	NOUN,EZ	
d003.s009.t004	مهم	مهم	ADJ,EZ	
d003.s009.t005	صنعتی	صنعتی	ADJ	
d003.s009.t006	،	،	PUNCT	
d003.s009.t007	صنایع	صنایع	NOUN,EZ	
d003.s009.t008	فلزی	فلزی	ADJ	
d003.s009.t009	و	و	CCONJ	
d003.s009.t010	بخش	بخش	NOUN,EZ	
d003.s009.t011	بانکی	بانکی	ADJ	
d003.s009.t012	نیز	نیز	CCONJ	
d003.s009.t013	شامل	شامل	ADJ	
d003.s009.t014	شدند	شد#شو	VERB	
d003.s009.t015	.	.	PUNCT	
d003.s010.t001	سخنرانان	سخنران	NOUN,EZ	
d003.s010.t002	کلیدی	کلیدی	ADJ	
d003.s010.t003	در	در	ADP	
d003.s010.t004	کنفرانس	کنفرانس	NOUN,EZ	
d003.s010.t005	طرد	طرد	NOUN,EZ	
d003.s010.t006	اجتماعی	اجتماعی	ADJ	
d003.s010.t007	عبارت	عبارت	NOUN	
d003.s010.t008	بودند	بود#است	VERB	
d003.s010.t009	از	از	ADP	
d003.s010.t010	(	(	PUNCT	
d003.s010.t011	از	از	ADP	
d003.s010.t012	چپ	چپ	NOUN	
d003.s010.t013	به	به	ADP	
d003.s010.t014	راست	راست	NOUN	
d003.s010.t015	)	)	PUNCT	
d003.s010.t016	کریستینا	کریستینا	NOUN	
d003.s010.t017	لورو	لورو	NOUN	
d003.s010.t018	،	،	PUNCT	
d003.s010.t019	اداره	اداره	NOUN,EZ	
d003.s010.t020	استخدام	استخدام	NOUN	
d003.s010.t021	،	،	PUNCT	
d003.s010.t022	روابط	روابط	NOUN,EZ	
d003.s010.t023	صنعتی	صنعتی	ADJ	
d003.s010.t024	و	و	CCONJ	
d003.s010.t025	امور	امور	NOUN,EZ	
d003.s010.t026	اجتماعی	اجتماعی	ADJ	
d003.s010.t027	،	،	PUNCT	
d003.s010.t028	کمیسیون	کمیسیون	NOUN,EZ	
d003.s010.t029	اروپا	اروپا	NOUN	
d003.s010.t030	فرناندو	فرناندو	NOUN	
d003.s010.t031	گومز	گومز	NOUN	
d003.s010.t032	،	،	PUNCT	
d003.s010.t033	یک	یک	NUM	
d003.s010.t034	درجه	درجه	NOUN,EZ	
d003.s010.t035	عالی	عالی	ADJ	
d003.s010.t036	از	از	ADP	
d003.s010.t037	کمیته	کمیته	NOUN,EZ	
d003.s010.t038	مناطق	مناطق	NOUN,EZ	
d003.s010.t039	باربارا	باربارا	NOUN	
d003.s010.t040	ویلر	ویلر	NOUN	
d003.s010.t041	،	،	PUNCT	
d003.s010.t042	عضو	عضو	NOUN,EZ	
d003.s010.t043	پارلمان	پارلمان	NOUN,EZ	
d003.s010.t044	اروپا	اروپا	NOUN	
d003.s010.t045	خوزه	خوزه	NOUN	
d003.s010.t046	ماریا	ماریا	NOUN	
d003.s010.t047	گیل-	گیل-	NOUN	
d003.s010.t048	روبلز	روبلز	NOUN	
d003.s010.t049	،	،	PUNCT	
d003.s010.t050	معاون	معاون	NOUN,EZ	
d003.s010.t051	پارلمان	پارلمان	NOUN,EZ	
d003.s010.t052	اروپا	اروپا	NOUN	
d003.s010.t053	و	و	CCONJ	
d003.s010.t054	جان	جان	NOUN,EZ	
d003.s010.t055	کارول	کارول	NOUN	
d003.s010.t056	،	،	PUNCT	
d003.s010.t057	کمیته	کمیته	NOUN,EZ	
d003.s010.t058	اقتصادی	اقتصادی	ADJ	
d003.s010.t059	و	و	CCONJ	
d003.s010.t060	اجتماعی	اجتماعی	ADJ	
d003.s010.t061	.	.	PUNCT	
d003.s011.t001	مطالعات	مطالعات	NOUN,EZ	
d003.s011.t002	موردی	موردی	ADJ,EZ	
d003.s011.t003	هر	هر	DET	
d003.s011.t004	گزارش	گزارش	NOUN,EZ	
d003.s011.t005	ملی	ملی	ADJ	
d003.s011.t006	شامل	شامل	ADJ,EZ	
d003.s011.t007	مجموعه‌ای	مجموعه	NOUN	
d003.s011.t008	از	از	ADP	
d003.s011.t009	بین	بین	NOUN,EZ	
d003.s011.t010	۲۵	۲۵	NUM	
d003.s011.t011	تا	تا	ADP	
d003.s011.t012	۳۰	۳۰	NUM	
d003.s011.t013	ابتکار	ابتکار	NOUN	
d003.s011.t014	است	است	VERB	
d003.s011.t015	که	که	SCONJ	
d003.s011.t016	به	به	ADP	
d003.s011.t017	بهترین	بهترین	ADJ	
d003.s011.t018	وجه	وجه	NOUN,EZ	
d003.s011.t019	سیاست‌ها	سیاست	NOUN	
d003.s011.t020	و	و	CCONJ	
d003.s011.t021	شیوه‌هایی	شیوه	NOUN	
d003.s011.t022	را	را	ADP	
d003.s011.t023	برای	برای	ADP,EZ	
d003.s011.t024	بهبود	بهبود	NOUN,EZ	
d003.s011.t025	استخدام	استخدام	NOUN	
d003.s011.t026	،	،	PUNCT	
d003.s011.t027	آموزش	آموزش	NOUN	
d003.s011.t028	و	و	CCONJ	
d003.s011.t029	توسعه	توسعه	NOUN,EZ	
d003.s011.t030	کارگران	کارگران	NOUN,EZ	
d003.s011.t031	سالخورده	سالخورده	ADJ	
d003.s011.t032	در	در	ADP	
d003.s011.t033	محل	محل	NOUN,EZ	
d003.s011.t034	کار	کار	NOUN	
d003.s011.t035	و	و	CCONJ	
d003.s011.t036	جامعه	جامعه	NOUN	
d003.s011.t037	ارائه	ارائه	NOUN	
d003.s011.t038	می‌دهد	داد#ده	VERB	
d003.s011.t039	.	.	PUNCT	
d003.s012.t001	برای	برای	ADP,EZ	
d003.s012.t002	هر	هر	DET	
d003.s012.t003	کشور	کشور	NOUN	
d003.s012.t004	،	،	PUNCT	
d003.s012.t005	دو	دو	NUM	
d003.s012.t006	یا	یا	CCONJ	
d003.s012.t007	سه	سه	NUM	
d003.s012.t008	طرح	طرح	NOUN	
d003.s012.t009	برای	برای	ADP,EZ	
d003.s012.t010	مطالعه	مطالعه	NOUN,EZ	
d003.s012.t011	موردی	موردی	ADJ,EZ	
d003.s012.t012	عمیق	عمیق	ADJ,EZ	
d003.s012.t013	انتخاب‌شده	انتخاب‌شده	ADJ	
d003.s012.t014	است	است	VERB	
d003.s012.t015	.	.	PUNCT	
d003.s013.t001	این	این	DET	
d003.s013.t002	مطالعات	مطالعات	NOUN	
d003.s013.t003	موردی	موردی	NOUN	
d003.s013.t004	پیشینه	پیشینه	NOUN,EZ	
d003.s013.t005	ابتکارات	ابتکارات	NOUN	
d003.s013.t006	،	،	PUNCT	
d003.s013.t007	تأثیر	تأثیر	NOUN,EZ	
d003.s013.t008	آنها	آنها	PRON	
d003.s013.t009	بر	بر	ADP	
d003.s013.t010	الگوهای	الگو	NOUN,EZ	
d003.s013.t011	اشتغال	اشتغال	NOUN	
d003.s013.t012	و	و	CCONJ	
d003.s013.t013	سازمان‌های	سازمان	NOUN,EZ	
d003.s013.t014	کاری	کاشت#کار	ADJ	
d003.s013.t015	را	را	ADP	
d003.s013.t016	تجزیه	تجزیه	NOUN	
d003.s013.t017	و	و	CCONJ	
d003.s013.t018	تحلیل	تحلیل	NOUN	
d003.s013.t019	کرده	کرده	VERB	
d003.s013.t020	و	و	CCONJ	
d003.s013.t021	مزایا	مزایا	NOUN	
d003.s013.t022	و	و	CCONJ	
d003.s013.t023	مشکلات	مشکلات	NOUN,EZ	
d003.s013.t024	ابتکار	ابتکار	NOUN	
d003.s013.t025	را	را	ADP	
d003.s013.t026	ارزیابی	ارزیابی	NOUN	
d003.s013.t027	کردند	کرد#کن	VERB	
d003.s013.t028	.	.	PUNCT	
d003.s014.t001	بازدید	بازدید	NOUN	
d003.s014.t002	و	و	CCONJ	
d003.s014.t003	مصاحبه	مصاحبه	NOUN	
d003.s014.t004	با	با	ADP	
d003.s014.t005	پرسنل	پرسنل	NOUN,EZ	
d003.s014.t006	کلیدی	کلیدی	ADJ	
d003.s014.t007	نیز	نیز	CCONJ	
d003.s014.t008	انجام	انجام	NOUN	
d003.s014.t009	شد	شد#شو	VERB	
d003.s014.t010	.	.	PUNCT	
d003.s015.t001	این	این	DET	
d003.s015.t002	مطالعات	مطالعات	NOUN,EZ	
d003.s015.t003	ملی	ملی	ADJ	
d003.s015.t004	اساس	اساس	NOUN,EZ	
d003.s015.t005	یک	یک	NUM	
d003.s015.t006	گزارش	گزارش	NOUN,EZ	
d003.s015.t007	اروپایی	اروپایی	ADJ	
d003.s015.t008	را	را	ADP	
d003.s015.t009	تشکیل	تشکیل	NOUN	
d003.s015.t010	خواهد_داد	داد#ده	VERB	
d003.s015.t011	که	که	SCONJ	
d003.s015.t012	شیوه‌های	شیوه	NOUN,EZ	
d003.s015.t013	کلی	کلی	ADJ	
d003.s015.t014	را	را	ADP	
d003.s015.t015	ترکیب	ترکیب	NOUN	
d003.s015.t016	می‌کند	کرد#کن	VERB	
d003.s015.t017	.	.	PUNCT	
d003.s016.t001	گزارش	گزارش	NOUN	
d003.s016.t002	و	و	CCONJ	
d003.s016.t003	کتاب	کتاب	NOUN,EZ	
d003.s016.t004	موردی	موردی	ADJ	
d003.s016.t005	از	از	ADP	
d003.s016.t006	ابتکارات	ابتکارات	NOUN	
d003.s016.t007	در	در	ADP	
d003.s016.t008	سال	سال	NOUN,EZ	
d003.s016.t009	۱۹۹۶	۱۹۹۶	NUM	
d003.s016.t010	منتشر	منتشر	ADJ	
d003.s016.t011	می‌شود	شد#شو	VERB	
d003.s016.t012	و	و	CCONJ	
d003.s016.t013	زمینه	زمینه	NOUN,EZ	
d003.s016.t014	برگزاری	برگزاری	NOUN,EZ	
d003.s016.t015	کنفرانسی	کنفرانس	NOUN	
d003.s016.t016	را	را	ADP	
d003.s016.t017	فراهم	فراهم	NOUN	
d003.s016.t018	می‌کند	کرد#کن	VERB	
d003.s016.t019	که	که	SCONJ	
d003.s016.t020	در	در	ADP	
d003.s016.t021	پاییز	پاییز	NOUN,EZ	
d003.s016.t022	۹۶	۹۶	NUM	
d003.s016.t023	برگزار	برگزار	ADJ	
d003.s016.t024	می‌شود	شد#شو	VERB	
d003.s016.t025	.	.	PUNCT	
d003.s017.t001	هدف	هدف	NOUN,EZ	
d003.s017.t002	این	این	DET	
d003.s017.t003	بنیاد	بنیاد	NOUN	
d003.s017.t004	مستندسازی	مستندسازی	NOUN,EZ	
d003.s017.t005	ویژگی‌های	ویژگی	NOUN,EZ	
d003.s017.t006	موانع	موانع	NOUN,EZ	
d003.s017.t007	سنی	سنی	ADJ	
d003.s017.t008	در	در	ADP	
d003.s017.t009	استخدام	استخدام	NOUN	
d003.s017.t010	و	و	CCONJ	
d003.s017.t011	آموزش	آموزش	NOUN	
d003.s017.t012	و	و	CCONJ	
d003.s017.t013	تحلیل	تحلیل	NOUN,EZ	
d003.s017.t014	علل	علل	NOUN,EZ	
d003.s017.t015	آن	آن	PRON	
d003.s017.t016	است	است	VERB	
d003.s017.t017	.	.	PUNCT	
d003.s018.t001	دیدگاه‌های	دیدگاه	NOUN,EZ	
d003.s018.t002	شرکای	شرکا	NOUN,EZ	
d003.s018.t003	اجتماعی	اجتماعی	ADJ	
d003.s018.t004	نیز	نیز	CCONJ	
d003.s018.t005	با	با	ADP	
d003.s018.t006	توجه	توجه	NOUN,EZ	
d003.s018.t007	ویژه	ویژه	ADJ	
d003.s018.t008	به	به	ADP	
d003.s018.t009	پیشنهادات	پیشنهادات	NOUN	
d003.s018.t010	برای	برای	ADP,EZ	
d003.s018.t011	حذف	حذف	NOUN,EZ	
d003.s018.t012	موانع	موانع	NOUN,EZ	
d003.s018.t013	سنی	سنی	ADJ,EZ	
d003.s018.t014	مورد	مورد	NOUN,EZ	
d003.s018.t015	بررسی	بررسی	NOUN	
d003.s018.t016	قرار	قرار	NOUN	
d003.s018.t017	می‌گیرد	گرفت#گیر	VERB	
d003.s018.t018	.	.	PUNCT	
d003.s019.t001	ثالثا	ثالثا	ADV	
d003.s019.t002	،	،	PUNCT	
d003.s019.t003	پروژه	پروژه	NOUN,EZ	
d003.s019.t004	ابتکارات	ابتکارات	NOUN	
d003.s019.t005	را	را	ADP	
d003.s019.t006	در	در	ADP	
d003.s019.t007	هر	هر	DET	
d003.s019.t008	دو	دو	NUM	
d003.s019.t009	بخش	بخش	NOUN,EZ	
d003.s019.t010	دولتی	دولتی	ADJ	
d003.s019.t011	و	و	CCONJ	
d003.s019.t012	خصوصی	خصوصی	ADJ	
d003.s019.t013	که	که	SCONJ	
d003.s019.t014	با	با	ADP	
d003.s019.t015	موانع	موانع	NOUN,EZ	
d003.s019.t016	سنی	سنی	ADJ	
d003.s019.t017	،	،	PUNCT	
d003.s019.t018	به	به	ADP	
d003.s019.t019	ویژه	ویژه	ADJ	
d003.s019.t020	برای	برای	ADP,EZ	
d003.s019.t021	کارگران	کارگران	NOUN,EZ	
d003.s019.t022	مسن‌تر	مسن	ADJ	
d003.s019.t023	مبارزه	مبارزه	NOUN	
d003.s019.t024	می‌کنند	کرد#کن	VERB	
d003.s019.t025	،	،	PUNCT	
d003.s019.t026	مستند	مستند	ADJ	
d003.s019.t027	و	و	CCONJ	
d003.s019.t028	ارزیابی	ارزیابی	NOUN	
d003.s019.t029	می‌کند	کرد#کن	VERB	
d003.s019.t030	.	.	PUNCT	
d003.s020.t001	به	به	ADP	
d003.s020.t002	دنبال	دنبال	NOUN,EZ	
d003.s020.t003	جایگزینی	جایگزینی	NOUN	
d003.s020.t004	برای	برای	ADP,EZ	
d003.s020.t005	بازنشستگی	بازنشستگی	NOUN,EZ	
d003.s020.t006	پیش	پیش	ADV	
d003.s020.t007	از	از	ADP	
d003.s020.t008	موعد	موعد	NOUN	
d003.s020.t009	و	و	CCONJ	
d003.s020.t010	اخراج	اخراج	NOUN	
d003.s020.t011	،	،	PUNCT	
d003.s020.t012	این	این	DET	
d003.s020.t013	پروژه	پروژه	NOUN	
d003.s020.t014	در	در	ADP	
d003.s020.t015	درجه	درجه	NOUN,EZ	
d003.s020.t016	اول	اول	ADJ	
d003.s020.t017	به	به	ADP	
d003.s020.t018	حفظ	حفظ	NOUN	
d003.s020.t019	،	،	PUNCT	
d003.s020.t020	ادغام	ادغام	NOUN,EZ	
d003.s020.t021	مجدد	مجدد	ADJ	
d003.s020.t022	و	و	CCONJ	
d003.s020.t023	بازآموزی	بازآموزی	NOUN,EZ	
d003.s020.t024	کارگران	کارگران	NOUN,EZ	
d003.s020.t025	مسن‌تر	مسن	ADJ	
d003.s020.t026	می‌پردازد	پرداخت#پرداز	VERB	
d003.s020.t027	.	.	PUNCT	
d003.s021.t001	پیشینه‌های	پیشینه	NOUN,EZ	
d003.s021.t002	جنسیتی	جنسیتی	ADJ	
d003.s021.t003	و	و	CCONJ	
d003.s021.t004	قومیتی	قومیت	NOUN	
d003.s021.t005	کارگران	کارگران	NOUN	
d003.s021.t006	و	و	CCONJ	
d003.s021.t007	چگونگی	چگونگی	NOUN,EZ	
d003.s021.t008	ارتباط	ارتباط	NOUN,EZ	
d003.s021.t009	آنها	آنها	PRON	
d003.s021.t010	با	با	ADP	
d003.s021.t011	تبعیض	تبعیض	NOUN,EZ	
d003.s021.t012	سنی	سنی	ADJ,EZ	
d003.s021.t013	مورد	مورد	NOUN,EZ	
d003.s021.t014	بررسی	بررسی	NOUN	
d003.s021.t015	قرار	قرار	NOUN	
d003.s021.t016	می‌گیرد	گرفت#گیر	VERB	
d003.s021.t017	.	.	PUNCT	
d003.s022.t001	این	این	DET	
d003.s022.t002	پروژه	پروژه	NOUN	
d003.s022.t003	همچنین	همچنین	CCONJ	
d003.s022.t004	ابتکاراتی	ابتکارات	NOUN	
d003.s022.t005	را	را	ADP	
d003.s022.t006	برای	برای	ADP,EZ	
d003.s022.t007	مبارزه	مبارزه	NOUN	
d003.s022.t008	با	با	ADP	
d003.s022.t009	تبعیض	تبعیض	NOUN,EZ	
d003.s022.t010	سنی	سنی	ADJ	
d003.s022.t011	در	در	ADP	
d003.s022.t012	مناطق	مناطق	NOUN,EZ	
d003.s022.t013	روستایی	روستایی	ADJ	
d003.s022.t014	و	و	CCONJ	
d003.s022.t015	در	در	ADP	
d003.s022.t016	شرکت‌های	شرکت	NOUN,EZ	
d003.s022.t017	کوچک	کوچک	ADJ	
d003.s022.t018	و	و	CCONJ	
d003.s022.t019	متوسط	متوسط	ADJ	
d003.s022.t020	در	در	ADP	
d003.s022.t021	نظر	نظر	NOUN	
d003.s022.t022	می‌گیرد	گرفت#گیر	VERB	
d003.s022.t023	.	.	PUNCT	
d003.s023.t001	هفت	هفت	NUM	
d003.s023.t002	کشور	کشور	NOUN	
d003.s023.t003	عضو	عضو	NOUN,EZ	
d003.s023.t004	تحت	تحت	ADP,EZ	
d003.s023.t005	پوشش	پوشش	NOUN,EZ	
d003.s023.t006	این	این	DET	
d003.s023.t007	پروژه	پروژه	NOUN	
d003.s023.t008	هستند	#هست	VERB	
d003.s023.t009	:	:	PUNCT	
d003.s023.t010	بلژیک	بلژیک	NOUN	
d003.s023.t011	،	،	PUNCT	
d003.s023.t012	فرانسه	فرانسه	NOUN	
d003.s023.t013	،	،	PUNCT	
d003.s023.t014	آلمان	آلمان	NOUN	
d003.s023.t015	،	،	PUNCT	
d003.s023.t016	یونان	یونان	NOUN	
d003.s023.t017	،	،	PUNCT	
d003.s023.t018	ایتالیا	ایتالیا	NOUN	
d003.s023.t019	،	،	PUNCT	
d003.s023.t020	هلند	هلند	NOUN	
d003.s023.t021	و	و	CCONJ	
d003.s023.t022	بریتانیا	بریتانیا	NOUN	
d003.s023.t023	.	.	PUNCT	
d004.s001.t001	این	این	DET	
d004.s001.t002	سند	سند	NOUN	
d004.s001.t003	خلاصه‌ای	خلاصه	NOUN	
d004.s001.t004	از	از	ADP	
d004.s001.t005	گزارش	گزارش	NOUN,EZ	
d004.s001.t006	ارزیابی	ارزیابی	NOUN,EZ	
d004.s001.t007	عمومی	عمومی	ADJ,EZ	
d004.s001.t008	اروپا	اروپا	NOUN	
d004.s001.t009	است	است	VERB	
d004.s001.t010	.	.	PUNCT	
d004.s002.t001	این	این	PRON	
d004.s002.t002	توضیح	توضیح	NOUN	
d004.s002.t003	می‌دهد	داد#ده	VERB	
d004.s002.t004	که	که	SCONJ	
d004.s002.t005	چگونه	چگونه	ADV	
d004.s002.t006	کمیته	کمیته	NOUN,EZ	
d004.s002.t007	محصولات	محصولات	NOUN,EZ	
d004.s002.t008	دارویی	دارویی	ADJ	
d004.s002.t009	برای	برای	ADP,EZ	
d004.s002.t010	استفاده	استفاده	NOUN,EZ	
d004.s002.t011	دامپزشکی	دامپزشکی	NOUN	
d004.s002.t012	(	(	PUNCT	
d004.s002.t013	CVMP	CVMP	NOUN	
d004.s002.t014	)	)	PUNCT	
d004.s002.t015	مطالعات	مطالعات	NOUN,EZ	
d004.s002.t016	انجام‌شده	انجام‌شده	ADJ	
d004.s002.t017	را	را	ADP	
d004.s002.t018	ارزیابی	ارزیابی	NOUN	
d004.s002.t019	کرد	کرد#کن	VERB	
d004.s002.t020	تا	تا	SCONJ	
d004.s002.t021	به	به	ADP	
d004.s002.t022	توصیه‌های	توصیه	NOUN,EZ	
d004.s002.t023	آنها	آنها	PRON	
d004.s002.t024	در	در	ADP	
d004.s002.t025	مورد	مورد	NOUN,EZ	
d004.s002.t026	نحوه	نحوه	NOUN,EZ	
d004.s002.t027	استفاده	استفاده	NOUN	
d004.s002.t028	از	از	ADP	
d004.s002.t029	دارو	دارو	NOUN	
d004.s002.t030	برسد	رسید#رس	VERB	
d004.s002.t031	.	.	PUNCT	
d004.s003.t001	سرنیا	سرنیا	NOUN	
d004.s003.t002	چیست	چیست	VERB	
d004.s003.t003	؟	؟	PUNCT	
d004.s004.t001	سرنیا	سرنیا	NOUN	
d004.s004.t002	حاوی	حاوی	ADJ,EZ	
d004.s004.t003	ماده	ماده	NOUN,EZ	
d004.s004.t004	فعال	فعال	ADJ,EZ	
d004.s004.t005	ماروپیتانت	ماروپیتانت	NOUN	
d004.s004.t006	است	است	VERB	
d004.s004.t007	و	و	CCONJ	
d004.s004.t008	به	به	ADP	
d004.s004.t009	صورت	صورت	NOUN,EZ	
d004.s004.t010	قرص	قرص	NOUN	
d004.s004.t011	یا	یا	CCONJ	
d004.s004.t012	محلول	محلول	NOUN,EZ	
d004.s004.t013	تزریقی	تزریقی	ADJ,EZ	
d004.s004.t014	موجود	موجود	ADJ	
d004.s004.t015	است	است	VERB	
d004.s004.t016	.	.	PUNCT	
d004.s005.t001	این	این	DET	
d004.s005.t002	قرص‌ها	قرص	NOUN	
d004.s005.t003	به	به	ADP	
d004.s005.t004	رنگ	رنگ	NOUN,EZ	
d004.s005.t005	نارنجی	نارنجی	ADJ,EZ	
d004.s005.t006	کم‌رنگ	کم‌رنگ	ADJ	
d004.s005.t007	هستند	#هست	VERB	
d004.s005.t008	و	و	CCONJ	
d004.s005.t009	در	در	ADP	
d004.s005.t010	هر	هر	DET	
d004.s005.t011	دو	دو	NUM	
d004.s005.t012	طرف	طرف	NOUN	
d004.s005.t013	دارای	دارای	ADJ,EZ	
d004.s005.t014	یک	یک	NUM	
d004.s005.t015	خط	خط	NOUN,EZ	
d004.s005.t016	نمره	نمره	NOUN	
d004.s005.t017	هستند	#هست	VERB	
d004.s005.t018	که	که	SCONJ	
d004.s005.t019	می‌توان	می‌توان	VERB	
d004.s005.t020	آنها	آنها	PRON	
d004.s005.t021	را	را	ADP	
d004.s005.t022	نصف	نصف	NUM	
d004.s005.t023	کرد	کرد#کن	VERB	
d004.s005.t024	.	.	PUNCT	
d004.s006.t001	هر	هر	DET	
d004.s006.t002	تبلت	تبلت	NOUN	
d004.s006.t003	در	در	ADP	
d004.s006.t004	یک‌طرف	یک‌طرف	NOUN	
d004.s006.t005	با	با	ADP	
d004.s006.t006	نشان	نشان	NOUN,EZ	
d004.s006.t007	فایزر	فایزر	NOUN	
d004.s006.t008	و	و	CCONJ	
d004.s006.t009	در	در	ADP	
d004.s006.t010	طرف	طرف	NOUN,EZ	
d004.s006.t011	دیگر	دیگر	PRON	
d004.s006.t012	با	با	ADP	
d004.s006.t013	حروف	حروف	NOUN,EZ	
d004.s006.t014	MPT	MPT	NOUN	
d004.s006.t015	و	و	CCONJ	
d004.s006.t016	مقدار	مقدار	NOUN,EZ	
d004.s006.t017	maropitant	maropitant	NOUN	
d004.s006.t018	مشخص‌شده	مشخص‌شده	ADJ	
d004.s006.t019	است	است	VERB	
d004.s006.t020	.	.	PUNCT	
d004.s007.t001	Cerenia	Cerenia	NOUN	
d004.s007.t002	برای	برای	ADP,EZ	
d004.s007.t003	چه	چه	DET	
d004.s007.t004	مواردی	موارد	NOUN	
d004.s007.t005	استفاده	استفاده	NOUN	
d004.s007.t006	می‌شود	شد#شو	VERB	
d004.s007.t007	؟	؟	PUNCT	
d004.s008.t001	سرنیا	سرنیا	NOUN	
d004.s008.t002	ضد	ضد	NOUN,EZ	
d004.s008.t003	استفراغ	استفراغ	NOUN	
d004.s008.t004	است	است	VERB	
d004.s008.t005	،	،	PUNCT	
d004.s008.t006	به	به	ADP	
d004.s008.t007	این	این	DET	
d004.s008.t008	معنی	معنی	NOUN	
d004.s008.t009	که	که	SCONJ	
d004.s008.t010	استفراغ	استفراغ	NOUN	
d004.s008.t011	را	را	ADP	
d004.s008.t012	متوقف	متوقف	ADJ	
d004.s008.t013	می‌کند	کرد#کن	VERB	
d004.s008.t014	.	.	PUNCT	
d004.s009.t001	در	در	ADP	
d004.s009.t002	سگ‌ها	سگ	NOUN	
d004.s009.t003	برای	برای	ADP,EZ	
d004.s009.t004	جلوگیری	جلوگیری	NOUN	
d004.s009.t005	از	از	ADP	
d004.s009.t006	استفراغ	استفراغ	NOUN	
d004.s009.t007	مانند	مانند	ADV,EZ	
d004.s009.t008	استفراغ	استفراغ	NOUN,EZ	
d004.s009.t009	ناشی	ناشی	ADJ	
d004.s009.t010	از	از	ADP	
d004.s009.t011	شیمی‌درمانی	شیمی‌درمانی	NOUN	
d004.s009.t012	(	(	PUNCT	
d004.s009.t013	داروهایی	دارو	NOUN	
d004.s009.t014	که	که	SCONJ	
d004.s009.t015	برای	برای	ADP,EZ	
d004.s009.t016	درمان	درمان	NOUN,EZ	
d004.s009.t017	سرطان	سرطان	NOUN	
d004.s009.t018	استفاده	استفاده	NOUN	
d004.s009.t019	می‌شوند	شد#شو	VERB	
d004.s009.t020	،	،	PUNCT	
d004.s009.t021	که	که	SCONJ	
d004.s009.t022	برخی	برخی	DET	
d004.s009.t023	از	از	ADP	
d004.s009.t024	آنها	آنها	PRON	
d004.s009.t025	باعث	باعث	ADJ,EZ	
d004.s009.t026	استفراغ	استفراغ	NOUN	
d004.s009.t027	می‌شوند	شد#شو	VERB	
d004.s009.t028	)	)	PUNCT	
d004.s009.t029	استفاده	استفاده	NOUN	
