Token ID	Token	Lemma	POS	BN Synset	Gloss
d003.s016.t016	একটি	একটি	JQ		
d003.s016.t017	সম্মেলনের	সম্মেলন	NC		
d003.s016.t018	পটভূমি	পটভূমি	NC		
d003.s016.t019	সরবরাহ	সরবরাহ	NC	bn:00084692v	Give what is desired or needed, especially support, food or sustenance
d003.s016.t020	করবে	করবে	VM		
d003.s016.t021	।	।	PU		
d003.s017.t001	প্রতিষ্ঠানটির	প্রতিষ্ঠানটি	NC		
d003.s017.t002	লক্ষ্য	লক্ষ্য	NC	bn:00082486v	Propose or intend
d003.s017.t003	হলো	হলো	VM		
d003.s017.t004	চাকরির	চাকরি	NC		
d003.s017.t005	নিয়োগ	নিয়োগ	NC	bn:00030933n	The act of getting recruits; enlisting people for the army (or for a job or a cause etc.)
d003.s017.t006	ও	ও	CCD		
d003.s017.t007	প্রশিক্ষণের	প্রশিক্ষণ	NC		
d003.s017.t008	ক্ষেত্রে	ক্ষেত্র	NC		
d003.s017.t009	বয়সভিত্তিক	বয়স	JJ	bn:00001936n	How long something has existed
d003.s017.t010	প্রতিবন্ধকতার	প্রতিবন্ধকতা	NC	bn:00008714n	Any condition that makes it difficult to make progress or to achieve an objective
d003.s017.t011	বৈশিষ্ট্য	বৈশিষ্ট্য	NC	bn:00017761n	A prominent attribute or aspect of something
d003.s017.t012	লিপিবদ্ধ	লিপিবদ্ধ	JJ	bn:00087137v	Record in detail
d003.s017.t013	করা	করা	PPR		
d003.s017.t014	এবং	এবং	CCD		
d003.s017.t015	তাদের	তাদের	PPR		
d003.s017.t016	কারণ	কারণ	NC	bn:00016850n	Events that provide the generative force that is the origin of something
d003.s017.t017	বিশ্লেষণ	বিশ্লেষণ	NC	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s017.t018	করা	করা	NV	bn:00030933n	The act of getting recruits; enlisting people for the army (or for a job or a cause etc.)
d003.s017.t019	।	।	PU		
d003.s018.t001	সামাজিক	সামাজিক	JJ	bn:00110842a	Relating to human society and its members
d003.s018.t002	অংশীদারদের	অংশীদার	NC		
d003.s018.t003	দৃষ্টিভঙ্গিও	দৃষ্টিভঙ্গি	NC	bn:00061746n	A way of regarding situations or topics etc.
d003.s018.t004	পরীক্ষা	পরীক্ষা	NC	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s018.t005	করা	করা	NV	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s018.t006	হচ্ছে	হচ্ছে	VM		
d003.s018.t007	,	,	PU		
d003.s018.t008	বিশেষ	বিশেষ	JJ	bn:00102398a	Surpassing what is common or usual or expected
d003.s018.t009	করে	করে	VM		
d003.s018.t010	বয়সের	বয়স	NC	bn:00001936n	How long something has existed
d003.s018.t011	বাধা	বাধা	NC		
d003.s018.t012	দূর	দূর	NC	bn:00088783v	Dispose of
d003.s018.t013	করার	করার	NV	bn:00088783v	Dispose of
d003.s018.t014	প্রস্তাবের	প্রস্তাব	NC	bn:00064776n	Something proposed (such as a plan or assumption)
d003.s018.t015	প্রতি	প্রতি	JQ		
d003.s018.t016	মনোযোগ	মনোযোগ	NC	bn:00007020n	The process whereby a person concentrates on some features of the environment to the (relative) exclusion of others
d003.s018.t017	দেওয়া	দেওয়া	NV	bn:00086761v	Dedicate
d003.s018.t018	হচ্ছে	হচ্ছে	PU		
d003.s018.t019	।	।	PU		
d003.s019.t001	তৃতীয়ত	তৃতীয়ত	PU	bn:00117283r	In the third place
d003.s019.t002	,		PU		
d003.s019.t003	প্রকল্পটি	প্রকল্প	NC		
d003.s019.t004	বয়সভিত্তিক	বয়স	JJ		
d003.s019.t005	বাধাগুলো	বাধা	NC	bn:00034797n	The first of a series of actions
d003.s019.t006	,	,	PU		
d003.s019.t007	বিশেষ	বিশেষ	JJ	bn:00115235r	To a distinctly greater extent or degree than is common
d003.s019.t008	করে	করে	NC		
d003.s019.t009	বয়স্ক	বয়স্ক	NC	bn:00096644a	Advanced in years; (`aged' is pronounced as two syllables)
d003.s019.t010	শ্রমিকদের	শ্রমিক	NC	bn:00070206n	A social group that forms part of the society or the economy
d003.s019.t011	বিরুদ্ধে	বিরুদ্ধে	NC		
d003.s019.t012	লড়াই	লড়াই	PU		
d003.s019.t013	করা	করা	NV		
d003.s019.t014	সরকারি	সরকারি	NC	bn:00109211a	Not private; open to or concerning the people as a whole
d003.s019.t015	ও	ও	CCD		
d003.s019.t016	বেসরকারি	বেসরকারি	NP	bn:00104973a	Concerning one person exclusively
d003.s019.t017	উভয়	উভয়	PU		
d003.s019.t018	খাতেই	খাত	PU		
d003.s019.t019	উদ্যোগগুলোকে	উদ্যোগ	NC	bn:00034797n	The first of a series of actions
d003.s019.t020	নথিবদ্ধ	নথিবদ্ধ	JJ		
d003.s019.t021	এবং	এবং	CCD		
d003.s019.t022	মূল্যায়ন	মূল্যায়ন	NC	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d003.s019.t023	করে	করে	VM	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d003.s019.t024	।	।	PU		
d003.s020.t001	প্রাথমিক	প্রাথমিক	JJ	bn:00101935a	At or near the beginning of a period of time or course of events or before the usual or expected time
d003.s020.t002	অবসর	পুনর্বাসনের	NC	bn:00066743n	The attribute of being superfluous and unneeded
d003.s020.t003	এবং	এবং	NC		
d003.s020.t004	পুনর্বাসনের	পুনর্বাসন	NC	bn:00067456n	The state of being retired from one's business or occupation
d003.s020.t005	বিকল্পগুলি	বিকল্প	NC	bn:00003132n	One of a number of things from which only one can be chosen
d003.s020.t006	অনুসন্ধান	অনুসন্ধান	NC	bn:00090460v	Try to locate or discover, or try to establish the existence of
d003.s020.t007	করে	করে	VM		
d003.s020.t008	,	,	PU		
d003.s020.t009	প্রকল্পটি	প্রকল্প	NC		
d003.s020.t010	মূলত	মূলত	AMN	bn:00114714r	For the most part
d003.s020.t011	বয়স্ক	বয়স্ক	NC	bn:00096644a	Advanced in years; (`aged' is pronounced as two syllables)
d003.s020.t012	শ্রমিকদের	শ্রমিক	NC		
d003.s020.t013	ধরে	ধরে	VM	bn:00090460v	Try to locate or discover, or try to establish the existence of
d003.s020.t014	রাখা	রাখা	NV	bn:00044396n	The act of retaining something
d003.s020.t015	,	,	PU		
d003.s020.t016	পুনরায়	পুনরায়	NC	bn:00092717v	Integrate again
d003.s020.t018	সংহতকরণ	এবং	CCD		
d003.s020.t018	এবং	এবং	CCD		
d003.s020.t019	প্রশিক্ষণের	সাথে	NC		
d003.s020.t020	সাথে	জড়িত	JJ	bn:00083240v	Be relevant to
d003.s020.t021	জড়িত	জড়িত	NC		
d003.s020.t022	।	।	PU		
d003.s021.t001	শ্রমিকদের	শ্রমিক	NC		
d003.s021.t002	লিঙ্গ	লিঙ্গ	NC	bn:00037634n	The properties that distinguish organisms on the basis of their reproductive roles
d003.s021.t003	এবং	এবং	CCD		
d003.s021.t004	জাতিগত	জাতিগত	JJ	bn:00100762a	Denoting or deriving from or distinctive of the ways of living built up by a group of people
d003.s021.t005	পটভূমি	পটভূমি	NC	bn:00100762a	Denoting or deriving from or distinctive of the ways of living built up by a group of people
d003.s021.t006	এবং	এবং	CCD		
d003.s021.t007	কিভাবে	কিভাবে	AMN		
d003.s021.t008	এগুলো	এগুলো	PPR		
d003.s021.t009	বয়সের	বয়স	NC		
d003.s021.t010	বৈষম্যের	বৈষম্য	NC	bn:00027538n	Unfair treatment of a person or group on the basis of prejudice
d003.s021.t011	সাথে	সাথে	NC		
d003.s021.t012	সম্পর্কিত	সম্পর্ক	JJ	bn:00082868v	Make a logical or causal connection
d003.s021.t013	তা	তা	PPR		
d003.s021.t014	পরীক্ষা	পরীক্ষা	NC	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s021.t015	করা	করা	NV	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s021.t016	হয়	হয়	PU		
d003.s021.t017	।	।	PU		
d003.s022.t001	প্রকল্পটি	প্রকল্প	NC		
d003.s022.t002	গ্রামীণ	গ্রামীণ	NC	bn:00109998a	Of or relating to the countryside as opposed to the city
d003.s022.t003	এলাকায়	এলাকা	PU	bn:00005513n	A particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)
d003.s022.t004	এবং	এবং	CCD		
d003.s022.t005	ছোট	ছোট	JJ	bn:00106773a	Limited in size or scope
d003.s022.t006	ও	ও	CCD		
d003.s022.t007	মাঝারি	মাঝারি	NC		
d003.s022.t008	আকারের	আকার	NC	bn:00034797n	The first of a series of actions
d003.s022.t009	উদ্যোগগুলিতে	উদ্যোগ	NC	bn:00114246r	In addition
d003.s022.t010	বয়সের	বয়স	NC	bn:00001936n	How long something has existed
d003.s022.t011	বৈষম্যের	বৈষম্যে	NC	bn:00027538n	Unfair treatment of a person or group on the basis of prejudice
d003.s022.t012	বিরুদ্ধে	বিরুদ্ধ	NC		
d003.s022.t013	লড়াই	লড়াই	PU	bn:00027538n	Unfair treatment of a person or group on the basis of prejudice
d003.s022.t014	করার	করার	NV		
d003.s022.t015	উদ্যোগগুলি	উদ্যোগগুলি	NC		
d003.s022.t016	বিবেচনা	বিবেচনা	NC	bn:00085648v	Give careful consideration to
d003.s022.t017	করে	করে	VM	bn:00085648v	Give careful consideration to
d003.s022.t018	।	।	PU		
d003.s023.t001	সাতটি	সাত	JQ		
d003.s023.t002	সদস্য	সদস্য	NC	bn:00054277n	An organization that is a member of another organization (especially a state that belongs to a group of nations)
d003.s023.t003	রাষ্ট্র	রাষ্ট্র	NC	bn:00011771n	(sports) the chief official (as in boxing or American football) who is expected to ensure fair play
d003.s023.t004	এই	এই	DAB		
d003.s023.t005	প্রকল্প	প্রকল্প	NC	bn:00064665n	A planned undertaking
d003.s023.t006	দ্বারা	দ্বারা	PP		
d003.s023.t007	আচ্ছাদিত	আচ্ছাদ	JJ	bn:00085497v	Include in scope; include as part of something broader; have as one's sphere or territory
d003.s023.t008	:	:	PU		
d003.s023.t009	বেলজিয়াম	বেলজিয়াম	NC	bn:00009714n	A monarchy in northwestern Europe; headquarters for the European Union and for the North Atlantic Treaty Organization
d003.s023.t010	,	,	PU		
d003.s023.t011	ফ্রান্স	ফ্রান্স	NP	bn:00036202n	A republic in western Europe; the largest country wholly in Europe
d003.s023.t012	,	,	PU		
d003.s023.t013	জার্মানি	জার্মানি	VM	bn:00026684n	A republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990
d003.s023.t014	,	,	PU		
d003.s023.t015	গ্রীস	গ্রীস	NC	bn:00030401n	A republic in southeastern Europe on the southern part of the Balkan peninsula; known for grapes and olives and olive oil
d003.s023.t016	,	,	PU		
d003.s023.t017	ইতালি	ইতালি	PU	bn:00047705n	A republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD
d003.s023.t018	,	,	PU		
d003.s023.t019	নেদারল্যান্ড	নেদারল্যান্ড	NP	bn:00044423n	A constitutional monarchy in western Europe on the North Sea; half the country lies below sea level
d003.s023.t020	এবং	এবং	CCD		
d003.s023.t021	যুক্তরাজ্য	যুক্তরাজ্য	NC		
d003.s023.t022	।	।	PU		
d004.s001.t001	এই	এই	DAB		
d004.s001.t002	নথিটি	নথি	PU	bn:00028015n	Writing that provides information (especially information of an official nature)
d004.s001.t003	ইউরোপীয়	ইউরোপীয়	NP		
d004.s001.t004	পাবলিক	পাবলিক	JJ	bn:00109211a	Not private; open to or concerning the people as a whole
d004.s001.t005	অ্যাসেসমেন্ট	অ্যাসেসমেন্ট	NC	bn:00005120n	The classification of someone or something with respect to its worth
d004.s001.t006	রিপোর্টের	রিপোর্ট	NC		
d004.s001.t007	একটি	একটি	JQ		
d004.s001.t008	সারসংক্ষেপ	সারসংক্ষেপ	NC		
d004.s001.t009	।	।	PU		
d004.s002.t001	এটি	এটি	PPR		
d004.s002.t002	ব্যাখ্যা	ব্যাখ্যা	NC	bn:00087869v	Make plain and comprehensible
d004.s002.t003	করে	করে	VM	bn:00087869v	Make plain and comprehensible
d004.s002.t004	কিভাবে	কিভাবে	AMN		
d004.s002.t005	ভেটেরিনারি	ভেটেরিনারি			
d004.s002.t006	ইউজ	ইউজ			
d004.s002.t007	(	(	PPR		
d004.s002.t008	সিভিএমপি	সিভিএমপি			
d004.s002.t009	)	)	NP		
d004.s002.t010	এর	এর	PPR		
d004.s002.t011	জন্য	জন্য	NP		
d004.s002.t012	মেডিসিনাল	মেডিসিনাল	NP	bn:00021015n	A special group delegated to consider some matter
d004.s002.t013	প্রোডাক্টস	প্রোডাক্টস	NC		
d004.s002.t014	ফর	ফর	NP		
d004.s002.t015	ভেটেরিনারি	ভেটেরিনারি	NP	bn:00079883n	A doctor who practices veterinary medicine
d004.s002.t016	ইউজ	ইউজ	NP	bn:00079883n	A doctor who practices veterinary medicine
d004.s002.t017	(	(	RDS		
d004.s002.t018	সিভিএমপি	সিভিএমপি	NP		
d004.s002.t019	)	)	RDS		
d004.s002.t020	গবেষণা	গবেষণা	NC	bn:00074790n	A detailed critical inspection
d004.s002.t021	মূল্যায়ন	মূল্যায়ন	NC	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d004.s002.t022	করে	করে	VM	bn:00087107v	Carry out or perform an action
d004.s002.t023	ঔষধটি	ঔষধ	NC	bn:00106556a	Having the properties of medicine
d004.s002.t024	কিভাবে	কিভাবে			
d004.s002.t025	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s002.t026	করতে	করতে	VM		
d004.s002.t027	হবে	হবে	NV		
d004.s002.t028	তার	তার	PPR		
d004.s002.t029	সুপারিশে	সুপারিশ	NC	bn:00066562n	Something (as a course of action) that is recommended as advisable
d004.s002.t030	পৌঁছানোর	পৌঁছানো	NV	bn:00088789v	"Reach a goal, e.g., ""make the first team"""
d004.s002.t031	জন্য	জন্য	PP		
d004.s002.t032	।	।	PU		
d004.s003.t001	সেরিনিয়া	সেরিনিয়া	PPR		
d004.s003.t002	কী	কী	PWH		
d004.s003.t003	?	?	PU		
d004.s004.t001	সেরেনিয়াতে	সেরেনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s004.t002	সক্রিয়	সক্রিয়	PU		
d004.s004.t003	উপাদান	উপাদান	NC	bn:00074985n	The real physical matter of which a person or thing consists
d004.s004.t004	ম্যারোপিটান্ট	ম্যারোপিটান্ট	NC	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s004.t005	রয়েছে	রয়েছে	VM	bn:00085499v	Include or contain; have as a component
d004.s004.t006	এবং	এবং	CCD		
d004.s004.t007	এটি	এটি	PPR		
d004.s004.t008	ট্যাবলেট	ট্যাবলেট	NC	bn:00052222n	A dose of medicine in the form of a small pellet
d004.s004.t009	বা	বা	CCD		
d004.s004.t010	ইনজেকশনের	ইনজেকশন	NP	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s004.t011	সমাধান	সমাধান	NC	bn:00072760n	A homogeneous mixture of two or more substances; frequently (but not necessarily) a liquid solution
d004.s004.t012	হিসেবে	হিসেব	VM		
d004.s004.t013	পাওয়া	পাওয়া	NC	bn:00097846a	Obtainable or accessible and ready for use or service
d004.s004.t014	যায়	যায়	NC		
d004.s004.t015	।	।	PU		
d004.s005.t001	ফলকগুলি	ফলক	NC		
d004.s005.t002	ফ্যাকাশে-কমলা	ফ্যাকাশে-কমলা	NC		
d004.s005.t003	এবং	এবং	CCD		
d004.s005.t004	উভয়	উভয়	PU		
d004.s005.t005	পাশে	পাশে	NST	bn:00032604n	A surface forming part of the outside of an object
d004.s005.t006	একটি	একটি	JQ		
d004.s005.t007	স্কোর	স্কোর	NC	bn:00069754n	A slight surface cut (especially a notch that is made to keep a tally)
d004.s005.t008	লাইন	লাইন	NC	bn:00023645n	A slight depression in the smoothness of a surface
d004.s005.t009	রয়েছে	রয়েছে	VM	bn:00088078v	Have as a feature
d004.s005.t010	যাতে	যাতে	PRL	bn:00117049r	(usually followed by `that') to an extent or degree as expressed
d004.s005.t011	তা	তা	PPR		
d004.s005.t012	অর্ধেক	অর্ধেক	JQ	bn:00089157v	Divide by two; divide into halves
d004.s005.t013	করা	করা	NV	bn:00089157v	Divide by two; divide into halves
d004.s005.t014	যায়	যায়	PRL		
d004.s005.t015	।	।	PU		
d004.s006.t001	প্রতিটি	প্রতি	JQ		
d004.s006.t002	ট্যাবলেট	ট্যাবলেট	NC	bn:00052222n	A dose of medicine in the form of a small pellet
d004.s006.t003	একদিকে	একদিক	ALC		
d004.s006.t004	পিফাইজার	পিফাইজার	NC	bn:03463336n	Pfizer Inc. is an American multinational pharmaceutical corporation.
d004.s006.t005	লোগো	লোগো	PU	bn:00051872n	A company emblem or device
d004.s006.t006	এবং	এবং	CCD		
d004.s006.t007	অন্যদিকে	ম্যারোপিট্যান্টের	NC	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s006.t008	এম.পি.টি	এম.পি.টি	PPR		
d004.s006.t009	অক্ষর	অক্ষর	NC		
d004.s006.t010	এবং	এবং	CCD		
d004.s006.t011	ম্যারোপিট্যান্টের	ম্যারোপিট্যান্টের	NC		
d004.s006.t012	পরিমাণ	পরিমাণ	NC		
d004.s006.t013	দিয়ে	দিয়ে	VM		
d004.s006.t014	চিহ্নিত	চিহ্নিত	JJ	bn:00090663v	Make small marks into the surface of
d004.s006.t015	করা	করা			
d004.s006.t016	হয়	হয়	PU		
d004.s006.t017	।	।	PU		
d004.s007.t001	সেরিনিয়া	সেরিনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s007.t002	কিসের	কিসের	NC		
d004.s007.t003	জন্য	জন্য	PP		
d004.s007.t004	ব্যবহৃত	ব্যবহৃত	JJ		
d004.s007.t005	হয়	হয়	PU		
d004.s007.t006	?	?	PU		
d004.s008.t001	সেরেনিয়া	সেরেনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s008.t002	একটি	একটি	JQ		
d004.s008.t003	এন্টি-ইমেটিক	এন্টি-ইমেটিক	NC	bn:00004656n	A drug that prevents or alleviates nausea and vomiting
d004.s008.t004	,	এন্টি-ইমেটিক	NC		
d004.s008.t005	তার	তার	PPR		
d004.s008.t006	মানে	মানে	NC	bn:00089805v	Mean or intend to express or convey
d004.s008.t007	এটা	এটা	PPR		
d004.s008.t008	বমি	বমি	NC	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s008.t009	বন্ধ	বন্ধ	JJ	bn:00082787v	Cause to stop
d004.s008.t010	করে	করে	VM	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s008.t011	দেয়	দেয়	PU	bn:00082787v	Cause to stop
d004.s008.t012	।	।	PU		
d004.s009.t001	এটি	এটি	PPR		
d004.s009.t002	কুকুরের	কুকুর	NC	bn:00015267n	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s009.t003	মধ্যে	মধ্যে	NST		
d004.s009.t004	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s009.t005	করা	করা	NV		
d004.s009.t006	হয়	হয়	PU		
d004.s009.t007	বমি	বমি	NC	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s009.t008	প্রতিরোধ	প্রতিরোধ	NC	bn:00088454v	Keep from happening or arising; make impossible
d004.s009.t009	করার	করা	NV	bn:00084069v	Cause to happen, occur or exist
d004.s009.t010	জন্য	জন্য	PP		
d004.s009.t011	যেমন	যেমন	PRL		
d004.s009.t012	কেমোথেরাপি	কেমোথেরাপি	NP	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s009.t013	(	(	RDS		
d004.s009.t014	ক্যানসারের	ক্যানসার	NP	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s009.t015	চিকিৎসার	চিকিৎসার	NC		
d004.s009.t016	জন্য	জন্য	PP		
d004.s009.t017	ব্যবহৃত	ব্যবহৃত	JJ	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s009.t018	ওষুধ	ওষুধ	PU	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disease
d004.s009.t019	,	ব্যবহৃত	JJ		
d004.s009.t020	যার	যার	PRL		
d004.s009.t021	মধ্যে	মধ্যে	NST		
d004.s009.t022	কিছু	কিছু	JQ		
d004.s009.t023	বমি	বমি	NV		
d004.s009.t024	করে	করে	VM	bn:00084069v	Cause to happen, occur or exist
d004.s009.t025	বলে	বলে	CSB		
d004.s009.t026	জানা	জানা	NV	bn:00090142v	Be aware of the truth of something; have a belief or faith in something; regard as true beyond any doubt
d004.s009.t027	যায়	যায়	PRL		
d004.s009.t028	)	)	RDS		
d004.s009.t029	।	।	PU		
d004.s010.t001	অন্যান্য	অন্যান্য	JJ	bn:00108011a	Not the same one or ones already mentioned or implied- the White Queen
d004.s010.t002	পশু	পশু	NC	bn:00113583a	Of or relating to veterinarians or veterinary medicine
d004.s010.t003	চিকিৎসা	চিকিৎসা	NC	bn:00047235n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s010.t004	বা	বা	CCD		
d004.s010.t005	একটি	একটি	JQ		
d004.s010.t006	বিশেষ	বিশেষ	JJ	bn:00108295a	Unique or specific to a person or thing or category
d004.s010.t007	খাদ্যতালিকার	খাদ্যতালিকা	NC		
d004.s010.t008	মতো	মতো	CX		
d004.s010.t009	সহায়ক	সহায়ক	JJ	bn:00111492a	Furnishing support or assistance
d004.s010.t010	ব্যবস্থাগুলির	ব্যবস্থা	NC	bn:00054018n	Any maneuver made as part of progress toward a goal
d004.s010.t011	সাথে	সাথে	NC		
d004.s010.t012	একযোগে	একযোগ	AMN		
d004.s010.t013	,	,	PU		
d004.s010.t014	বমির	বমি	NC		
d004.s010.t015	চিকিৎসাতেও	চিকিৎসা	NC	bn:00114246r	In addition
d004.s010.t016	সেরেনিয়া	সেরেনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s010.t017	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s010.t018	করা		NV	bn:00027565n	The reflex act of ejecting the contents of the stomach through the mouth
d004.s010.t019	যেতে	যেতে	VM		
d004.s010.t020	পারে	পারে	VM		
d004.s010.t021	(	(	RDS		
d004.s010.t022	হয়	হয়	PU		
d004.s010.t023	ইঞ্জেকশন	ইঞ্জেকশন	NC	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s010.t024	হিসাবে	হিসাবে	NST		
d004.s010.t025	বা	বা	CCD		
d004.s010.t026	ইনজেকশনের	ইনজেকশন	NP	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s010.t027	পরে	পরে	NST	bn:00088425v	To bring something about at a later time than
d004.s010.t028	ট্যাবলেট	ট্যাবলেট	NC	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s010.t029	হিসাবে	হিসাবে	AMN		
d004.s010.t030	)	)	RDS		
d004.s010.t031	।	।	PU		
d004.s011.t001	এই	এই	DAB		
d004.s011.t002	উদ্দেশ্যে	উদ্দেশ্য	NC	bn:00002178n	An anticipated outcome that is intended or that guides your planned actions
d004.s011.t003	সেরেনিয়াকে	সেরেনিয়াকে	PPR		
d004.s011.t004	পাঁচ	পাঁচ	JQ		
d004.s011.t005	দিন	দিন	NC	bn:00025419n	The time after sunrise and before sunset while it is light outside
d004.s011.t006	পর্যন্ত	পর্যন্ত	PP		
d004.s011.t007	দেওয়া	দেওয়া	NV	bn:00088826v	Give (as medicine)
d004.s011.t008	যেতে	যেতে	VM		
d004.s011.t009	পারে	পারে	VM		
d004.s012.t001	সেরিনিয়া	সেরিনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s012.t002	কীভাবে	কীভাবে	AMN		
d004.s012.t003	কাজ	কাজ	NC		
d004.s012.t004	করে	করে	VM		
d004.s012.t005	?	?	PU		
d004.s013.t001	সেরিনিয়া	সেরিনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s013.t002	নিউরোকিনিন	নিউরোকিনিন	PU	bn:02560276n	Tachykinin peptides are one of the largest families of neuropeptides, found from amphibians to mammals.
d004.s013.t003	১	1	RDF		
d004.s013.t004	(	(	RDS		
d004.s013.t005	এনকে১	এনকে১	PU		
d004.s013.t006	)	)	RDS		
d004.s013.t007	রিসেপটর	রিসেপটর	NP	bn:00066514n	A cellular structure that is postulated to exist in order to mediate between a chemical agent that acts on nervous tissue and the physiological response
d004.s013.t008	ব্লক	ব্লক	JJ	bn:00083622v	Hinder or prevent the progress or accomplishment of
d004.s013.t009	করে	করে	VM	bn:00083622v	Hinder or prevent the progress or accomplishment of
d004.s013.t010	,	রিসেপটর	NP		
d004.s013.t011	যা	যা	PRL		
d004.s013.t012	কেন্দ্রীয়	কেন্দ্রীয়	PU	bn:00099258a	Serving as an essential component
d004.s013.t013	স্নায়ুতন্ত্রে	স্নায়ুতন্ত্র	NC		
d004.s013.t014	কাজ	কাজ	NC	bn:00082285v	Perform an action, or work out or perform (an action)
d004.s013.t015	করে	করে	VM	bn:00082285v	Perform an action, or work out or perform (an action)
d004.s013.t016	।	।	PU		
d004.s014.t001	সেরেনিয়া	সেরেনিয়া	PPR	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s014.t002	কীভাবে	কীভাবে	AMN		
d004.s014.t003	অধ্যয়ন	অধ্যয়ন	NC	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d004.s014.t004	করা	করা	NV	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d004.s014.t005	হয়েছে	হয়েছে	VM		
d004.s014.t006	?	?	PU		
d004.s015.t001	সেরেনিয়ার	সেরেনিয়ার	PPR		
d004.s015.t002	সাথে	সাথে	NC		
d004.s015.t003	বেশ	বেশ	JQ	bn:00098342a	Above average in size or number or quantity or magnitude or extent
d004.s015.t004	কয়েকটি	কয়েকটি	NC	bn:00110469a	(used with count nouns) of an indefinite number more than 2 or 3 but not many
d004.s015.t005	ইউরোপীয়	ইউরোপীয়	NP	bn:00102440a	Of or relating to or characteristic of Europe or the people of Europe
d004.s015.t006	দেশে	দেশে	NC	bn:00011771n	(sports) the chief official (as in boxing or American football) who is expected to ensure fair play
d004.s015.t007	এবং	এবং	CCD		
d004.s015.t008	মার্কিন	মার্কিন	NP	bn:00003341n	North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776
d004.s015.t009	যুক্তরাষ্ট্রে	যুক্তরাষ্ট্র	NC		
d004.s015.t010	ল্যাবরেটরি	ল্যাবরেটরি	NP	bn:00049551n	A workplace for the conduct of scientific research
