Token ID	Token	Lemma	POS	BN Synset	Gloss
d003.s016.t001	1996	1996	X		
d003.s016.t002	সালে	সালে	N		
d003.s016.t003	প্রতিবেদন	প্রতিবেদন	N	bn:00067181n	A written document describing the findings of some individual or group
d003.s016.t004	এবং	এবং	X		
d003.s016.t005	উদ্যোগের	উদ্যোগ	N		
d003.s016.t006	একটি	একটি	A		
d003.s016.t007	কেস	কেস	N	bn:00016401n	An occurrence of something
d003.s016.t008	বুক	বুক	N	bn:00012059n	A written work or composition that has been published (printed on pages bound together) 
d003.s016.t009	প্রকাশিত	প্রকাশিত	X		
d003.s016.t010	হবে	হবে	V		
d003.s016.t011	এবং	এবং	X		
d003.s016.t012	1996	1996	X		
d003.s016.t013	সালের	সাল	N		
d003.s016.t014	শরতে	শরত	V		
d003.s016.t015	অনুষ্ঠিত	অনুষ্ঠিত	V	bn:00082779v	Plan, organize, and carry out (an event)
d003.s016.t016	একটি	একটি	A		
d003.s016.t017	সম্মেলনের	সম্মেলন	N		
d003.s016.t018	পটভূমি	পটভূমি	N		
d003.s016.t019	সরবরাহ	সরবরাহ	V	bn:00084692v	Give what is desired or needed, especially support, food or sustenance
d003.s016.t020	করবে	করবে	V		
d003.s016.t021	।	।	X		
d003.s017.t001	প্রতিষ্ঠানটির	প্রতিষ্ঠানটি	N		
d003.s017.t002	লক্ষ্য	লক্ষ্য	V	bn:00082486v	Propose or intend
d003.s017.t003	হলো	হলো	V		
d003.s017.t004	চাকরির	চাকরি	N		
d003.s017.t005	নিয়োগ	নিয়োগ	N	bn:00030933n	The act of getting recruits; enlisting people for the army (or for a job or a cause etc.)
d003.s017.t006	ও	ও	X		
d003.s017.t007	প্রশিক্ষণের	প্রশিক্ষণ	N		
d003.s017.t008	ক্ষেত্রে	ক্ষেত্র	N		
d003.s017.t009	বয়সভিত্তিক	বয়স	N	bn:00001936n	How long something has existed
d003.s017.t010	প্রতিবন্ধকতার	প্রতিবন্ধকতা	N	bn:00008714n	Any condition that makes it difficult to make progress or to achieve an objective
d003.s017.t011	বৈশিষ্ট্য	বৈশিষ্ট্য	N	bn:00017761n	A prominent attribute or aspect of something
d003.s017.t012	লিপিবদ্ধ	লিপিবদ্ধ	V	bn:00087137v	Record in detail
d003.s017.t013	করা	করা	X		
d003.s017.t014	এবং	এবং	X		
d003.s017.t015	তাদের	তাদের	X		
d003.s017.t016	কারণ	কারণ	N	bn:00016850n	Events that provide the generative force that is the origin of something
d003.s017.t017	বিশ্লেষণ	বিশ্লেষণ	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s017.t018	করা	করা	V	bn:00087107v	Carry out or perform an action
d003.s017.t019	।	।	X		
d003.s018.t001	সামাজিক	সামাজিক	A	bn:00110842a	Relating to human society and its members
d003.s018.t002	অংশীদারদের	অংশীদার	N		
d003.s018.t003	দৃষ্টিভঙ্গিও	দৃষ্টিভঙ্গি	N	bn:00061746n	A way of regarding situations or topics etc.
d003.s018.t004	পরীক্ষা	পরীক্ষা	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s018.t005	করা	করা	V	bn:00087107v	Carry out or perform an action
d003.s018.t006	হচ্ছে	হচ্ছে	V		
d003.s018.t007	,	,	X		
d003.s018.t008	বিশেষ	বিশেষ	A	bn:00102398a	Surpassing what is common or usual or expected
d003.s018.t009	করে	করে	V		
d003.s018.t010	বয়সের	বয়স	N	bn:00001936n	How long something has existed
d003.s018.t011	বাধা	বাধা	N		
d003.s018.t012	দূর	দূর	V	bn:00088783v	Dispose of
d003.s018.t013	করার	করার	V	bn:00087107v	Carry out or perform an action
d003.s018.t014	প্রস্তাবের	প্রস্তাব	N	bn:00064776n	Something proposed (such as a plan or assumption)
d003.s018.t015	প্রতি	প্রতি	A		
d003.s018.t016	মনোযোগ	মনোযোগ	N	bn:00007020n	The process whereby a person concentrates on some features of the environment to the (relative) exclusion of others
d003.s018.t017	দেওয়া	দেওয়া	V	bn:00086761v	Dedicate
d003.s018.t018	হচ্ছে	হচ্ছে	X		
d003.s018.t019	।	।	X		
d003.s019.t001	তৃতীয়ত	তৃতীয়ত	R	bn:00117283r	In the third place
d003.s019.t002	,		X		
d003.s019.t003	প্রকল্পটি	প্রকল্প	N		
d003.s019.t004	বয়সভিত্তিক	বয়স	A		
d003.s019.t005	বাধাগুলো	বাধা	N	bn:00008714n	Any condition that makes it difficult to make progress or to achieve an objective
d003.s019.t006	,	,	X		
d003.s019.t007	বিশেষ	বিশেষ	R	bn:00115235r	To a distinctly greater extent or degree than is common
d003.s019.t008	করে	করে	N		
d003.s019.t009	বয়স্ক	বয়স্ক	A	bn:00096644a	Advanced in years; (`aged' is pronounced as two syllables)
d003.s019.t010	শ্রমিকদের	শ্রমিক	N	bn:00070206n	A social group that forms part of the society or the economy
d003.s019.t011	বিরুদ্ধে	বিরুদ্ধে	N		
d003.s019.t012	লড়াই	লড়াই	X		
d003.s019.t013	করা	করা	N		
d003.s019.t014	সরকারি	সরকারি	A	bn:00109211a	Not private; open to or concerning the people as a whole
d003.s019.t015	ও	ও	X		
d003.s019.t016	বেসরকারি	বেসরকারি	A	bn:00104973a	Concerning one person exclusively
d003.s019.t017	উভয়	উভয়	X		
d003.s019.t018	খাতেই	খাত	X		
d003.s019.t019	উদ্যোগগুলোকে	উদ্যোগ	N	bn:00034797n	The first of a series of actions
d003.s019.t020	নথিবদ্ধ	নথিবদ্ধ	A		
d003.s019.t021	এবং	এবং	X		
d003.s019.t022	মূল্যায়ন	মূল্যায়ন	V	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d003.s019.t023	করে	করে	V	bn:00087107v	Carry out or perform an action
d003.s019.t024	।	।	X		
d003.s020.t001	প্রাথমিক	প্রাথমিক	A	bn:00101935a	At or near the beginning of a period of time or course of events or before the usual or expected time
d003.s020.t002	অবসর	পুনর্বাসনের	N	bn:00066743n	The attribute of being superfluous and unneeded
d003.s020.t003	এবং	এবং	N		
d003.s020.t004	পুনর্বাসনের	পুনর্বাসন	N	bn:00067456n	The state of being retired from one's business or occupation
d003.s020.t005	বিকল্পগুলি	বিকল্প	N	bn:00003132n	One of a number of things from which only one can be chosen
d003.s020.t006	অনুসন্ধান	অনুসন্ধান	V	bn:00090460v	Try to locate or discover, or try to establish the existence of
d003.s020.t007	করে	করে	V		
d003.s020.t008	,	,	X		
d003.s020.t009	প্রকল্পটি	প্রকল্প	N		
d003.s020.t010	মূলত	মূলত	R	bn:00114714r	For the most part
d003.s020.t011	বয়স্ক	বয়স্ক	A	bn:00096644a	Advanced in years; (`aged' is pronounced as two syllables)
d003.s020.t012	শ্রমিকদের	শ্রমিক	N		
d003.s020.t013	ধরে	ধরে	V	bn:00090460v	Try to locate or discover, or try to establish the existence of
d003.s020.t014	রাখা	রাখা	N	bn:00044396n	The act of retaining something
d003.s020.t015	,	,	X		
d003.s020.t016	পুনরায়	পুনরায়	V	bn:00092717v	Integrate again
d003.s020.t017	সংহতকরণ	এবং	X		
d003.s020.t018	এবং	এবং	X		
d003.s020.t019	প্রশিক্ষণের	সাথে	N		
d003.s020.t020	সাথে	জড়িত	V	bn:00083240v	Be relevant to
d003.s020.t021	জড়িত	জড়িত	N		
d003.s020.t022	।	।	X		
d003.s021.t001	শ্রমিকদের	শ্রমিক	N		
d003.s021.t002	লিঙ্গ	লিঙ্গ	N	bn:00037634n	The properties that distinguish organisms on the basis of their reproductive roles
d003.s021.t003	এবং	এবং	X		
d003.s021.t004	জাতিগত	জাতিগত	A	bn:00100762a	Denoting or deriving from or distinctive of the ways of living built up by a group of people
d003.s021.t005	পটভূমি	পটভূমি	N	bn:14474854n	Relatively distant and unimportant element
d003.s021.t006	এবং	এবং	X		
d003.s021.t007	কিভাবে	কিভাবে	R		
d003.s021.t008	এগুলো	এগুলো	X		
d003.s021.t009	বয়সের	বয়স	N		
d003.s021.t010	বৈষম্যের	বৈষম্য	N	bn:00027538n	Unfair treatment of a person or group on the basis of prejudice
d003.s021.t011	সাথে	সাথে	N		
d003.s021.t012	সম্পর্কিত	সম্পর্ক	V	bn:00082868v	Make a logical or causal connection
d003.s021.t013	তা	তা	X		
d003.s021.t014	পরীক্ষা	পরীক্ষা	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d003.s021.t015	করা	করা	V	bn:00087107v	Carry out or perform an action
d003.s021.t016	হয়	হয়	X		
d003.s021.t017	।	।	X		
d003.s022.t001	প্রকল্পটি	প্রকল্প	N		
d003.s022.t002	গ্রামীণ	গ্রামীণ	A	bn:00109998a	Of or relating to the countryside as opposed to the city
d003.s022.t003	এলাকায়	এলাকা	N	bn:00005513n	A particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)
d003.s022.t004	এবং	এবং	X		
d003.s022.t005	ছোট	ছোট	A	bn:00106773a	Limited in size or scope
d003.s022.t006	ও	ও	X		
d003.s022.t007	মাঝারি	মাঝারি	N		
d003.s022.t008	আকারের	আকার	N	bn:00034797n	The first of a series of actions
d003.s022.t009	উদ্যোগগুলিতে	উদ্যোগ	N	bn:16850202n	type of initiative
d003.s022.t010	বয়সের	বয়স	N	bn:00001936n	How long something has existed
d003.s022.t011	বৈষম্যের	বৈষম্যে	N	bn:00027538n	Unfair treatment of a person or group on the basis of prejudice
d003.s022.t012	বিরুদ্ধে	বিরুদ্ধ	N		
d003.s022.t013	লড়াই	লড়াই	N	bn:00020858n	The act of fighting; any contest or struggle
d003.s022.t014	করার	করার	N		
d003.s022.t015	উদ্যোগগুলি	উদ্যোগগুলি	N		
d003.s022.t016	বিবেচনা	বিবেচনা	V	bn:00085648v	Give careful consideration to
d003.s022.t017	করে	করে	V	bn:00087107v	Carry out or perform an action
d003.s022.t018	।	।	X		
d003.s023.t001	সাতটি	সাত	A		
d003.s023.t002	সদস্য	সদস্য	N	bn:00054277n	An organization that is a member of another organization (especially a state that belongs to a group of nations)
d003.s023.t003	রাষ্ট্র	রাষ্ট্র	N	bn:00023236n	A politically organized body of people under a single government
d003.s023.t004	এই	এই	X		
d003.s023.t005	প্রকল্প	প্রকল্প	N	bn:00064665n	A planned undertaking
d003.s023.t006	দ্বারা	দ্বারা	X		
d003.s023.t007	আচ্ছাদিত	আচ্ছাদ	V	bn:00085497v	Include in scope; include as part of something broader; have as one's sphere or territory
d003.s023.t008	:	:	X		
d003.s023.t009	বেলজিয়াম	বেলজিয়াম	N	bn:00009714n	A monarchy in northwestern Europe; headquarters for the European Union and for the North Atlantic Treaty Organization
d003.s023.t010	,	,	X		
d003.s023.t011	ফ্রান্স	ফ্রান্স	N	bn:00036202n	A republic in western Europe; the largest country wholly in Europe
d003.s023.t012	,	,	X		
d003.s023.t013	জার্মানি	জার্মানি	N	bn:00026684n	A republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990
d003.s023.t014	,	,	X		
d003.s023.t015	গ্রীস	গ্রীস	N	bn:00030401n	A republic in southeastern Europe on the southern part of the Balkan peninsula; known for grapes and olives and olive oil
d003.s023.t016	,	,	X		
d003.s023.t017	ইতালি	ইতালি	N	bn:00047705n	A republic in southern Europe on the Italian Peninsula; was the core of the Roman Republic and the Roman Empire between the 4th century BC and the 5th century AD
d003.s023.t018	,	,	X		
d003.s023.t019	নেদারল্যান্ড	নেদারল্যান্ড	N	bn:00044423n	A constitutional monarchy in western Europe on the North Sea; half the country lies below sea level
d003.s023.t020	এবং	এবং	X		
d003.s023.t021	যুক্তরাজ্য	যুক্তরাজ্য	N		
d003.s023.t022	।	।	X		
d004.s001.t001	এই	এই	X		
d004.s001.t002	নথিটি	নথি	N	bn:00028015n	Writing that provides information (especially information of an official nature)
d004.s001.t003	ইউরোপীয়	ইউরোপীয়	N		
d004.s001.t004	পাবলিক	পাবলিক	A	bn:00109211a	Not private; open to or concerning the people as a whole
d004.s001.t005	অ্যাসেসমেন্ট	অ্যাসেসমেন্ট	N	bn:00005120n	The classification of someone or something with respect to its worth
d004.s001.t006	রিপোর্টের	রিপোর্ট	N		
d004.s001.t007	একটি	একটি	A		
d004.s001.t008	সারসংক্ষেপ	সারসংক্ষেপ	N		
d004.s001.t009	।	।	X		
d004.s002.t001	এটি	এটি	X		
d004.s002.t002	ব্যাখ্যা	ব্যাখ্যা	V	bn:00087869v	Make plain and comprehensible
d004.s002.t003	করে	করে	V	bn:00087107v	Carry out or perform an action
d004.s002.t004	কিভাবে	কিভাবে	R		
d004.s002.t005	ভেটেরিনারি	ভেটেরিনারি			
d004.s002.t006	ইউজ	ইউজ			
d004.s002.t007	(	(	X		
d004.s002.t008	সিভিএমপি	সিভিএমপি			
d004.s002.t009	)	)	N		
d004.s002.t010	এর	এর	X		
d004.s002.t011	জন্য	জন্য	N		
d004.s002.t012	মেডিসিনাল	মেডিসিনাল	A	bn:00106556a	Having the properties of medicine
d004.s002.t013	প্রোডাক্টস	প্রোডাক্টস	N		
d004.s002.t014	ফর	ফর	N		
d004.s002.t015	ভেটেরিনারি	ভেটেরিনারি	N	bn:00079883n	A doctor who practices veterinary medicine
d004.s002.t016	ইউজ	ইউজ	N	bn:00030627n	The act of using
d004.s002.t017	(	(	X		
d004.s002.t018	সিভিএমপি	সিভিএমপি	N		
d004.s002.t019	)	)	X		
d004.s002.t020	গবেষণা	গবেষণা	N	bn:00074790n	A detailed critical inspection
d004.s002.t021	মূল্যায়ন	মূল্যায়ন	V	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d004.s002.t022	করে	করে	V	bn:00087107v	Carry out or perform an action
d004.s002.t023	ঔষধটি	ঔষধ	A	bn:00106556a	Having the properties of medicine
d004.s002.t024	কিভাবে	কিভাবে			
d004.s002.t025	ব্যবহার	ব্যবহার	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s002.t026	করতে	করতে	V		
d004.s002.t027	হবে	হবে	N		
d004.s002.t028	তার	তার	X		
d004.s002.t029	সুপারিশে	সুপারিশ	N	bn:00066562n	Something (as a course of action) that is recommended as advisable
d004.s002.t030	পৌঁছানোর	পৌঁছানো	V	bn:00088789v	"Reach a goal, e.g., ""make the first team"""
d004.s002.t031	জন্য	জন্য	X		
d004.s002.t032	।	।	X		
d004.s003.t001	সেরিনিয়া	সেরিনিয়া	X		
d004.s003.t002	কী	কী	X		
d004.s003.t003	?	?	X		
d004.s004.t001	সেরেনিয়াতে	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s004.t002	সক্রিয়	সক্রিয়	X		
d004.s004.t003	উপাদান	উপাদান	N	bn:00074985n	The real physical matter of which a person or thing consists
d004.s004.t004	ম্যারোপিটান্ট	ম্যারোপিটান্ট	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s004.t005	রয়েছে	রয়েছে	V	bn:00085499v	Include or contain; have as a component
d004.s004.t006	এবং	এবং	X		
d004.s004.t007	এটি	এটি	X		
d004.s004.t008	ট্যাবলেট	ট্যাবলেট	N	bn:00052222n	A dose of medicine in the form of a small pellet
d004.s004.t009	বা	বা	X		
d004.s004.t010	ইনজেকশনের	ইনজেকশন	N	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s004.t011	সমাধান	সমাধান	N	bn:00072760n	A homogeneous mixture of two or more substances; frequently (but not necessarily) a liquid solution
d004.s004.t012	হিসেবে	হিসেব	V		
d004.s004.t013	পাওয়া	পাওয়া	A	bn:00097846a	Obtainable or accessible and ready for use or service
d004.s004.t014	যায়	যায়	N		
d004.s004.t015	।	।	X		
d004.s005.t001	ফলকগুলি	ফলক	N		
d004.s005.t002	ফ্যাকাশে-কমলা	ফ্যাকাশে-কমলা	N		
d004.s005.t003	এবং	এবং	X		
d004.s005.t004	উভয়	উভয়	X		
d004.s005.t005	পাশে	পাশে	N	bn:00032604n	A surface forming part of the outside of an object
d004.s005.t006	একটি	একটি	A		
d004.s005.t007	স্কোর	স্কোর	N	bn:00069754n	A slight surface cut (especially a notch that is made to keep a tally)
d004.s005.t008	লাইন	লাইন	N	bn:00023645n	A slight depression in the smoothness of a surface
d004.s005.t009	রয়েছে	রয়েছে	V	bn:00088078v	Have as a feature
d004.s005.t010	যাতে	যাতে	R	bn:00117049r	(usually followed by `that') to an extent or degree as expressed
d004.s005.t011	তা	তা	X		
d004.s005.t012	অর্ধেক	অর্ধেক	V	bn:00089157v	Divide by two; divide into halves
d004.s005.t013	করা	করা	V	bn:00087107v	Carry out or perform an action
d004.s005.t014	যায়	যায়	X		
d004.s005.t015	।	।	X		
d004.s006.t001	প্রতিটি	প্রতি	A		
d004.s006.t002	ট্যাবলেট	ট্যাবলেট	N	bn:00052222n	A dose of medicine in the form of a small pellet
d004.s006.t003	একদিকে	একদিক	R		
d004.s006.t004	পিফাইজার	পিফাইজার	N	bn:03463336n	Pfizer Inc. is an American multinational pharmaceutical corporation.
d004.s006.t005	লোগো	লোগো	N	bn:00051872n	A company emblem or device
d004.s006.t006	এবং	এবং	X		
d004.s006.t007	অন্যদিকে	অন্যদিক	A	bn:00107927a	Being directly across from each other; facing
d004.s006.t008	এম.পি.টি	এম.পি.টি	X		
d004.s006.t009	অক্ষর	অক্ষর	N		
d004.s006.t010	এবং	এবং	X		
d004.s006.t011	ম্যারোপিট্যান্টের	ম্যারোপিট্যান্টের	N		
d004.s006.t012	পরিমাণ	পরিমাণ	N		
d004.s006.t013	দিয়ে	দিয়ে	V		
d004.s006.t014	চিহ্নিত	চিহ্নিত	V	bn:00090663v	Make small marks into the surface of
d004.s006.t015	করা	করা			
d004.s006.t016	হয়	হয়	X		
d004.s006.t017	।	।	X		
d004.s007.t001	সেরিনিয়া	সেরিনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s007.t002	কিসের	কিসের	N		
d004.s007.t003	জন্য	জন্য	X		
d004.s007.t004	ব্যবহৃত	ব্যবহৃত	A		
d004.s007.t005	হয়	হয়	X		
d004.s007.t006	?	?	X		
d004.s008.t001	সেরেনিয়া	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s008.t002	একটি	একটি	A		
d004.s008.t003	এন্টি-ইমেটিক	এন্টি-ইমেটিক	N	bn:00004656n	A drug that prevents or alleviates nausea and vomiting
d004.s008.t004	,	এন্টি-ইমেটিক	N		
d004.s008.t005	তার	তার	X		
d004.s008.t006	মানে	মানে	V	bn:00089805v	Mean or intend to express or convey
d004.s008.t007	এটা	এটা	X		
d004.s008.t008	বমি	বমি	V	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s008.t009	বন্ধ	বন্ধ	V	bn:00082787v	Cause to stop
d004.s008.t010	করে	করে	V	bn:00087107v	Carry out or perform an action
d004.s008.t011	দেয়	দেয়	V	bn:00087106v	Engage in 
d004.s008.t012	।	।	X		
d004.s009.t001	এটি	এটি	X		
d004.s009.t002	কুকুরের	কুকুর	N	bn:00015267n	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s009.t003	মধ্যে	মধ্যে	N		
d004.s009.t004	ব্যবহার	ব্যবহার	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s009.t005	করা	করা	N		
d004.s009.t006	হয়	হয়	X		
d004.s009.t007	বমি	বমি	V	bn:00083115v	Eject the contents of the stomach through the mouth
d004.s009.t008	প্রতিরোধ	প্রতিরোধ	V	bn:00088454v	Keep from happening or arising; make impossible
d004.s009.t009	করার	করা	V	bn:00084069v	Cause to happen, occur or exist
d004.s009.t010	জন্য	জন্য	X		
d004.s009.t011	যেমন	যেমন	X		
d004.s009.t012	কেমোথেরাপি	কেমোথেরাপি	N	bn:00018141n	The use of chemical agents to treat or control disease (or mental illness)
d004.s009.t013	(	(	X		
d004.s009.t014	ক্যানসারের	ক্যানসার	N	bn:00015180n	Any malignant growth or tumor caused by abnormal and uncontrolled cell divisio
d004.s009.t015	চিকিৎসার	চিকিৎসার	N		
d004.s009.t016	জন্য	জন্য	X		
d004.s009.t017	ব্যবহৃত	ব্যবহৃত	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s009.t018	ওষুধ	ওষুধ	N	bn:00054128n	(medicine) something that treats or prevents or alleviates the symptoms of disease
d004.s009.t019	,	ব্যবহৃত	A		
d004.s009.t020	যার	যার	X		
d004.s009.t021	মধ্যে	মধ্যে	N		
d004.s009.t022	কিছু	কিছু	A		
d004.s009.t023	বমি	বমি	N		
d004.s009.t024	করে	করে	V	bn:00084069v	Cause to happen, occur or exist
d004.s009.t025	বলে	বলে	X		
d004.s009.t026	জানা	জানা	V	bn:00090142v	Be aware of the truth of something; have a belief or faith in something; regard as true beyond any doubt
d004.s009.t027	যায়	যায়	X		
d004.s009.t028	)	)	X		
d004.s009.t029	।	।	X		
d004.s010.t001	অন্যান্য	অন্যান্য	A	bn:00108011a	Not the same one or ones already mentioned or implied- the White Queen
d004.s010.t002	পশু	পশু	A	bn:00113583a	Of or relating to veterinarians or veterinary medicine
d004.s010.t003	চিকিৎসা	চিকিৎসা	N	bn:00047235n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s010.t004	বা	বা	X		
d004.s010.t005	একটি	একটি	A		
d004.s010.t006	বিশেষ	বিশেষ	A	bn:00108295a	Unique or specific to a person or thing or category
d004.s010.t007	খাদ্যতালিকার	খাদ্যতালিকা	N		
d004.s010.t008	মতো	মতো	X		
d004.s010.t009	সহায়ক	সহায়ক	A	bn:00111492a	Furnishing support or assistance
d004.s010.t010	ব্যবস্থাগুলির	ব্যবস্থা	N	bn:00054018n	Any maneuver made as part of progress toward a goal
d004.s010.t011	সাথে	সাথে	N		
d004.s010.t012	একযোগে	একযোগ	R		
d004.s010.t013	,	,	X		
d004.s010.t014	বমির	বমি	N		
d004.s010.t015	চিকিৎসাতেও	চিকিৎসা	N	bn:00047235n	Care provided to improve a situation (especially medical procedures or applications that are intended to relieve illness or injury)
d004.s010.t016	সেরেনিয়া	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s010.t017	ব্যবহার	ব্যবহার	V	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d004.s010.t018	করা	করা	V	bn:00087107v	Carry out or perform an action
d004.s010.t019	যেতে	যেতে	V		
d004.s010.t020	পারে	পারে	V		
d004.s010.t021	(	(	X		
d004.s010.t022	হয়	হয়	X		
d004.s010.t023	ইঞ্জেকশন	ইঞ্জেকশন	N	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s010.t024	হিসাবে	হিসাবে	N		
d004.s010.t025	বা	বা	X		
d004.s010.t026	ইনজেকশনের	ইনজেকশন	N	bn:00046787n	The act of putting a liquid into the body by means of a syringe
d004.s010.t027	পরে	পরে	V	bn:00088425v	To bring something about at a later time than
d004.s010.t028	ট্যাবলেট	ট্যাবলেট	N	bn:00052222n	A dose of medicine in the form of a small pellet
d004.s010.t029	হিসাবে	হিসাবে	R		
d004.s010.t030	)	)	X		
d004.s010.t031	।	।	X		
d004.s011.t001	এই	এই	X		
d004.s011.t002	উদ্দেশ্যে	উদ্দেশ্য	N	bn:00002178n	An anticipated outcome that is intended or that guides your planned actions
d004.s011.t003	সেরেনিয়াকে	সেরেনিয়াকে	X		
d004.s011.t004	পাঁচ	পাঁচ	A		
d004.s011.t005	দিন	দিন	N	bn:00025419n	The time after sunrise and before sunset while it is light outside
d004.s011.t006	পর্যন্ত	পর্যন্ত	X		
d004.s011.t007	দেওয়া	দেওয়া	V	bn:00088826v	Give (as medicine)
d004.s011.t008	যেতে	যেতে	V		
d004.s011.t009	পারে	পারে	V		
d004.s012.t001	সেরিনিয়া	সেরিনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s012.t002	কীভাবে	কীভাবে	R		
d004.s012.t003	কাজ	কাজ	N		
d004.s012.t004	করে	করে	V		
d004.s012.t005	?	?	X		
d004.s013.t001	সেরিনিয়া	সেরিনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s013.t002	নিউরোকিনিন	নিউরোকিনিন	N	bn:02560276n	Tachykinin peptides are one of the largest families of neuropeptides, found from amphibians to mammals.
d004.s013.t003	1	1	X		
d004.s013.t004	(	(	X		
d004.s013.t005	এনকে১	এনকে১	X		
d004.s013.t006	)	)	X		
d004.s013.t007	রিসেপটর	রিসেপটর	N	bn:00066514n	A cellular structure that is postulated to exist in order to mediate between a chemical agent that acts on nervous tissue and the physiological response
d004.s013.t008	ব্লক	ব্লক	V	bn:00083622v	Hinder or prevent the progress or accomplishment of
d004.s013.t009	করে	করে	V	bn:00087107v	Carry out or perform an action
d004.s013.t010	,	রিসেপটর	N		
d004.s013.t011	যা	যা	X		
d004.s013.t012	কেন্দ্রীয়	কেন্দ্রীয়	A	bn:00099258a	Serving as an essential component
d004.s013.t013	স্নায়ুতন্ত্রে	স্নায়ুতন্ত্র	N		
d004.s013.t014	কাজ	কাজ	V	bn:00082285v	Perform an action, or work out or perform (an action)
d004.s013.t015	করে	করে	V	bn:00087107v	Carry out or perform an action
d004.s013.t016	।	।	X		
d004.s014.t001	সেরেনিয়া	সেরেনিয়া	N	bn:00923812n	Maropitant, used as maropitant citrate, is a neurokinin-1 receptor antagonist which was developed by Zoetis specifically for the treatment of motion sickness and vomiting in dogs.
d004.s014.t002	কীভাবে	কীভাবে	R		
d004.s014.t003	অধ্যয়ন	অধ্যয়ন	V	bn:00082596v	Consider in detail and subject to an analysis in order to discover essential features or meaning
d004.s014.t004	করা	করা	V	bn:00087107v	Carry out or perform an action
d004.s014.t005	হয়েছে	হয়েছে	V		
d004.s014.t006	?	?	X		
d004.s015.t001	সেরেনিয়ার	সেরেনিয়ার	X		
d004.s015.t002	সাথে	সাথে	N		
d004.s015.t003	বেশ	বেশ	A	bn:00098342a	Above average in size or number or quantity or magnitude or extent
d004.s015.t004	কয়েকটি	কয়েকটি	A	bn:00110469a	(used with count nouns) of an indefinite number more than 2 or 3 but not many
d004.s015.t005	ইউরোপীয়	ইউরোপীয়	A	bn:00102440a	Of or relating to or characteristic of Europe or the people of Europe
d004.s015.t006	দেশে	দেশে	N	bn:00023236n	A politically organized body of people under a single government
d004.s015.t007	এবং	এবং	X		
d004.s015.t008	মার্কিন	মার্কিন	N	bn:00003341n	North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776
d004.s015.t009	যুক্তরাষ্ট্রে	যুক্তরাষ্ট্র	N		
d004.s015.t010	ল্যাবরেটরি	ল্যাবরেটরি	N	bn:00049551n	A workplace for the conduct of scientific research
d004.s015.t011	কুকুর	কুকুর	N	bn:00015267n	A member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds
d004.s015.t012	বা	বা	X		
d004.s015.t013	পশুরোগীদের	পশুরোগীদের	N	bn:00079883n	A doctor who practices veterinary medicine
d004.s015.t014	নিয়ে	নিয়ে	X		
d004.s015.t015	গবেষণা	গবেষণা	N	bn:00074790n	A detailed critical inspection
