Token ID	Token	Lemma	POS
es003.s016.t025	celebrará	celebrar	VERB
es003.s016.t026	en	en	ADP
es003.s016.t027	otoño	otoño	NOUN
es003.s016.t028	de	de	ADP
es003.s016.t029	1996	1996	NOUN
es003.s016.t030	.	.	PUNCT
es003.s017.t001	La	el	DET
es003.s017.t002	Fundación	Fundación	PROPN
es003.s017.t003	tiene	tener	VERB
es003.s017.t004	como	como	SCONJ
es003.s017.t005	objetivo	objetivo	NOUN
es003.s017.t006	documentar	documentar	VERB
es003.s017.t007	las	el	DET
es003.s017.t008	características	característica	NOUN
es003.s017.t009	de	de	ADP
es003.s017.t010	las	el	DET
es003.s017.t011	barreras	barrera	NOUN
es003.s017.t012	de	de	ADP
es003.s017.t013	edad	edad	NOUN
es003.s017.t014	en	en	ADP
es003.s017.t015	la	el	DET
es003.s017.t016	contratación	contratación	NOUN
es003.s017.t017	y	y	CCONJ
es003.s017.t018	formación	formación	NOUN
es003.s017.t019	laboral	laboral	ADJ
es003.s017.t020	y	y	CCONJ
es003.s017.t021	analizar	analizar	VERB
es003.s017.t022	sus	su	DET
es003.s017.t023	causas	causa	NOUN
es003.s017.t024	.	.	PUNCT
es003.s018.t001	También	también	ADV
es003.s018.t002	se	él	PRON
es003.s018.t003	examinan	examinar	VERB
es003.s018.t004	las	el	DET
es003.s018.t005	perspectivas	perspectiva	NOUN
es003.s018.t006	de	de	ADP
es003.s018.t007	los	el	DET
es003.s018.t008	interlocutores	interlocutor	NOUN
es003.s018.t009	sociales	social	ADJ
es003.s018.t010	,	,	PUNCT
es003.s018.t011	prestando	prestar	VERB
es003.s018.t012	especial	especial	ADJ
es003.s018.t013	atención	atención	NOUN
es003.s018.t014	a	a	ADP
es003.s018.t015	las	el	DET
es003.s018.t016	propuestas	propuesta	NOUN
es003.s018.t017	para	para	ADP
es003.s018.t018	eliminar	eliminar	VERB
es003.s018.t019	las	el	DET
es003.s018.t020	barreras	barrera	NOUN
es003.s018.t021	de	de	ADP
es003.s018.t022	edad	edad	NOUN
es003.s018.t023	.	.	PUNCT
es003.s019.t001	En	en	ADP
es003.s019.t002	tercer	tercer	ADJ
es003.s019.t003	lugar	lugar	NOUN
es003.s019.t004	,	,	PUNCT
es003.s019.t005	el	el	DET
es003.s019.t006	proyecto	proyecto	NOUN
es003.s019.t007	documenta	documenta	ADJ
es003.s019.t008	y	y	CCONJ
es003.s019.t009	evalúa	evalúa	VERB
es003.s019.t010	iniciativas	iniciativa	NOUN
es003.s019.t011	,	,	PUNCT
es003.s019.t012	tanto	tanto	ADV
es003.s019.t013	en	en	ADP
es003.s019.t014	el	el	DET
es003.s019.t015	sector	sector	NOUN
es003.s019.t016	público	público	ADJ
es003.s019.t017	como	como	SCONJ
es003.s019.t018	en	en	ADP
es003.s019.t019	el	el	DET
es003.s019.t020	privado	privado	NOUN
es003.s019.t021	,	,	PUNCT
es003.s019.t022	que	que	PRON
es003.s019.t023	combaten	combatir	VERB
es003.s019.t024	las	el	DET
es003.s019.t025	barreras	barrera	NOUN
es003.s019.t026	de	de	ADP
es003.s019.t027	edad	edad	NOUN
es003.s019.t028	,	,	PUNCT
es003.s019.t029	especialmente	especialmente	ADV
es003.s019.t030	para	para	ADP
es003.s019.t031	los	el	DET
es003.s019.t032	trabajadores	trabajador	NOUN
es003.s019.t033	de	de	ADP
es003.s019.t034	mayor	mayor	ADJ
es003.s019.t035	edad	edad	NOUN
es003.s019.t036	.	.	PUNCT
es003.s020.t001	Buscando	buscar	VERB
es003.s020.t002	alternativas	alternativa	NOUN
es003.s020.t003	a	a	ADP
es003.s020.t004	la	el	DET
es003.s020.t005	jubilación	jubilación	NOUN
es003.s020.t006	anticipada	anticipado	ADJ
es003.s020.t007	y	y	CCONJ
es003.s020.t008	el	el	DET
es003.s020.t009	despido	despido	NOUN
es003.s020.t010	,	,	PUNCT
es003.s020.t011	el	el	DET
es003.s020.t012	proyecto	proyecto	NOUN
es003.s020.t013	se	él	PRON
es003.s020.t014	ocupa	ocupar	VERB
es003.s020.t015	principalmente	principalmente	ADV
es003.s020.t016	de	de	ADP
es003.s020.t017	la	el	DET
es003.s020.t018	retención	retención	NOUN
es003.s020.t019	,	,	PUNCT
es003.s020.t020	reintegración	reintegración	NOUN
es003.s020.t021	y	y	CCONJ
es003.s020.t022	reciclaje	reciclaje	NOUN
es003.s020.t023	de	de	ADP
es003.s020.t024	los	el	DET
es003.s020.t025	trabajadores	trabajador	NOUN
es003.s020.t026	de	de	ADP
es003.s020.t027	mayor	mayor	ADJ
es003.s020.t028	edad	edad	NOUN
es003.s020.t029	.	.	PUNCT
es003.s021.t001	Se	él	PRON
es003.s021.t002	examinan	examinar	VERB
es003.s021.t003	el	el	DET
es003.s021.t004	género	género	NOUN
es003.s021.t005	y	y	CCONJ
es003.s021.t006	el	el	DET
es003.s021.t007	origen	origen	NOUN
es003.s021.t008	étnico	étnico	ADJ
es003.s021.t009	de	de	ADP
es003.s021.t010	los	el	DET
es003.s021.t011	trabajadores	trabajador	NOUN
es003.s021.t012	y	y	CCONJ
es003.s021.t013	cómo	cómo	PRON
es003.s021.t014	se	él	PRON
es003.s021.t015	relacionan	relacionar	VERB
es003.s021.t016	con	con	ADP
es003.s021.t017	la	el	DET
es003.s021.t018	discriminación	discriminación	NOUN
es003.s021.t019	por	por	ADP
es003.s021.t020	edad	edad	NOUN
es003.s021.t021	.	.	PUNCT
es003.s022.t001	El	el	DET
es003.s022.t002	proyecto	proyecto	NOUN
es003.s022.t003	también	también	ADV
es003.s022.t004	considera	considerar	VERB
es003.s022.t005	iniciativas	iniciativa	NOUN
es003.s022.t006	para	para	ADP
es003.s022.t007	combatir	combatir	VERB
es003.s022.t008	la	el	DET
es003.s022.t009	discriminación	discriminación	NOUN
es003.s022.t010	por	por	ADP
es003.s022.t011	edad	edad	NOUN
es003.s022.t012	en	en	ADP
es003.s022.t013	las	el	DET
es003.s022.t014	zonas	zona	NOUN
es003.s022.t015	rurales	rural	ADJ
es003.s022.t016	y	y	CCONJ
es003.s022.t017	en	en	ADP
es003.s022.t018	las	el	DET
es003.s022.t019	pequeñas	pequeño	ADJ
es003.s022.t020	y	y	CCONJ
es003.s022.t021	medianas	mediano	ADJ
es003.s022.t022	empresas	empresa	NOUN
es003.s022.t023	.	.	PUNCT
es003.s023.t001	El	el	DET
es003.s023.t002	proyecto	proyecto	NOUN
es003.s023.t003	abarca	abarcar	VERB
es003.s023.t004	siete	siete	NUM
es003.s023.t005	Estados	estado	NOUN
es003.s023.t006	miembros	miembro	NOUN
es003.s023.t007	:	:	PUNCT
es003.s023.t008	Bélgica	Bélgica	PROPN
es003.s023.t009	,	,	PUNCT
es003.s023.t010	Francia	Francia	PROPN
es003.s023.t011	,	,	PUNCT
es003.s023.t012	Alemania	Alemania	PROPN
es003.s023.t013	,	,	PUNCT
es003.s023.t014	Grecia	Grecia	PROPN
es003.s023.t015	,	,	PUNCT
es003.s023.t016	Italia	Italia	PROPN
es003.s023.t017	,	,	PUNCT
es003.s023.t018	Países	Países	PROPN
es003.s023.t019	Bajos	Bajos	PROPN
es003.s023.t020	y	y	CCONJ
es003.s023.t021	Reino	Reino	PROPN
es003.s023.t022	Unido	Unido	PROPN
es003.s023.t023	.	.	PUNCT
es004.s001.t001	Este	este	DET
es004.s001.t002	documento	documento	NOUN
es004.s001.t003	es	ser	AUX
es004.s001.t004	un	uno	DET
es004.s001.t005	resumen	resumen	NOUN
es004.s001.t006	del	del	ADP
es004.s001.t007	Informe	Informe	PROPN
es004.s001.t008	Público	Público	PROPN
es004.s001.t009	Europeo	Europeo	PROPN
es004.s001.t010	de	de	ADP
es004.s001.t011	Evaluación	Evaluación	PROPN
es004.s001.t012	.	.	PUNCT
es004.s002.t001	Explica	explicar	VERB
es004.s002.t002	cómo	cómo	PRON
es004.s002.t003	el	el	DET
es004.s002.t004	Comité	Comité	PROPN
es004.s002.t005	de	de	ADP
es004.s002.t006	Medicamentos	Medicamentos	PROPN
es004.s002.t007	de	de	ADP
es004.s002.t008	Uso	Uso	PROPN
es004.s002.t009	Veterinario	Veterinario	PROPN
es004.s002.t010	(	(	PUNCT
es004.s002.t011	CVMP	CVMP	PROPN
es004.s002.t012	)	)	PUNCT
es004.s002.t013	evaluó	evaluó	VERB
es004.s002.t014	los	el	DET
es004.s002.t015	estudios	estudio	NOUN
es004.s002.t016	realizados	realizado	ADJ
es004.s002.t017	para	para	ADP
es004.s002.t018	llegar	llegar	VERB
es004.s002.t019	a	a	ADP
es004.s002.t020	sus	su	DET
es004.s002.t021	recomendaciones	recomendación	NOUN
es004.s002.t022	sobre	sobre	ADP
es004.s002.t023	cómo	cómo	PRON
es004.s002.t024	utilizar	utilizar	VERB
es004.s002.t025	el	el	DET
es004.s002.t026	medicamento	medicamento	NOUN
es004.s002.t027	.	.	PUNCT
es004.s003.t001	¿	¿	PUNCT
es004.s003.t002	Qué	qué	PRON
es004.s003.t003	es	ser	AUX
es004.s003.t004	Cerenia	Cerenia	PROPN
es004.s003.t005	?	?	PUNCT
es004.s004.t001	Cerenia	Cerenia	PROPN
es004.s004.t002	contiene	contener	VERB
es004.s004.t003	el	el	DET
es004.s004.t004	principio	principio	NOUN
es004.s004.t005	activo	activo	ADJ
es004.s004.t006	maropitant	maropitant	PROPN
es004.s004.t007	y	y	CCONJ
es004.s004.t008	está	estar	AUX
es004.s004.t009	disponible	disponible	ADJ
es004.s004.t010	en	en	ADP
es004.s004.t011	forma	forma	NOUN
es004.s004.t012	de	de	ADP
es004.s004.t013	comprimidos	comprimido	NOUN
es004.s004.t014	o	o	CCONJ
es004.s004.t015	solución	solución	NOUN
es004.s004.t016	inyectable	inyectable	ADJ
es004.s004.t017	.	.	PUNCT
es004.s005.t001	Los	el	DET
es004.s005.t002	comprimidos	comprimido	NOUN
es004.s005.t003	son	ser	AUX
es004.s005.t004	de	de	ADP
es004.s005.t005	color	color	NOUN
es004.s005.t006	naranja	naranja	ADJ
es004.s005.t007	pálido	pálido	ADJ
es004.s005.t008	y	y	CCONJ
es004.s005.t009	tienen	tener	VERB
es004.s005.t010	una	uno	DET
es004.s005.t011	ranura	ranura	NOUN
es004.s005.t012	en	en	ADP
es004.s005.t013	ambos	ambos	NUM
es004.s005.t014	lados	lado	NOUN
es004.s005.t015	para	para	ADP
es004.s005.t016	poder	poder	AUX
es004.s005.t017	dividirlos	dividir él	VERB
es004.s005.t018	por	por	ADP
es004.s005.t019	la	el	DET
es004.s005.t020	mitad	mitad	NOUN
es004.s005.t021	.	.	PUNCT
es004.s006.t001	Cada	cada	DET
es004.s006.t002	comprimido	comprimido	NOUN
es004.s006.t003	está	estar	AUX
es004.s006.t004	marcado	marcado	ADJ
es004.s006.t005	con	con	ADP
es004.s006.t006	el	el	DET
es004.s006.t007	logo	logo	NOUN
es004.s006.t008	de	de	ADP
es004.s006.t009	Pfizer	Pfizer	PROPN
es004.s006.t010	en	en	ADP
es004.s006.t011	un	uno	DET
es004.s006.t012	lado	lado	NOUN
es004.s006.t013	y	y	CCONJ
es004.s006.t014	con	con	ADP
es004.s006.t015	las	el	DET
es004.s006.t016	letras	letra	NOUN
es004.s006.t017	MPT	MPT	PROPN
es004.s006.t018	y	y	CCONJ
es004.s006.t019	la	el	DET
es004.s006.t020	cantidad	cantidad	NOUN
es004.s006.t021	de	de	ADP
es004.s006.t022	maropitant	maropitant	PROPN
es004.s006.t023	en	en	ADP
es004.s006.t024	el	el	DET
es004.s006.t025	otro	otro	DET
es004.s006.t026	lado	lado	NOUN
es004.s006.t027	.	.	PUNCT
es004.s007.t001	¿	¿	PUNCT
es004.s007.t002	Para	Para	ADP
es004.s007.t003	qué	qué	PRON
es004.s007.t004	se	él	PRON
es004.s007.t005	utiliza	utilizar	VERB
es004.s007.t006	Cerenia	Cerenia	PROPN
es004.s007.t007	?	?	PUNCT
es004.s008.t001	Cerenia	Cerenia	PROPN
es004.s008.t002	es	ser	AUX
es004.s008.t003	un	uno	DET
es004.s008.t004	antiemético	antiemético	NOUN
es004.s008.t005	,	,	PUNCT
es004.s008.t006	esto	este	PRON
es004.s008.t007	significa	significar	VERB
es004.s008.t008	que	que	SCONJ
es004.s008.t009	detiene	detener	VERB
es004.s008.t010	el	el	DET
es004.s008.t011	vómito	vómito	NOUN
es004.s008.t012	.	.	PUNCT
es004.s009.t001	Se	él	PRON
es004.s009.t002	utiliza	utilizar	VERB
es004.s009.t003	en	en	ADP
es004.s009.t004	perros	perro	NOUN
es004.s009.t005	para	para	ADP
es004.s009.t006	prevenir	prevenir	VERB
es004.s009.t007	los	el	DET
es004.s009.t008	vómitos	vómito	NOUN
es004.s009.t009	,	,	PUNCT
es004.s009.t010	como	como	SCONJ
es004.s009.t011	los	el	DET
es004.s009.t012	provocados	provocado	ADJ
es004.s009.t013	por	por	ADP
es004.s009.t014	la	el	DET
es004.s009.t015	quimioterapia	quimioterapia	NOUN
es004.s009.t016	(	(	PUNCT
es004.s009.t017	medicamentos	medicamento	NOUN
es004.s009.t018	utilizados	utilizado	ADJ
es004.s009.t019	para	para	ADP
es004.s009.t020	el	el	DET
es004.s009.t021	tratamiento	tratamiento	NOUN
es004.s009.t022	del	del	ADP
es004.s009.t023	cáncer	cáncer	NOUN
es004.s009.t024	,	,	PUNCT
es004.s009.t025	algunos	alguno	PRON
es004.s009.t026	de	de	ADP
es004.s009.t027	los	el	DET
es004.s009.t028	cuales	cual	PRON
es004.s009.t029	se	él	PRON
es004.s009.t030	sabe	saber	VERB
es004.s009.t031	que	que	SCONJ
es004.s009.t032	provocan	provocar	VERB
es004.s009.t033	vómitos	vómito	NOUN
es004.s009.t034	)	)	PUNCT
es004.s009.t035	.	.	PUNCT
es004.s010.t001	En	en	ADP
es004.s010.t002	combinación	combinación	NOUN
es004.s010.t003	con	con	ADP
es004.s010.t004	medidas	medida	NOUN
es004.s010.t005	de	de	ADP
es004.s010.t006	apoyo	apoyo	NOUN
es004.s010.t007	,	,	PUNCT
es004.s010.t008	como	como	SCONJ
es004.s010.t009	otros	otro	DET
es004.s010.t010	tratamientos	tratamiento	NOUN
es004.s010.t011	veterinarios	veterinario	ADJ
es004.s010.t012	o	o	CCONJ
es004.s010.t013	una	uno	DET
es004.s010.t014	dieta	dieta	NOUN
es004.s010.t015	especial	especial	ADJ
es004.s010.t016	,	,	PUNCT
es004.s010.t017	Cerenia	Cerenia	PROPN
es004.s010.t018	también	también	ADV
es004.s010.t019	se	él	PRON
es004.s010.t020	puede	poder	AUX
es004.s010.t021	utilizar	utilizar	VERB
es004.s010.t022	en	en	ADP
es004.s010.t023	el	el	DET
es004.s010.t024	tratamiento	tratamiento	NOUN
es004.s010.t025	de	de	ADP
es004.s010.t026	los	el	DET
es004.s010.t027	vómitos	vómito	NOUN
es004.s010.t028	(	(	PUNCT
es004.s010.t029	ya	ya	ADV
es004.s010.t030	sea	ser	AUX
es004.s010.t031	como	como	SCONJ
es004.s010.t032	inyección	inyección	NOUN
es004.s010.t033	o	o	CCONJ
es004.s010.t034	como	como	SCONJ
es004.s010.t035	inyección	inyección	NOUN
es004.s010.t036	seguida	seguido	ADJ
es004.s010.t037	de	de	ADP
es004.s010.t038	comprimidos	comprimido	NOUN
es004.s010.t039	)	)	PUNCT
es004.s010.t040	.	.	PUNCT
es004.s011.t001	Para	para	ADP
es004.s011.t002	estos	este	DET
es004.s011.t003	fines	fin	NOUN
es004.s011.t004	,	,	PUNCT
es004.s011.t005	Cerenia	Cerenia	PROPN
es004.s011.t006	se	él	PRON
es004.s011.t007	puede	poder	AUX
es004.s011.t008	administrar	administrar	VERB
es004.s011.t009	durante	durante	ADP
es004.s011.t010	un	uno	DET
es004.s011.t011	máximo	máximo	ADJ
es004.s011.t012	de	de	ADP
es004.s011.t013	cinco	cinco	NUM
es004.s011.t014	días	día	NOUN
es004.s011.t015	.	.	PUNCT
es004.s012.t001	¿	¿	PUNCT
es004.s012.t002	Cómo	cómo	PRON
es004.s012.t003	funciona	funcionar	VERB
es004.s012.t004	Cerenia	Cerenia	PROPN
es004.s012.t005	?	?	PUNCT
es004.s013.t001	Cerenia	Cerenia	PROPN
es004.s013.t002	bloquea	bloquear	VERB
es004.s013.t003	un	uno	DET
es004.s013.t004	receptor	receptor	NOUN
es004.s013.t005	de	de	ADP
es004.s013.t006	neuroquinina	neuroquinina	PROPN
es004.s013.t007	1	1	NUM
es004.s013.t008	(	(	PUNCT
es004.s013.t009	NK1	NK1	PROPN
es004.s013.t010	)	)	PUNCT
es004.s013.t011	,	,	PUNCT
es004.s013.t012	que	que	PRON
es004.s013.t013	actúa	actuar	VERB
es004.s013.t014	en	en	ADP
es004.s013.t015	el	el	DET
es004.s013.t016	sistema	sistema	NOUN
es004.s013.t017	nervioso	nervioso	ADJ
es004.s013.t018	central	central	ADJ
es004.s013.t019	.	.	PUNCT
es004.s014.t001	¿	¿	PUNCT
es004.s014.t002	Cómo	cómo	PRON
es004.s014.t003	se	él	PRON
es004.s014.t004	ha	haber	AUX
es004.s014.t005	estudiado	estudiar	VERB
es004.s014.t006	Cerenia	Cerenia	PROPN
es004.s014.t007	?	?	PUNCT
es004.s015.t001	Se	él	PRON
es004.s015.t002	llevaron	llevar	VERB
es004.s015.t003	a	a	ADP
es004.s015.t004	cabo	cabo	NOUN
es004.s015.t005	un	uno	DET
es004.s015.t006	gran	gran	ADJ
es004.s015.t007	número	número	NOUN
es004.s015.t008	de	de	ADP
es004.s015.t009	estudios	estudio	NOUN
es004.s015.t010	con	con	ADP
es004.s015.t011	Cerenia	Cerenia	PROPN
es004.s015.t012	en	en	ADP
es004.s015.t013	perros	perro	NOUN
es004.s015.t014	de	de	ADP
es004.s015.t015	laboratorio	laboratorio	NOUN
es004.s015.t016	o	o	CCONJ
es004.s015.t017	en	en	ADP
es004.s015.t018	pacientes	paciente	NOUN
es004.s015.t019	animales	animal	ADJ
es004.s015.t020	en	en	ADP
es004.s015.t021	consultas	consulta	NOUN
es004.s015.t022	veterinarias	veterinario	ADJ
es004.s015.t023	de	de	ADP
es004.s015.t024	varios	varios	DET
es004.s015.t025	países	país	NOUN
es004.s015.t026	europeos	europeo	ADJ
es004.s015.t027	y	y	CCONJ
es004.s015.t028	EE.UU.	EE.UU.	PROPN
es004.s016.t001	¿	¿	PUNCT
es004.s016.t002	Qué	qué	DET
es004.s016.t003	beneficio	beneficio	NOUN
es004.s016.t004	ha	haber	AUX
es004.s016.t005	demostrado	demostrar	VERB
es004.s016.t006	Cerenia	Cerenia	PROPN
es004.s016.t007	durante	durante	ADP
es004.s016.t008	los	el	DET
es004.s016.t009	estudios	estudio	NOUN
es004.s016.t010	?	?	PUNCT
es004.s017.t001	Los	el	DET
es004.s017.t002	resultados	resultado	NOUN
es004.s017.t003	de	de	ADP
es004.s017.t004	los	el	DET
es004.s017.t005	estudios	estudio	NOUN
es004.s017.t006	demostraron	demostrar	VERB
es004.s017.t007	que	que	SCONJ
es004.s017.t008	Cerenia	Cerenia	PROPN
es004.s017.t009	fue	ser	AUX
es004.s017.t010	más	más	ADV
es004.s017.t011	eficaz	eficaz	ADJ
es004.s017.t012	que	que	SCONJ
es004.s017.t013	el	el	DET
es004.s017.t014	placebo	placebo	NOUN
es004.s017.t015	:	:	PUNCT
es004.s017.t016	se	él	PRON
es004.s017.t017	observaron	observar	VERB
es004.s017.t018	menos	menos	ADV
es004.s017.t019	vómitos	vómito	NOUN
es004.s017.t020	en	en	ADP
es004.s017.t021	los	el	DET
es004.s017.t022	perros	perro	NOUN
es004.s017.t023	que	que	PRON
es004.s017.t024	recibieron	recibir	VERB
es004.s017.t025	el	el	DET
es004.s017.t026	medicamento	medicamento	NOUN
es004.s017.t027	que	que	PRON
es004.s017.t028	en	en	ADP
es004.s017.t029	los	el	DET
es004.s017.t030	perros	perro	NOUN
es004.s017.t031	que	que	PRON
es004.s017.t032	recibieron	recibir	VERB
es004.s017.t033	un	uno	DET
es004.s017.t034	placebo	placebo	NOUN
es004.s017.t035	,	,	PUNCT
es004.s017.t036	tanto	tanto	ADV
es004.s017.t037	en	en	ADP
es004.s017.t038	el	el	DET
es004.s017.t039	tratamiento	tratamiento	NOUN
es004.s017.t040	como	como	SCONJ
es004.s017.t041	en	en	ADP
es004.s017.t042	la	el	DET
es004.s017.t043	prevención	prevención	NOUN
es004.s017.t044	de	de	ADP
es004.s017.t045	los	el	DET
es004.s017.t046	vómitos	vómito	NOUN
es004.s017.t047	.	.	PUNCT
es004.s018.t001	El	el	DET
es004.s018.t002	tratamiento	tratamiento	NOUN
es004.s018.t003	de	de	ADP
es004.s018.t004	un	uno	DET
es004.s018.t005	perro	perro	NOUN
es004.s018.t006	que	que	PRON
es004.s018.t007	vomita	vomitar	VERB
es004.s018.t008	debe	deber	AUX
es004.s018.t009	iniciarse	iniciar él	VERB
es004.s018.t010	con	con	ADP
es004.s018.t011	la	el	DET
es004.s018.t012	inyección	inyección	NOUN
es004.s018.t013	,	,	PUNCT
es004.s018.t014	ya	ya	ADV
es004.s018.t015	que	que	SCONJ
es004.s018.t016	los	el	DET
es004.s018.t017	animales	animal	NOUN
es004.s018.t018	que	que	PRON
es004.s018.t019	vomitan	vomitar	VERB
es004.s018.t020	podrían	poder	AUX
es004.s018.t021	no	no	ADV
es004.s018.t022	ser	ser	AUX
es004.s018.t023	capaces	capaz	ADJ
es004.s018.t024	de	de	ADP
es004.s018.t025	retener	retener	VERB
es004.s018.t026	una	uno	DET
es004.s018.t027	tableta	tableta	NOUN
es004.s018.t028	(	(	PUNCT
es004.s018.t029	ya	ya	ADV
es004.s018.t030	que	que	SCONJ
es004.s018.t031	podrían	poder	AUX
es004.s018.t032	arrojar	arrojar	VERB
es004.s018.t033	la	el	DET
es004.s018.t034	tableta	tableta	NOUN
es004.s018.t035	intacta	intacto	ADJ
es004.s018.t036	nuevamente	nuevamente	ADV
es004.s018.t037	)	)	PUNCT
es004.s018.t038	.	.	PUNCT
es004.s019.t001	Para	para	ADP
es004.s019.t002	el	el	DET
es004.s019.t003	tratamiento	tratamiento	NOUN
es004.s019.t004	posterior	posterior	ADJ
es004.s019.t005	,	,	PUNCT
es004.s019.t006	el	el	DET
es004.s019.t007	dueño	dueño	NOUN
es004.s019.t008	del	del	ADP
es004.s019.t009	animal	animal	NOUN
es004.s019.t010	puede	poder	AUX
es004.s019.t011	administrar	administrar	VERB
es004.s019.t012	los	el	DET
es004.s019.t013	comprimidos	comprimido	ADJ
es004.s019.t014	al	al	ADP
es004.s019.t015	perro	perro	NOUN
es004.s019.t016	.	.	PUNCT
es004.s020.t001	Además	además	ADV
es004.s020.t002	,	,	PUNCT
es004.s020.t003	el	el	DET
es004.s020.t004	tratamiento	tratamiento	NOUN
es004.s020.t005	de	de	ADP
es004.s020.t006	los	el	DET
es004.s020.t007	vómitos	vómito	NOUN
es004.s020.t008	sólo	sólo	ADV
es004.s020.t009	debe	deber	AUX
es004.s020.t010	realizarse	realizar él	VERB
es004.s020.t011	junto	junto	ADJ
es004.s020.t012	con	con	ADP
es004.s020.t013	otras	otro	DET
es004.s020.t014	medidas	medida	NOUN
es004.s020.t015	de	de	ADP
es004.s020.t016	apoyo	apoyo	NOUN
es004.s020.t017	u	u	CCONJ
es004.s020.t018	otra	otro	DET
es004.s020.t019	terapia	terapia	NOUN
es004.s020.t020	veterinaria	veterinario	ADJ
es004.s020.t021	mientras	mientras	SCONJ
es004.s020.t022	se	él	PRON
es004.s020.t023	abordan	abordar	VERB
es004.s020.t024	las	el	DET
es004.s020.t025	causas	causa	NOUN
es004.s020.t026	subyacentes	subyacente	ADJ
es004.s020.t027	de	de	ADP
es004.s020.t028	los	el	DET
es004.s020.t029	vómitos	vómito	NOUN
es004.s020.t030	.	.	PUNCT
es004.s021.t001	¿	¿	PUNCT
es004.s021.t002	Cuál	cuál	PRON
es004.s021.t003	es	ser	AUX
es004.s021.t004	el	el	DET
es004.s021.t005	riesgo	riesgo	NOUN
es004.s021.t006	asociado	asociado	ADJ
es004.s021.t007	con	con	ADP
es004.s021.t008	Cerenia	Cerenia	PROPN
es004.s021.t009	?	?	PUNCT
es004.s022.t001	Cerenia	Cerenia	PROPN
es004.s022.t002	fue	ser	AUX
es004.s022.t003	generalmente	generalmente	ADV
es004.s022.t004	bien	bien	ADV
es004.s022.t005	tolerada	tolerado	ADJ
es004.s022.t006	cuando	cuando	SCONJ
es004.s022.t007	se	él	PRON
es004.s022.t008	administró	administrar	VERB
es004.s022.t009	diariamente	diariamente	ADV
es004.s022.t010	en	en	ADP
es004.s022.t011	dosis	dosis	NOUN
es004.s022.t012	de	de	ADP
es004.s022.t013	hasta	hasta	ADV
es004.s022.t014	5	5	NUM
es004.s022.t015	veces	vez	NOUN
es004.s022.t016	las	el	DET
es004.s022.t017	dosis	dosis	NOUN
es004.s022.t018	recomendadas	recomendado	ADJ
es004.s022.t019	durante	durante	ADP
es004.s022.t020	un	uno	DET
es004.s022.t021	período	período	NOUN
es004.s022.t022	prolongado	prolongado	ADJ
es004.s022.t023	(	(	PUNCT
es004.s022.t024	hasta	hasta	ADP
es004.s022.t025	3	3	NUM
es004.s022.t026	veces	vez	NOUN
es004.s022.t027	la	el	DET
es004.s022.t028	duración	duración	NOUN
es004.s022.t029	máxima	máximo	ADJ
es004.s022.t030	recomendada	recomendado	ADJ
es004.s022.t031	del	del	ADP
es004.s022.t032	tratamiento	tratamiento	NOUN
es004.s022.t033	)	)	PUNCT
es004.s022.t034	.	.	PUNCT
es004.s023.t001	¿	¿	PUNCT
es004.s023.t002	Cuáles	cuál	PRON
es004.s023.t003	son	ser	AUX
es004.s023.t004	las	el	DET
es004.s023.t005	precauciones	precaución	NOUN
es004.s023.t006	para	para	ADP
es004.s023.t007	la	el	DET
es004.s023.t008	persona	persona	NOUN
es004.s023.t009	que	que	PRON
es004.s023.t010	administra	administrar	VERB
es004.s023.t011	el	el	DET
es004.s023.t012	medicamento	medicamento	NOUN
es004.s023.t013	o	o	CCONJ
es004.s023.t014	entra	entrar	VERB
es004.s023.t015	en	en	ADP
es004.s023.t016	contacto	contacto	NOUN
es004.s023.t017	con	con	ADP
es004.s023.t018	el	el	DET
es004.s023.t019	animal	animal	NOUN
es004.s023.t020	?	?	PUNCT
es004.s024.t001	Cerenia	Cerenia	PROPN
es004.s024.t002	no	no	ADV
es004.s024.t003	representa	representar	VERB
es004.s024.t004	un	uno	DET
es004.s024.t005	riesgo	riesgo	NOUN
es004.s024.t006	particular	particular	ADJ
es004.s024.t007	para	para	ADP
es004.s024.t008	las	el	DET
es004.s024.t009	personas	persona	NOUN
es004.s024.t010	.	.	PUNCT
